SOrg,Plnt,Name_1,SLoc,Description,Material,Material_Description,Profl,Serial_Number,PP,Equipment,Pstng_Date,Total,Serials,BUn,key_plant,key_material
3000,3090,Hilti TS Mexico,218,3090-0218,2254431,Battery charger C 6-22 115V box,Z001,2304200579,1,300114663514,2024-04-22,15,17,PC,3090/2254431,3000/2254431
3000,3090,Hilti TS Mexico,218,3090-0218,2254431,Battery charger C 6-22 115V box,Z001,2304200570,1,300114663513,2024-04-22,15,17,PC,3090/2254431,3000/2254431
3000,3090,Hilti TS Mexico,218,3090-0218,2254431,Battery charger C 6-22 115V box,Z001,2304200567,1,300114663512,2024-04-22,15,17,PC,3090/2254431,3000/2254431
3000,3090,Hilti TS Mexico,218,3090-0218,2254431,Battery charger C 6-22 115V box,Z001,2135500709,1,300105627483,2023-01-17,15,17,PC,3090/2254431,3000/2254431
3000,3090,Hilti TS Mexico,218,3090-0218,2254431,Battery charger C 6-22 115V box,Z001,2135500665,1,300105623734,2023-11-10,15,17,PC,3090/2254431,3000/2254431
3000,3090,Hilti TS Mexico,218,3090-0218,2254431,Battery charger C 6-22 115V box,Z001,2135500658,1,300105623737,2023-01-17,15,17,PC,3090/2254431,3000/2254431
3000,3090,Hilti TS Mexico,218,3090-0218,2254431,Battery charger C 6-22 115V box,Z001,213550065,1,300105623743,2023-01-17,15,17,PC,3090/2254431,3000/2254431
3000,3090,Hilti TS Mexico,218,3090-0218,2254431,Battery charger C 6-22 115V box,Z001,213550061,1,300105623733,2023-01-17,15,17,PC,3090/2254431,3000/2254431
3000,3090,Hilti TS Mexico,218,3090-0218,2254438,Univ. vacuum cleaner VC 140-2-22 box,Z001,2401020113,1,300116020376,2024-08-01,6,5,PC,3090/2254438,3000/2254438
3000,3090,Hilti TS Mexico,218,3090-0218,2254438,Univ. vacuum cleaner VC 140-2-22 box,Z001,2209020125,1,300109834835,2023-10-18,6,5,PC,3090/2254438,3000/2254438
3000,3090,Hilti TS Mexico,218,3090-0218,2254438,Univ. vacuum cleaner VC 140-2-22 box,Z001,2206022703,1,300110310134,2023-10-17,6,5,PC,3090/2254438,3000/2254438
3000,3090,Hilti TS Mexico,218,3090-0218,2254438,Univ. vacuum cleaner VC 140-2-22 box,Z001,2203020145,1,300110310133,2023-10-18,6,5,PC,3090/2254438,3000/2254438
3000,3090,Hilti TS Mexico,218,3090-0218,2254438,Univ. vacuum cleaner VC 140-2-22 box,Z001,2111020003,1,300100972002,2023-10-16,6,5,PC,3090/2254438,3000/2254438
3000,3090,Hilti TS Mexico,218,3090-0218,2372875,Battery charger C 4/12-50 115V box,Z001,2400200966,1,300117280837,2024-09-12,2,1,PC,3090/2372875,3000/2372875
3000,3090,Hilti TS Mexico,218,3090-0218,2404613,Int. conc. vibrator NCV 58x5000-2.25x16,Z001,23281007,1,300113265537,2024-01-17,0,1,PC,3090/2404613,3000/2404613
3000,3090,Hilti TS Mexico,219,3090-0219,70748,Angle grinder DCG 180-P 127V,Z001,REV-59,1,300043650786,2013-03-27,0,1,PC,3090/70748,3000/70748
3000,3090,Hilti TS Mexico,219,3090-0219,211898,Angle grinder DAG 450-S 120V,Z001,REV-60,1,300043650787,2013-03-27,0,1,PC,3090/211898,3000/211898
3000,3090,Hilti TS Mexico,219,3090-0219,274719,Breaker TE 500-AVR 120V,Z001,463907,1,300022677570,2008-01-17,0,1,PC,3090/274719,3000/274719
3000,3090,Hilti TS Mexico,219,3090-0219,274935,Diamond coring tool DD 120 120V,Z001,274935.,1,300023916049,2008-04-30,0,1,PC,3090/274935,3000/274935
3000,3090,Hilti TS Mexico,219,3090-0219,378275,Orbital recip. saw WSR 900-PE 120V,Z001,219594,1,300052382849,2015-04-24,0,1,PC,3090/378275,3000/378275
3000,3090,Hilti TS Mexico,219,3090-0219,2007431,Battery pack B 22/3.3 Li-Ion,Z001,8007195,1,300050874433,2014-10-22,0,3,PC,3090/2007431,3000/2007431
3000,3090,Hilti TS Mexico,219,3090-0219,2007431,Battery pack B 22/3.3 Li-Ion,Z001,8007196,1,300050874434,2014-10-22,0,3,PC,3090/2007431,3000/2007431
3000,3090,Hilti TS Mexico,219,3090-0219,2007431,Battery pack B 22/3.3 Li-Ion,Z001,8485122,1,300053432241,2015-03-31,0,3,PC,3090/2007431,3000/2007431
3000,3090,Hilti TS Mexico,219,3090-0219,2061409,Laser range meter PD-E,Z001,36163400,1,300058487186,2016-04-18,0,1,PC,3090/2061409,3000/2061409
3000,3090,Hilti TS Mexico,220,3090-0220,211898,Angle grinder DAG 450-S 120V,Z001,20861,1,300033737306,2011-02-15,0,1,PC,3090/211898,3000/211898
3000,3090,Hilti TS Mexico,220,3090-0220,242778,Drilling stand DD-ST 130,Z001,40005,1,300038696770,2012-02-22,0,2,PC,3090/242778,3000/242778
3000,3090,Hilti TS Mexico,220,3090-0220,242778,Drilling stand DD-ST 130,Z001,39991,1,300039150831,2012-04-18,0,2,PC,3090/242778,3000/242778
3000,3090,Hilti TS Mexico,220,3090-0220,273114,Battery pack B 144 2.6 Li-Ion,Z001,2213324,1,300033980960,2011-02-15,0,1,PC,3090/273114,3000/273114
3000,3090,Hilti TS Mexico,220,3090-0220,274935,Diamond coring tool DD 120 120V,Z001,25874,1,300024463818,2008-06-24,0,1,PC,3090/274935,3000/274935
3000,3090,Hilti TS Mexico,220,3090-0220,283495,Diamond coring tool DD 200 127V,Z001,3914,1,300022080163,2007-12-10,0,1,PC,3090/283495,3000/283495
3000,3090,Hilti TS Mexico,220,3090-0220,305534,Drilling stand DD-HD 30,Z001,SIN.N,1,300022080164,2007-12-10,0,1,PC,3090/305534,3000/305534
3000,3090,Hilti TS Mexico,220,3090-0220,310218,Sawing head DS TS22,Z001,158777,1,300024914481,2008-07-28,0,2,PC,3090/310218,3000/310218
3000,3090,Hilti TS Mexico,220,3090-0220,310218,Sawing head DS TS22,Z001,N.N.N.N.,1,300022706928,2008-01-18,0,2,PC,3090/310218,3000/310218
3000,3090,Hilti TS Mexico,220,3090-0220,310220,Remote control DS RC-TS22,Z001,21487,1,300024914550,2008-07-28,0,1,PC,3090/310220,3000/310220
3000,3090,Hilti TS Mexico,220,3090-0220,310491,Hydraulic power unit LP 15 3X220V,Z001,12358,1,300024914480,2008-07-28,0,3,PC,3090/310491,3000/310491
3000,3090,Hilti TS Mexico,220,3090-0220,310491,Hydraulic power unit LP 15 3X220V,Z001,N.N.,1,300021758066,2007-11-12,0,3,PC,3090/310491,3000/310491
3000,3090,Hilti TS Mexico,220,3090-0220,310491,Hydraulic power unit LP 15 3X220V,Z001,N.N.S,1,300022706927,2008-01-18,0,3,PC,3090/310491,3000/310491
3000,3090,Hilti TS Mexico,220,3090-0220,332160,Vacuum pump DD VPX 115V GB,Z001,619001419,1,300022049154,2007-12-06,0,1,PC,3090/332160,3000/332160
3000,3090,Hilti TS Mexico,220,3090-0220,334171,Wall saw DS TS5-SE 3X200V PR,Z001,125841,1,300024663029,2008-07-01,0,1,PC,3090/334171,3000/334171
3000,3090,Hilti TS Mexico,220,3090-0220,360383,Battery pack B 22/2.6 Li-Ion,Z001,2318389,1,300036962610,2011-10-06,0,1,PC,3090/360383,3000/360383
3000,3090,Hilti TS Mexico,220,3090-0220,369312,Remote control D RC-LP32,Z001,23584,1,300024914551,2008-07-28,0,1,PC,3090/369312,3000/369312
3000,3090,Hilti TS Mexico,220,3090-0220,376766,Wire saw DS WS10 kit,Z001,123.,1,300023747972,2008-05-28,0,2,PC,3090/376766,3000/376766
3000,3090,Hilti TS Mexico,220,3090-0220,376766,Wire saw DS WS10 kit,Z001,S.N.N.,1,300022706929,2008-01-18,0,2,PC,3090/376766,3000/376766
3000,3090,Hilti TS Mexico,220,3090-0220,382594,Angle grinder DAG 500-D 120V box,Z001,110000553,1,300038490654,2012-05-08,0,2,PC,3090/382594,3000/382594
3000,3090,Hilti TS Mexico,220,3090-0220,382594,Angle grinder DAG 500-D 120V box,Z001,203000157,1,300039637694,2012-05-18,0,2,PC,3090/382594,3000/382594
3000,3090,Hilti TS Mexico,220,3090-0220,435666,Drilling stand DD-ST 150-U CTL,Z001,15302,1,300039643934,2012-09-19,0,1,PC,3090/435666,3000/435666
3000,3090,Hilti TS Mexico,221,3090-0221,70748,Angle grinder DCG 180-P 127V,Z001,409000100,1,300053541320,2015-04-08,0,1,PC,3090/70748,3000/70748
3000,3090,Hilti TS Mexico,221,3090-0221,248739,Breaker TE 1000-AVR 120V,Z001,182209,1,300049957339,2014-10-14,0,1,PC,3090/248739,3000/248739
3000,3090,Hilti TS Mexico,221,3090-0221,267579,Angle grinder DAG 451-S 120V box,Z001,882000239,1,300025072540,2008-08-18,0,2,PC,3090/267579,3000/267579
3000,3090,Hilti TS Mexico,221,3090-0221,267579,Angle grinder DAG 451-S 120V box,Z001,789000145.,1,300023576940,2008-04-02,0,2,PC,3090/267579,3000/267579
3000,3090,Hilti TS Mexico,221,3090-0221,332101,Powder-actuated tool DX 351 (X-MX 27),Z001,49164,1,300028087993,2009-07-13,0,1,PC,3090/332101,3000/332101
3000,3090,Hilti TS Mexico,221,3090-0221,337032,Diamond cutter DC 180-S 127V,Z001,790001900,1,300025072539,2008-10-01,0,1,PC,3090/337032,3000/337032
3000,3090,Hilti TS Mexico,221,3090-0221,337042,Diamond cutter DC 230-S 127V box,Z001,786012125,1,300025072541,2008-08-18,0,1,PC,3090/337042,3000/337042
3000,3090,Hilti TS Mexico,221,3090-0221,382594,Angle grinder DAG 500-D 120V box,Z001,304000181,1,300045410473,2014-04-22,0,1,PC,3090/382594,3000/382594
3000,3090,Hilti TS Mexico,221,3090-0221,2005019,Cordl. circular saw SCM 22-A case,Z001,1045171,1,300051394823,2014-11-10,0,1,PC,3090/2005019,3000/2005019
3000,3090,Hilti TS Mexico,221,3090-0221,2005630,Cordl. dispenser HDE 500-A22 box,Z001,51937,1,300055517803,2018-01-22,0,1,PC,3090/2005630,3000/2005630
3000,3090,Hilti TS Mexico,221,3090-0221,2007431,Battery pack B 22/3.3 Li-Ion,Z001,8639065,1,300055297244,2015-09-10,0,2,PC,3090/2007431,3000/2007431
3000,3090,Hilti TS Mexico,221,3090-0221,2007431,Battery pack B 22/3.3 Li-Ion,Z001,8639261,1,300055297247,2015-09-10,0,2,PC,3090/2007431,3000/2007431
3000,3090,Hilti TS Mexico,221,3090-0221,2119381,Breaker TE 1000-AVR 120V,Z001,65039,1,300062649505,2017-02-20,0,1,PC,3090/2119381,3000/2119381
3000,3090,Hilti TS Mexico,221,3090-0221,2162757,Cordless rotary hammer TE 6-A22 case,Z001,171829,1,300079198885,2020-02-26,0,1,PC,3090/2162757,3000/2162757
3000,3090,Hilti TS Mexico,222,3090-0222,228061,Rotary hammer TE 7-C 120V,Z001,190688,1,300026259337,2009-05-25,0,1,PC,3090/228061,3000/228061
3000,3090,Hilti TS Mexico,222,3090-0222,228111,Rotary hammer TE 2-M 120V case,Z001,251192.,1,300027643674,2009-05-25,0,1,PC,3090/228111,3000/228111
3000,3090,Hilti TS Mexico,222,3090-0222,376365,Powder-actuated tool DX 462 CM,Z001,13111.,1,300023590825,2009-06-03,0,1,PC,3090/376365,3000/376365
3000,3090,Hilti TS Mexico,222,3090-0222,383885,Combihammer TE 40 120V,Z001,65905,1,300048519389,2014-09-26,0,1,PC,3090/383885,3000/383885
3000,3090,Hilti TS Mexico,222,3090-0222,411210,Combilaser PMC 46 kit,Z001,REV-02,1,300043650730,2013-03-27,0,2,PC,3090/411210,3000/411210
3000,3090,Hilti TS Mexico,222,3090-0222,411210,Combilaser PMC 46 kit,Z001,REV-01,1,300043650729,2013-03-27,0,2,PC,3090/411210,3000/411210
3000,3090,Hilti TS Mexico,222,3090-0222,426177,Battery pack B 22/1.6 Li-Ion,Z001,4217711,1,300051889796,2015-03-31,0,1,PC,3090/426177,3000/426177
3000,3090,Hilti TS Mexico,222,3090-0222,2018896,Battery pack B 36/6.0 Li-Ion,Z001,8278096,1,300053416588,2015-03-31,0,1,PC,3090/2018896,3000/2018896
3000,3090,Hilti TS Mexico,222,3090-0222,2029311,Cordl. combihammer TE 30-A36 case,Z001,35017,1,300045129630,2014-04-16,0,1,PC,3090/2029311,3000/2029311
3000,3090,Hilti TS Mexico,222,3090-0222,2110409,Battery pack B 22/5.2 Li-ion,Z001,620720044,1,300063106731,2016-11-22,0,1,PC,3090/2110409,3000/2110409
3000,3090,Hilti TS Mexico,223,3090-0223,228026,Cordless rotary hammer TE 7-A,Z001,132792,1,300043486340,2013-10-11,0,1,PC,3090/228026,3000/228026
3000,3090,Hilti TS Mexico,223,3090-0223,272441,Battery charger C 4/36-ACS Li-Ion 115V,Z001,8020288,1,300044896097,2013-07-09,0,1,PC,3090/272441,3000/272441
3000,3090,Hilti TS Mexico,223,3090-0223,273643,Combihammer TE 70-ATC 120V,Z001,106677,1,300034941675,2011-08-30,0,2,PC,3090/273643,3000/273643
3000,3090,Hilti TS Mexico,223,3090-0223,273643,Combihammer TE 70-ATC 120V,Z001,122606,1,300038160063,2012-03-23,0,2,PC,3090/273643,3000/273643
3000,3090,Hilti TS Mexico,223,3090-0223,283460,Cordless rotary hammer TE 2-A case,Z001,8186765,1,300018799066,2007-12-06,0,1,PC,3090/283460,3000/283460
3000,3090,Hilti TS Mexico,223,3090-0223,360383,Battery pack B 22/2.6 Li-Ion,Z001,2318385,1,300036476013,2011-08-30,0,1,PC,3090/360383,3000/360383
3000,3090,Hilti TS Mexico,223,3090-0223,372224,Diamond coring tool DD 130 M 120V,Z001,81212,1,300028353759,2012-03-12,0,1,PC,3090/372224,3000/372224
3000,3090,Hilti TS Mexico,223,3090-0223,378275,Orbital recip. saw WSR 900-PE 120V,Z001,336479,1,300041823231,2012-10-25,0,1,PC,3090/378275,3000/378275
3000,3090,Hilti TS Mexico,223,3090-0223,378426,Battery pack B 24/3.0 NiMH,Z001,260928,1,300022051344,2007-12-06,0,1,PC,3090/378426,3000/378426
3000,3090,Hilti TS Mexico,223,3090-0223,382594,Angle grinder DAG 500-D 120V box,Z001,408000139,1,300051975929,2015-05-13,0,1,PC,3090/382594,3000/382594
3000,3090,Hilti TS Mexico,223,3090-0223,401594,Battery pack B 36/3.9 Li-Ion,Z001,2174258,1,300045930214,2013-10-16,0,1,PC,3090/401594,3000/401594
3000,3090,Hilti TS Mexico,223,3090-0223,405032,Cordl. imp. wrench SIW 22T-A case,Z001,7637524,1,300039094310,2012-03-23,0,1,PC,3090/405032,3000/405032
3000,3090,Hilti TS Mexico,223,3090-0223,423165,Cordl. circular saw SCW 22-A case,Z001,54323,1,300051464900,2015-09-14,0,1,PC,3090/423165,3000/423165
3000,3090,Hilti TS Mexico,223,3090-0223,435666,Drilling stand DD-ST 150-U CTL,Z001,306047,1,300051708629,2014-11-27,0,1,PC,3090/435666,3000/435666
3000,3090,Hilti TS Mexico,223,3090-0223,2004075,Cordl. angle grinder AG 125-A22 case,Z001,83320,1,300043201448,2015-07-23,0,1,PC,3090/2004075,3000/2004075
3000,3090,Hilti TS Mexico,223,3090-0223,2004788,Laser range meter PD 5,Z001,332123388,1,300043131272,2015-07-29,0,2,PC,3090/2004788,3000/2004788
3000,3090,Hilti TS Mexico,223,3090-0223,2004788,Laser range meter PD 5,Z001,341120146,1,300043353993,2013-03-05,0,2,PC,3090/2004788,3000/2004788
3000,3090,Hilti TS Mexico,223,3090-0223,2005019,Cordl. circular saw SCM 22-A case,Z001,107465,1,300067459112,2018-07-26,0,1,PC,3090/2005019,3000/2005019
3000,3090,Hilti TS Mexico,223,3090-0223,2005206,Diamond coring tool DD 160 120V,Z001,15118,1,300044964734,2014-12-23,0,1,PC,3090/2005206,3000/2005206
3000,3090,Hilti TS Mexico,223,3090-0223,2006081,"Cordl. imp. wrench SIW 22-A 1/2"" case",Z001,1014194,1,300045284797,2013-08-15,0,1,PC,3090/2006081,3000/2006081
3000,3090,Hilti TS Mexico,223,3090-0223,2007431,Battery pack B 22/3.3 Li-Ion,Z001,7571892,1,300045929368,2015-07-02,0,1,PC,3090/2007431,3000/2007431
3000,3090,Hilti TS Mexico,223,3090-0223,2018896,Battery pack B 36/6.0 Li-Ion,Z001,32183,1,300045990175,2013-10-08,0,1,PC,3090/2018896,3000/2018896
3000,3090,Hilti TS Mexico,223,3090-0223,2028878,Battery charger C 4/36-350 115V box,Z001,250840836,1,300051708653,2015-01-05,0,2,PC,3090/2028878,3000/2028878
3000,3090,Hilti TS Mexico,223,3090-0223,2028878,Battery charger C 4/36-350 115V box,Z001,280530667,1,300045990174,2013-10-08,0,2,PC,3090/2028878,3000/2028878
3000,3090,Hilti TS Mexico,224,3090-0224,228085,Rotary hammer TE 2 120V case,Z001,1100602,1,300036430232,2012-02-22,0,3,PC,3090/228085,3000/228085
3000,3090,Hilti TS Mexico,224,3090-0224,228085,Rotary hammer TE 2 120V case,Z001,1176690,1,300042617389,2013-07-24,0,3,PC,3090/228085,3000/228085
3000,3090,Hilti TS Mexico,224,3090-0224,228085,Rotary hammer TE 2 120V case,Z001,1202507,1,300044819270,2013-12-17,0,3,PC,3090/228085,3000/228085
3000,3090,Hilti TS Mexico,224,3090-0224,272441,Battery charger C 4/36-ACS Li-Ion 115V,Z001,8019802,1,300043582723,2013-03-25,0,1,PC,3090/272441,3000/272441
3000,3090,Hilti TS Mexico,224,3090-0224,274638,Gas-actuated tool GX 120,Z001,337068,1,300043583873,2013-07-11,0,1,PC,3090/274638,3000/274638
3000,3090,Hilti TS Mexico,224,3090-0224,274719,Breaker TE 500-AVR 120V,Z001,52069,1,300038493084,2012-04-09,0,1,PC,3090/274719,3000/274719
3000,3090,Hilti TS Mexico,224,3090-0224,305179,Powder-actuated tool DX 460 F8,Z001,412441,1,300041925967,2014-10-03,0,1,PC,3090/305179,3000/305179
3000,3090,Hilti TS Mexico,224,3090-0224,305534,Drilling stand DD-HD 30,Z001,97243,1,300055708163,2015-10-21,0,1,PC,3090/305534,3000/305534
3000,3090,Hilti TS Mexico,224,3090-0224,317013,Diamond coring tool DD 350 BS 240V,Z001,16667,1,300055063304,2015-10-21,0,1,PC,3090/317013,3000/317013
3000,3090,Hilti TS Mexico,224,3090-0224,378546,Metal constr screwdr ST 1800 120V box,Z001,212791,1,300046709185,2013-12-17,0,1,PC,3090/378546,3000/378546
3000,3090,Hilti TS Mexico,224,3090-0224,382594,Angle grinder DAG 500-D 120V box,Z001,206000805,1,300041140269,2014-10-03,0,2,PC,3090/382594,3000/382594
3000,3090,Hilti TS Mexico,224,3090-0224,382594,Angle grinder DAG 500-D 120V box,Z001,210000074,1,300042651849,2014-10-03,0,2,PC,3090/382594,3000/382594
3000,3090,Hilti TS Mexico,224,3090-0224,427780,Combihammer TE 60-ATC 120V grounded,Z001,61945,1,300047436250,2014-06-03,0,1,PC,3090/427780,3000/427780
3000,3090,Hilti TS Mexico,224,3090-0224,435664,Drilling stand DD-ST 160 SFL,Z001,12121,1,300042037791,2013-04-08,0,1,PC,3090/435664,3000/435664
3000,3090,Hilti TS Mexico,224,3090-0224,2005019,Cordl. circular saw SCM 22-A case,Z001,29492,1,300042826753,2013-10-10,0,1,PC,3090/2005019,3000/2005019
3000,3090,Hilti TS Mexico,224,3090-0224,2007431,Battery pack B 22/3.3 Li-Ion,Z001,7554980,1,300046014228,2013-10-10,0,2,PC,3090/2007431,3000/2007431
3000,3090,Hilti TS Mexico,224,3090-0224,2007431,Battery pack B 22/3.3 Li-Ion,Z001,7729709,1,300046964998,2013-12-17,0,2,PC,3090/2007431,3000/2007431
3000,3090,Hilti TS Mexico,224,3090-0224,2028878,Battery charger C 4/36-350 115V box,Z001,100630666,1,300046964999,2013-12-17,0,4,PC,3090/2028878,3000/2028878
3000,3090,Hilti TS Mexico,224,3090-0224,2028878,Battery charger C 4/36-350 115V box,Z001,121050026,1,300057719680,2016-03-12,0,4,PC,3090/2028878,3000/2028878
3000,3090,Hilti TS Mexico,224,3090-0224,2028878,Battery charger C 4/36-350 115V box,Z001,270880052,1,300079251141,2019-04-04,0,4,PC,3090/2028878,3000/2028878
3000,3090,Hilti TS Mexico,224,3090-0224,2028878,Battery charger C 4/36-350 115V box,Z001,291130008,1,300048905855,2014-05-14,0,4,PC,3090/2028878,3000/2028878
3000,3090,Hilti TS Mexico,224,3090-0224,2029311,Cordl. combihammer TE 30-A36 case,Z001,34464,1,300045034705,2014-05-14,0,1,PC,3090/2029311,3000/2029311
3000,3090,Hilti TS Mexico,224,3090-0224,2062050,Laser range meter PD-E,Z001,44143350,1,300048293193,2015-03-26,0,1,PC,3090/2062050,3000/2062050
3000,3090,Hilti TS Mexico,224,3090-0224,2064659,Breaker TE 800-AVR 120V,Z001,42762,1,300061462624,2016-12-07,0,1,PC,3090/2064659,3000/2064659
3000,3090,Hilti TS Mexico,224,3090-0224,2075614,Angle grinder AG 450-7D,Z001,158561,1,300070046172,2018-04-18,0,1,PC,3090/2075614,3000/2075614
3000,3090,Hilti TS Mexico,224,3090-0224,2119381,Breaker TE 1000-AVR 120V,Z001,67136,1,300063095529,2017-06-14,0,1,PC,3090/2119381,3000/2119381
3000,3090,Hilti TS Mexico,225,3090-0225,273114,Battery pack B 144 2.6 Li-Ion,Z001,2078018,1,300029816160,2011-07-05,0,1,PC,3090/273114,3000/273114
3000,3090,Hilti TS Mexico,225,3090-0225,372224,Diamond coring tool DD 130 M 120V,Z001,100576,1,300032359684,2013-02-13,0,1,PC,3090/372224,3000/372224
3000,3090,Hilti TS Mexico,225,3090-0225,401594,Battery pack B 36/3.9 Li-Ion,Z001,2115849,1,300039561815,2012-04-30,0,1,PC,3090/401594,3000/401594
3000,3090,Hilti TS Mexico,225,3090-0225,2061407,Laser range meter PD-I,Z001,186176815,1,300068624964,2018-01-10,0,1,PC,3090/2061407,3000/2061407
3000,3090,Hilti TS Mexico,225,3090-0225,2122712,Rotary hammer TE 3-ML 120V case,Z001,5573,1,300072643679,2018-11-05,0,1,PC,3090/2122712,3000/2122712
3000,3090,Hilti TS Mexico,226,3090-0226,2842,Laser receiver PMA 30,Z001,20018,1,300024425046,2008-06-20,0,1,PC,3090/2842,3000/2842
3000,3090,Hilti TS Mexico,226,3090-0226,70748,Angle grinder DCG 180-P 127V,Z001,2000049,1,300050042021,2014-08-04,0,1,PC,3090/70748,3000/70748
3000,3090,Hilti TS Mexico,226,3090-0226,227942,Cordl. drill driver SF 151-A 3.0,Z001,4371968,1,300022739117,2008-01-23,0,1,PC,3090/227942,3000/227942
3000,3090,Hilti TS Mexico,226,3090-0226,228026,Cordless rotary hammer TE 7-A,Z001,1131174,1,300043501453,2014-04-23,0,1,PC,3090/228026,3000/228026
3000,3090,Hilti TS Mexico,226,3090-0226,228085,Rotary hammer TE 2 120V case,Z001,781446,1,300022584194,2008-05-29,0,2,PC,3090/228085,3000/228085
3000,3090,Hilti TS Mexico,226,3090-0226,228085,Rotary hammer TE 2 120V case,Z001,1247751,1,300049276844,2015-01-06,0,2,PC,3090/228085,3000/228085
3000,3090,Hilti TS Mexico,226,3090-0226,228111,Rotary hammer TE 2-M 120V case,Z001,219822,1,300023970370,2008-07-29,0,1,PC,3090/228111,3000/228111
3000,3090,Hilti TS Mexico,226,3090-0226,267579,Angle grinder DAG 451-S 120V box,Z001,790000211,1,300024873546,2008-07-29,0,1,PC,3090/267579,3000/267579
3000,3090,Hilti TS Mexico,226,3090-0226,274638,Gas-actuated tool GX 120,Z001,242706,1,300040187418,2012-11-30,0,1,PC,3090/274638,3000/274638
3000,3090,Hilti TS Mexico,226,3090-0226,274719,Breaker TE 500-AVR 120V,Z001,11806,1,300021999755,2008-02-26,0,1,PC,3090/274719,3000/274719
3000,3090,Hilti TS Mexico,226,3090-0226,274935,Diamond coring tool DD 120 120V,Z001,32460,1,300066169090,2019-11-04,0,1,PC,3090/274935,3000/274935
3000,3090,Hilti TS Mexico,226,3090-0226,283460,Cordless rotary hammer TE 2-A case,Z001,8204433.,1,300023277932,2008-03-11,0,1,PC,3090/283460,3000/283460
3000,3090,Hilti TS Mexico,226,3090-0226,283495,Diamond coring tool DD 200 127V,Z001,35209,1,300019447933,2008-05-28,0,1,PC,3090/283495,3000/283495
3000,3090,Hilti TS Mexico,226,3090-0226,285698,Drywall screwdriver SD 4500 120V 15ft,Z001,210841.,1,300022973551,2008-02-26,0,1,PC,3090/285698,3000/285698
3000,3090,Hilti TS Mexico,226,3090-0226,286141,Point laser PMP 34 kit,Z001,35107243,1,300023867234,2008-06-05,0,1,PC,3090/286141,3000/286141
3000,3090,Hilti TS Mexico,226,3090-0226,305179,Powder-actuated tool DX 460 F8,Z001,183619,1,300017252616,2008-02-05,0,1,PC,3090/305179,3000/305179
3000,3090,Hilti TS Mexico,226,3090-0226,305534,Drilling stand DD-HD 30,Z001,34449,1,300022202437,2008-05-28,0,1,PC,3090/305534,3000/305534
3000,3090,Hilti TS Mexico,226,3090-0226,320281,Laser range meter PD 40,Z001,337070665,1,300023122224,2008-03-05,0,1,PC,3090/320281,3000/320281
