CoCd|Plnt|Material|SLoc|MvT|Mat_Doc|Item|Pstng_Date|Qty_in_UnE|EUn|Material_Description|PO|Movement_Type_Text|Amount_in_LC|Quantity|Supplier|Rec|Mvt|Counter|TETy|key_plant
5251|3090|2324273|123|101|5067035711|1|2024-07-29|1|PC|Cordl. impact driver SID 4-22 case|4537123044|GR stock in transit|0.0|1.0|0|X|B|0|WE|3090/2324273
5251|3090|2324273|151|101|5066948443|1|2024-07-18|1|PC|Cordl. impact driver SID 4-22 case|4537071706|GR stock in transit|0.0|1.0|0|X|B|0|WE|3090/2324273
5251|3090|2324273|218|101|5066896541|1|2024-07-12|1|PC|Cordl. impact driver SID 4-22 case|4537026683|GR stock in transit|0.0|1.0|0|X|B|0|WE|3090/2324273
5251|3090|2324273|139|301|4916640014|21|2024-07-03|-1|PC|Cordl. impact driver SID 4-22 case|0|TF tfr plnt to plnt|0.0|-1.0|0|nan|nan|0|WA|3090/2324273
5251|3090|2324273|190|301|4916640014|22|2024-07-03|1|PC|Cordl. impact driver SID 4-22 case|0|TF tfr plnt to plnt|0.0|1.0|0|nan|nan|0|WA|3090/2324273
5251|3090|2324273|177|101|5065322478|1|2024-02-07|1|PC|Cordl. impact driver SID 4-22 case|4536150318|GR stock in transit|0.0|1.0|0|X|B|0|WE|3090/2324273
5241|8690|2324273|0|101|5066287742|12|2024-05-13|1|PC|Cordl. impact driver SID 4-22 case|4536694525|GR st.in tr:ac.assg.|0.0|1.0|0|X|B|0|WE|8690/2324273
5211|8790|2324273|8713|101|5067107852|1|2024-08-06|1|PC|Cordl. impact driver SID 4-22 case|4537157468|GR stock in transit|0.0|1.0|0|X|B|0|WE|8790/2324273
5211|8790|2324273|8711|101|5065566922|1|2024-03-01|1|PC|Cordl. impact driver SID 4-22 case|4536299032|GR stock in transit|0.0|1.0|0|X|B|0|WE|8790/2324273
5211|8790|2325192|8705|101|5065656261|1|2024-03-11|1|PC|Carbide burr GDG-6mm bn cylindrical|4536345180|GR stock in transit|0.0|1.0|0|X|B|0|WE|8790/2325192
5211|8790|2325193|8705|101|5065656260|1|2024-03-11|1|PC|Carbide burr GDG-6mm cylindrical|4536345180|GR stock in transit|0.0|1.0|0|X|B|0|WE|8790/2325193
5251|3090|2325196|275|101|5066012300|1|2024-04-15|1|PC|"Carbide burr GDG - bn tree - 1/4"""|4536526880|GR stock in transit|0.0|1.0|0|X|B|0|WE|3090/2325196
5251|3090|2325196|160|101|5065378298|1|2024-02-13|1|PC|"Carbide burr GDG - bn tree - 1/4"""|4536182799|GR stock in transit|0.0|1.0|0|X|B|0|WE|3090/2325196
5251|3090|2325196|141|101|5065364344|1|2024-02-12|1|PC|"Carbide burr GDG - bn tree - 1/4"""|4536182255|GR stock in transit|0.0|1.0|0|X|B|0|WE|3090/2325196
5251|3090|2325196|253|101|5065207888|1|2024-01-26|1|PC|"Carbide burr GDG - bn tree - 1/4"""|4536085811|GR stock in transit|0.0|1.0|0|X|B|0|WE|3090/2325196
5251|3090|2325247|226|101|5067023516|1|2024-07-26|1|PC|Backing pad DGH 130|4537109139|GR stock in transit|0.0|1.0|0|X|B|0|WE|3090/2325247
5251|3090|2325247|0|101|5065350444|1|2024-02-09|1|PC|Backing pad DGH 130|4536139606|GR st.in tr:ac.assg.|0.0|1.0|0|X|B|0|WE|3090/2325247
5241|8690|2325247|0|101|5066460958|1|2024-05-30|1|PC|Backing pad DGH 130|4536797895|GR st.in tr:ac.assg.|0.0|1.0|0|X|B|0|WE|8690/2325247
5241|8690|2325247|0|101|5066300718|1|2024-05-14|1|PC|Backing pad DGH 130|4536711383|GR st.in tr:ac.assg.|0.0|1.0|0|X|B|0|WE|8690/2325247
5211|8790|2325247|8721|301|4912525165|2|2024-03-25|1|PC|Backing pad DGH 130|0|TF tfr plnt to plnt|223.3|1.0|0|nan|nan|0|WA|8790/2325247
5211|8790|2325247|8728|301|4911990963|2|2024-03-13|1|PC|Backing pad DGH 130|0|TF tfr plnt to plnt|223.3|1.0|0|nan|nan|0|WA|8790/2325247
5211|8790|2325247|0|101|5065611492|1|2024-03-06|1|PC|Backing pad DGH 130|4536326764|GR st.in tr:ac.assg.|0.0|1.0|0|X|B|0|WE|8790/2325247
5211|8790|2325247|0|101|5065208728|1|2024-01-26|1|PC|Backing pad DGH 130|4536093112|GR st.in tr:ac.assg.|0.0|1.0|0|X|B|0|WE|8790/2325247
5211|8790|2325247|0|101|5065195121|1|2024-01-25|1|PC|Backing pad DGH 130|4536084115|GR st.in tr:ac.assg.|0.0|1.0|0|X|B|0|WE|8790/2325247
5251|3090|2325739|170|101|5067408244|1|2024-09-09|1|PC|Cordl. circular saw SC 6WL-22 box|4537333092|GR stock in transit|0.0|1.0|0|X|B|0|WE|3090/2325739
5251|3090|2325739|218|101|5065167459|1|2024-01-23|1|PC|Cordl. circular saw SC 6WL-22 box|4536070735|GR stock in transit|0.0|1.0|0|X|B|0|WE|3090/2325739
5251|3090|2325739|218|101|5065167460|1|2024-01-23|1|PC|Cordl. circular saw SC 6WL-22 box|4535907796|GR stock in transit|0.0|1.0|0|X|B|0|WE|3090/2325739
5241|8690|2325739|0|101|5067253132|3|2024-08-23|1|PC|Cordl. circular saw SC 6WL-22 box|4537242484|GR st.in tr:ac.assg.|0.0|1.0|0|X|B|0|WE|8690/2325739
5241|8690|2325739|0|101|5066287738|4|2024-05-13|1|PC|Cordl. circular saw SC 6WL-22 box|4536637337|GR st.in tr:ac.assg.|0.0|1.0|0|X|B|0|WE|8690/2325739
5241|8690|2325739|0|101|5065926820|6|2024-04-05|1|PC|Cordl. circular saw SC 6WL-22 box|4536457635|GR st.in tr:ac.assg.|0.0|1.0|0|X|B|0|WE|8690/2325739
5241|8690|2325739|0|101|5065595369|1|2024-03-05|1|PC|Cordl. circular saw SC 6WL-22 box|4536290721|GR st.in tr:ac.assg.|0.0|1.0|0|X|B|0|WE|8690/2325739
5211|8790|2325739|8723|101|5067043962|1|2024-07-30|1|PC|Cordl. circular saw SC 6WL-22 box|4537116386|GR stock in transit|0.0|1.0|0|X|B|0|WE|8790/2325739
5241|8690|2326037|509|101|5066301277|1|2024-05-14|1|PC|Band saw SB 6-22 case|4536711370|GR stock in transit|0.0|1.0|0|X|B|0|WE|8690/2326037
5241|8690|2326037|525|101|5066300808|1|2024-05-14|1|PC|Band saw SB 6-22 case|4536710805|GR stock in transit|0.0|1.0|0|X|B|0|WE|8690/2326037
5251|3090|2326712|198|101|5067453269|1|2024-09-12|1|PC|Cordl. dispenser HDE 500-A12|4537325486|GR stock in transit|0.0|1.0|0|X|B|0|WE|3090/2326712
5251|3090|2326712|172|101|5067311714|1|2024-08-29|1|PC|Cordl. dispenser HDE 500-A12|4537278217|GR stock in transit|0.0|1.0|0|X|B|0|WE|3090/2326712
5251|3090|2326712|218|301|4917935687|2|2024-08-02|1|PC|Cordl. dispenser HDE 500-A12|0|TF tfr plnt to plnt|0.0|1.0|0|nan|nan|0|WA|3090/2326712
5251|3090|2326712|172|301|4917935687|1|2024-08-02|-1|PC|Cordl. dispenser HDE 500-A12|0|TF tfr plnt to plnt|0.0|-1.0|0|nan|nan|0|WA|3090/2326712
5251|3090|2326712|260|101|5066365698|1|2024-05-21|1|PC|Cordl. dispenser HDE 500-A12|4536737646|GR stock in transit|0.0|1.0|0|X|B|0|WE|3090/2326712
5251|3090|2326712|218|101|5066297760|1|2024-05-14|1|PC|Cordl. dispenser HDE 500-A12|4536703832|GR stock in transit|0.0|1.0|0|X|B|0|WE|3090/2326712
5251|3090|2326712|136|101|5066286485|1|2024-05-13|1|PC|Cordl. dispenser HDE 500-A12|4536694699|GR stock in transit|0.0|1.0|0|X|B|0|WE|3090/2326712
5251|3090|2326712|198|301|4914180629|16|2024-05-04|1|PC|Cordl. dispenser HDE 500-A12|0|TF tfr plnt to plnt|0.0|1.0|0|nan|nan|0|WA|3090/2326712
5251|3090|2326712|253|301|4914180629|15|2024-05-04|-1|PC|Cordl. dispenser HDE 500-A12|0|TF tfr plnt to plnt|0.0|-1.0|0|nan|nan|0|WA|3090/2326712
5251|3090|2326712|122|301|4913513840|1|2024-04-17|-1|PC|Cordl. dispenser HDE 500-A12|0|TF tfr plnt to plnt|0.0|-1.0|0|nan|nan|0|WA|3090/2326712
5251|3090|2326712|248|301|4913513840|2|2024-04-17|1|PC|Cordl. dispenser HDE 500-A12|0|TF tfr plnt to plnt|0.0|1.0|0|nan|nan|0|WA|3090/2326712
5251|3090|2326712|185|101|5065997530|1|2024-04-12|1|PC|Cordl. dispenser HDE 500-A12|4536526241|GR stock in transit|0.0|1.0|0|X|B|0|WE|3090/2326712
5251|3090|2326712|176|101|5065874943|1|2024-04-01|1|PC|Cordl. dispenser HDE 500-A12|4536449921|GR stock in transit|0.0|1.0|0|X|B|0|WE|3090/2326712
5251|3090|2326712|181|101|5065719205|1|2024-03-15|1|PC|Cordl. dispenser HDE 500-A12|4536388569|GR stock in transit|0.0|1.0|0|X|B|0|WE|3090/2326712
5251|3090|2326712|156|101|5065578493|1|2024-03-04|1|PC|Cordl. dispenser HDE 500-A12|4536300450|GR stock in transit|0.0|1.0|0|X|B|0|WE|3090/2326712
5251|3090|2326712|211|101|5065337630|1|2024-02-09|1|PC|Cordl. dispenser HDE 500-A12|4536164637|GR stock in transit|0.0|1.0|0|X|B|0|WE|3090/2326712
5251|3090|2326712|255|101|5065323778|1|2024-02-07|1|PC|Cordl. dispenser HDE 500-A12|4536157568|GR stock in transit|0.0|1.0|0|X|B|0|WE|3090/2326712
5251|3090|2326712|253|101|5065269353|1|2024-02-01|1|PC|Cordl. dispenser HDE 500-A12|4536101652|GR stock in transit|0.0|1.0|0|X|B|0|WE|3090/2326712
5251|3090|2326712|157|101|5065195013|1|2024-01-25|1|PC|Cordl. dispenser HDE 500-A12|4536085495|GR stock in transit|0.0|1.0|0|X|B|0|WE|3090/2326712
5251|3090|2326712|172|101|5065010447|1|2024-01-08|1|PC|Cordl. dispenser HDE 500-A12|4535985697|GR stock in transit|0.0|1.0|0|X|B|0|WE|3090/2326712
5241|8690|2326712|534|101|5066854837|1|2024-07-09|1|PC|Cordl. dispenser HDE 500-A12|4537010018|GR stock in transit|0.0|1.0|0|X|B|0|WE|8690/2326712
5241|8690|2326712|517|101|5066820606|1|2024-07-04|1|PC|Cordl. dispenser HDE 500-A12|4536995123|GR stock in transit|0.0|1.0|0|X|B|0|WE|8690/2326712
5251|3090|2327361|209|101|5067375611|1|2024-09-05|1|PC|Cordless rotary hammer TE 5-22 case|4537301991|GR stock in transit|0.0|1.0|0|X|B|0|WE|3090/2327361
5251|3090|2327361|218|101|5066896542|1|2024-07-12|1|PC|Cordless rotary hammer TE 5-22 case|4537026683|GR stock in transit|0.0|1.0|0|X|B|0|WE|3090/2327361
5211|8790|2327361|8723|101|5067036025|1|2024-07-29|1|PC|Cordless rotary hammer TE 5-22 case|4537116386|GR stock in transit|0.0|1.0|0|X|B|0|WE|8790/2327361
5211|8790|2327361|8723|101|5066664675|1|2024-06-19|1|PC|Cordless rotary hammer TE 5-22 case|4536909458|GR stock in transit|0.0|1.0|0|X|B|0|WE|8790/2327361
5251|3090|2328604|100|301|4918821683|5|2024-08-28|-1|PC|Cordless data module IC CDM-22|0|TF tfr plnt to plnt|0.0|-1.0|0|nan|nan|0|WA|3090/2328604
5251|3090|2328604|999|301|4918821683|6|2024-08-28|1|PC|Cordless data module IC CDM-22|0|TF tfr plnt to plnt|0.0|1.0|0|nan|nan|0|WA|3090/2328604
5241|8690|2329139|0|101|5066517583|1|2024-06-05|20|PC|Adapter AI T320 w. cable ties|4536829669|GR st.in tr:ac.assg.|0.0|20.0|0|X|B|0|WE|8690/2329139
5241|8690|2329139|0|101|5065551662|1|2024-02-29|20|PC|Adapter AI T320 w. cable ties|4536290231|GR st.in tr:ac.assg.|0.0|20.0|0|X|B|0|WE|8690/2329139
5241|8690|2329390|0|101|5066517584|1|2024-06-05|20|PC|Adhesive tape AI T320|4536829669|GR st.in tr:ac.assg.|0.0|20.0|0|X|B|0|WE|8690/2329390
5241|8690|2329390|0|101|5065551663|1|2024-02-29|20|PC|Adhesive tape AI T320|4536290231|GR st.in tr:ac.assg.|0.0|20.0|0|X|B|0|WE|8690/2329390
5241|8690|2329392|0|101|5066517745|1|2024-06-05|10|PC|Adapter AI T320 w. wires|4536829669|GR st.in tr:ac.assg.|0.0|10.0|0|X|B|0|WE|8690/2329392
5241|8690|2329392|0|101|5065551664|1|2024-02-29|20|PC|Adapter AI T320 w. wires|4536290231|GR st.in tr:ac.assg.|0.0|20.0|0|X|B|0|WE|8690/2329392
5251|3090|2330054|218|101|5066087270|1|2024-04-22|1|PC|Circ. saw blade SCBM XCut Struct 165 A|4536363970|GR stock in transit|0.0|1.0|0|X|B|0|WE|3090/2330054
5241|8690|2330054|0|101|5067267306|1|2024-08-26|1|PC|Circ. saw blade SCBM XCut Struct 165 A|4537255278|GR st.in tr:ac.assg.|0.0|1.0|0|X|B|0|WE|8690/2330054
5241|8690|2330054|0|101|5067037434|2|2024-07-29|2|PC|Circ. saw blade SCBM XCut Struct 165 A|4537123595|GR st.in tr:ac.assg.|0.0|2.0|0|X|B|0|WE|8690/2330054
5251|3090|2330058|166|101|5067453652|1|2024-09-12|1|PC|Circ. saw blade SCBM XCut Thin 165 A|4537357186|GR stock in transit|0.0|1.0|0|X|B|0|WE|3090/2330058
5251|3090|2330058|0|101|5066422075|1|2024-05-27|1|PC|Circ. saw blade SCBM XCut Thin 165 A|4536761590|GR st.in tr:ac.assg.|0.0|1.0|0|X|B|0|WE|3090/2330058
5251|3090|2330058|141|101|5065364343|1|2024-02-12|2|PC|Circ. saw blade SCBM XCut Thin 165 A|4536182255|GR stock in transit|0.0|2.0|0|X|B|0|WE|3090/2330058
5251|3090|2330059|218|101|5067231895|1|2024-08-21|5|PC|Circ. saw blade SCBM XCut Thin 165 A (5)|4537026683|GR stock in transit|0.0|5.0|0|X|B|0|WE|3090/2330059
5251|3090|2330122|160|101|5067350592|1|2024-09-03|1|PC|Circ. saw blade SCBM MU Steel 165|4537301595|GR stock in transit|0.0|1.0|0|X|B|0|WE|3090/2330122
5251|3090|2330122|0|101|5065612059|1|2024-03-06|1|PC|Circ. saw blade SCBM MU Steel 165|4536320094|GR st.in tr:ac.assg.|0.0|1.0|0|X|B|0|WE|3090/2330122
5211|8790|2330122|0|101|5065048854|1|2024-01-11|1|PC|Circ. saw blade SCBM MU Steel 165|4535999856|GR st.in tr:ac.assg.|0.0|1.0|0|X|B|0|WE|8790/2330122
5251|3090|2330123|218|101|5066896558|1|2024-07-12|5|PC|Circ. saw blade SCBM MU Steel 165(5)|4537026683|GR stock in transit|0.0|5.0|0|X|B|0|WE|3090/2330123
5251|3090|2330509|129|301|4918824389|9|2024-08-28|-9|PC|Battery pack B 12-55 Li-ion|0|TF tfr plnt to plnt|0.0|-9.0|0|nan|nan|0|WA|3090/2330509
5251|3090|2330509|999|301|4918824389|10|2024-08-28|9|PC|Battery pack B 12-55 Li-ion|0|TF tfr plnt to plnt|0.0|9.0|0|nan|nan|0|WA|3090/2330509
5251|3090|2330509|129|101|5067074615|1|2024-08-01|9|PC|Battery pack B 12-55 Li-ion|4537144038|GR stock in transit|0.0|9.0|0|X|B|0|WE|3090/2330509
5251|3090|2330509|163|101|5067024186|1|2024-07-26|1|PC|Battery pack B 12-55 Li-ion|4537108754|GR stock in transit|0.0|1.0|0|X|B|0|WE|3090/2330509
5251|3090|2330509|245|101|5065760314|1|2024-03-20|1|PC|Battery pack B 12-55 Li-ion|4536403239|GR stock in transit|0.0|1.0|0|X|B|0|WE|3090/2330509
5211|8790|2330509|8721|301|4915882229|2|2024-06-14|2|PC|Battery pack B 12-55 Li-ion|0|TF tfr plnt to plnt|2323.2|2.0|0|nan|nan|0|WA|8790/2330509
5241|8690|2331083|509|101|5067391905|1|2024-09-06|1|PC|Shoulder exoskeleton EXO-S|4537323582|GR stock in transit|0.0|1.0|0|X|B|0|WE|8690/2331083
5241|8690|2331083|520|101|5067132413|1|2024-08-08|1|PC|Shoulder exoskeleton EXO-S|4537178262|GR stock in transit|0.0|1.0|0|X|B|0|WE|8690/2331083
5241|8690|2331631|0|101|5067323290|1|2024-08-30|2|PC|A.-Channel HAC-V-T 30 68/250 F|4537284823|GR st.in tr:ac.assg.|0.0|2.0|0|X|B|0|WE|8690/2331631
5251|3090|2331842|141|101|5065364342|1|2024-02-12|1|PC|Mixing paddle NMX-MP 120 M14|4536182255|GR stock in transit|0.0|1.0|0|X|B|0|WE|3090/2331842
5251|3090|2332311|218|101|5066896540|1|2024-07-12|5|PC|Jig saw blade SP 108 (5) univ|4537026683|GR stock in transit|0.0|5.0|0|X|B|0|WE|3090/2332311
5251|3090|2332311|160|101|5066229005|1|2024-05-06|5|PC|Jig saw blade SP 108 (5) univ|4536669390|GR stock in transit|0.0|5.0|0|X|B|0|WE|3090/2332311
5251|3090|2332314|218|101|5066896557|1|2024-07-12|5|PC|Jig saw blade SP 77 (5) metal universal|4537026683|GR stock in transit|0.0|5.0|0|X|B|0|WE|3090/2332314
5251|3090|2332785|218|101|5064987925|1|2024-01-04|10|PC|Connector MT-C-GSP T A OC|4535907804|GR stock in transit|0.0|10.0|0|X|B|0|WE|3090/2332785
5251|3090|2333179|236|101|5067447701|1|2024-09-12|1|PC|Cordl. mixer NMX 6-22 box|4537350035|GR stock in transit|0.0|1.0|0|X|B|0|WE|3090/2333179
5251|3090|2333179|170|101|5067337608|1|2024-09-02|1|PC|Cordl. mixer NMX 6-22 box|4536762345|GR stock in transit|0.0|1.0|0|X|B|0|WE|3090/2333179
5251|3090|2333179|218|101|5067337607|1|2024-09-02|1|PC|Cordl. mixer NMX 6-22 box|4537026683|GR stock in transit|0.0|1.0|0|X|B|0|WE|3090/2333179
5251|3090|2333179|183|101|5066213910|1|2024-05-03|1|PC|Cordl. mixer NMX 6-22 box|4536655177|GR stock in transit|0.0|1.0|0|X|B|0|WE|3090/2333179
5251|3090|2333179|253|101|5065508504|1|2024-02-26|1|PC|Cordl. mixer NMX 6-22 box|4536264174|GR stock in transit|0.0|1.0|0|X|B|0|WE|3090/2333179
5251|3090|2333179|141|101|5065364015|1|2024-02-12|1|PC|Cordl. mixer NMX 6-22 box|4536182010|GR stock in transit|0.0|1.0|0|X|B|0|WE|3090/2333179
5251|3090|2333179|180|101|5065337792|1|2024-02-08|1|PC|Cordl. mixer NMX 6-22 box|4536164566|GR stock in transit|0.0|1.0|0|X|B|0|WE|3090/2333179
5211|8790|2333179|8723|101|5067043963|1|2024-07-30|1|PC|Cordl. mixer NMX 6-22 box|4537116386|GR stock in transit|0.0|1.0|0|X|B|0|WE|8790/2333179
5211|8790|2333179|8723|101|5067035941|1|2024-07-29|1|PC|Cordl. mixer NMX 6-22 box|4537116386|GR stock in transit|0.0|1.0|0|X|B|0|WE|8790/2333179
5211|8790|2333179|8734|101|5066773166|1|2024-07-01|1|PC|Cordl. mixer NMX 6-22 box|4536965487|GR stock in transit|0.0|1.0|0|X|B|0|WE|8790/2333179
5211|8790|2333179|8713|101|5066547103|1|2024-06-07|1|PC|Cordl. mixer NMX 6-22 box|4536846125|GR stock in transit|0.0|1.0|0|X|B|0|WE|8790/2333179
5241|8690|2333283|0|101|5067451834|2|2024-09-12|1|PC|Battery charger C 6-22 220V box|4537350106|GR st.in tr:ac.assg.|0.0|1.0|0|X|B|0|WE|8690/2333283
5241|8690|2333283|509|101|5067365463|1|2024-09-04|1|PC|Battery charger C 6-22 220V box|4537309466|GR stock in transit|0.0|1.0|0|X|B|0|WE|8690/2333283
5241|8690|2333283|572|101|5067349160|1|2024-09-03|1|PC|Battery charger C 6-22 220V box|4537299990|GR stock in transit|0.0|1.0|0|X|B|0|WE|8690/2333283
5241|8690|2333283|516|101|5067336584|1|2024-09-02|1|PC|Battery charger C 6-22 220V box|4537292305|GR stock in transit|0.0|1.0|0|X|B|0|WE|8690/2333283
5241|8690|2333283|564|101|5066983824|1|2024-07-23|1|PC|Battery charger C 6-22 220V box|4537094782|GR stock in transit|0.0|1.0|0|X|B|0|WE|8690/2333283
5241|8690|2333283|0|101|5066893960|2|2024-07-12|1|PC|Battery charger C 6-22 220V box|4537009947|GR st.in tr:ac.assg.|0.0|1.0|0|X|B|0|WE|8690/2333283
5241|8690|2333283|526|101|5066648128|1|2024-06-18|1|PC|Battery charger C 6-22 220V box|4536902367|GR stock in transit|0.0|1.0|0|X|B|0|WE|8690/2333283
5241|8690|2333283|550|101|5066459937|1|2024-05-30|1|PC|Battery charger C 6-22 220V box|4536770478|GR stock in transit|0.0|1.0|0|X|B|0|WE|8690/2333283
5241|8690|2333283|502|101|5066421629|1|2024-05-27|1|PC|Battery charger C 6-22 220V box|4536778093|GR stock in transit|0.0|1.0|0|X|B|0|WE|8690/2333283
5241|8690|2333283|507|101|5066088231|1|2024-04-22|1|PC|Battery charger C 6-22 220V box|4536586302|GR stock in transit|0.0|1.0|0|X|B|0|WE|8690/2333283
5241|8690|2333283|529|101|5066074835|1|2024-04-19|1|PC|Battery charger C 6-22 220V box|4536586085|GR stock in transit|0.0|1.0|0|X|B|0|WE|8690/2333283
5241|8690|2333283|527|101|5066045119|1|2024-04-17|1|PC|Battery charger C 6-22 220V box|4536569034|GR stock in transit|0.0|1.0|0|X|B|0|WE|8690/2333283
5241|8690|2333283|509|101|5065705166|1|2024-03-14|1|PC|Battery charger C 6-22 220V box|4536379089|GR stock in transit|0.0|1.0|0|X|B|0|WE|8690/2333283
5241|8690|2333283|539|101|5065689569|1|2024-03-13|1|PC|Battery charger C 6-22 220V box|4536370637|GR stock in transit|0.0|1.0|0|X|B|0|WE|8690/2333283
5241|8690|2333283|533|101|5065641290|1|2024-03-08|1|PC|Battery charger C 6-22 220V box|4536345103|GR stock in transit|0.0|1.0|0|X|B|0|WE|8690/2333283
5241|8690|2333283|529|101|5065519819|1|2024-02-27|1|PC|Battery charger C 6-22 220V box|4536271901|GR stock in transit|0.0|1.0|0|X|B|0|WE|8690/2333283
5241|8690|2333283|560|101|5065349841|1|2024-02-09|1|PC|Battery charger C 6-22 220V box|4536172685|GR stock in transit|0.0|1.0|0|X|B|0|WE|8690/2333283
5241|8690|2333283|533|101|5065079415|1|2024-01-15|1|PC|Battery charger C 6-22 220V box|4536021410|GR stock in transit|0.0|1.0|0|X|B|0|WE|8690/2333283
5251|3090|2333570|156|301|4919466636|1|2024-09-13|-1|PC|Battery pack B 12-30 Li-ion|0|TF tfr plnt to plnt|0.0|-1.0|0|nan|nan|0|WA|3090/2333570
5251|3090|2333570|143|301|4919466636|2|2024-09-13|1|PC|Battery pack B 12-30 Li-ion|0|TF tfr plnt to plnt|0.0|1.0|0|nan|nan|0|WA|3090/2333570
5251|3090|2333570|198|101|5067451502|1|2024-09-12|1|PC|Battery pack B 12-30 Li-ion|4537325486|GR stock in transit|0.0|1.0|0|X|B|0|WE|3090/2333570
5251|3090|2333570|218|101|5067452149|1|2024-09-12|1|PC|Battery pack B 12-30 Li-ion|4537317223|GR stock in transit|0.0|1.0|0|X|B|0|WE|3090/2333570
5251|3090|2333570|172|101|5067409302|1|2024-09-09|1|PC|Battery pack B 12-30 Li-ion|4537325501|GR stock in transit|0.0|1.0|0|X|B|0|WE|3090/2333570
5251|3090|2333570|160|101|5067350807|1|2024-09-03|1|PC|Battery pack B 12-30 Li-ion|4537301595|GR stock in transit|0.0|1.0|0|X|B|0|WE|3090/2333570
5251|3090|2333570|172|101|5067312255|1|2024-08-29|1|PC|Battery pack B 12-30 Li-ion|4537278217|GR stock in transit|0.0|1.0|0|X|B|0|WE|3090/2333570
5251|3090|2333570|185|101|5067295647|1|2024-08-28|1|PC|Battery pack B 12-30 Li-ion|4537271283|GR stock in transit|0.0|1.0|0|X|B|0|WE|3090/2333570
5251|3090|2333570|115|301|4917830598|2|2024-07-31|1|PC|Battery pack B 12-30 Li-ion|0|TF tfr plnt to plnt|0.0|1.0|0|nan|nan|0|WA|3090/2333570
5251|3090|2333570|270|301|4917830598|1|2024-07-31|-1|PC|Battery pack B 12-30 Li-ion|0|TF tfr plnt to plnt|0.0|-1.0|0|nan|nan|0|WA|3090/2333570
5251|3090|2333570|271|301|4917217522|2|2024-07-16|1|PC|Battery pack B 12-30 Li-ion|0|TF tfr plnt to plnt|0.0|1.0|0|nan|nan|0|WA|3090/2333570
5251|3090|2333570|212|301|4917217522|1|2024-07-16|-1|PC|Battery pack B 12-30 Li-ion|0|TF tfr plnt to plnt|0.0|-1.0|0|nan|nan|0|WA|3090/2333570
5251|3090|2333570|211|301|4916976922|2|2024-07-10|1|PC|Battery pack B 12-30 Li-ion|0|TF tfr plnt to plnt|0.0|1.0|0|nan|nan|0|WA|3090/2333570
5251|3090|2333570|181|301|4916976922|1|2024-07-10|-1|PC|Battery pack B 12-30 Li-ion|0|TF tfr plnt to plnt|0.0|-1.0|0|nan|nan|0|WA|3090/2333570
5251|3090|2333570|156|101|5066606567|1|2024-06-13|1|PC|Battery pack B 12-30 Li-ion|4536877588|GR stock in transit|0.0|1.0|0|X|B|0|WE|3090/2333570
5251|3090|2333570|170|101|5066450870|1|2024-05-29|2|PC|Battery pack B 12-30 Li-ion|4536762345|GR stock in transit|0.0|2.0|0|X|B|0|WE|3090/2333570
5251|3090|2333570|260|101|5066365697|1|2024-05-21|1|PC|Battery pack B 12-30 Li-ion|4536737646|GR stock in transit|0.0|1.0|0|X|B|0|WE|3090/2333570
5251|3090|2333570|198|301|4914180629|18|2024-05-04|1|PC|Battery pack B 12-30 Li-ion|0|TF tfr plnt to plnt|0.0|1.0|0|nan|nan|0|WA|3090/2333570
5251|3090|2333570|253|301|4914180629|17|2024-05-04|-1|PC|Battery pack B 12-30 Li-ion|0|TF tfr plnt to plnt|0.0|-1.0|0|nan|nan|0|WA|3090/2333570
5251|3090|2333570|181|101|5066203151|1|2024-05-02|1|PC|Battery pack B 12-30 Li-ion|4536655076|GR stock in transit|0.0|1.0|0|X|B|0|WE|3090/2333570
5251|3090|2333570|132|101|5066138086|1|2024-04-25|1|PC|Battery pack B 12-30 Li-ion|4536619527|GR stock in transit|0.0|1.0|0|X|B|0|WE|3090/2333570
5251|3090|2333570|130|101|5066018079|1|2024-04-15|1|PC|Battery pack B 12-30 Li-ion|4536552133|GR stock in transit|0.0|1.0|0|X|B|0|WE|3090/2333570
5251|3090|2333570|185|101|5065997528|1|2024-04-12|1|PC|Battery pack B 12-30 Li-ion|4536526241|GR stock in transit|0.0|1.0|0|X|B|0|WE|3090/2333570
5251|3090|2333570|177|101|5065975353|1|2024-04-10|1|PC|Battery pack B 12-30 Li-ion|4536526435|GR stock in transit|0.0|1.0|0|X|B|0|WE|3090/2333570
5251|3090|2333570|174|101|5065973641|1|2024-04-10|2|PC|Battery pack B 12-30 Li-ion|4536519671|GR stock in transit|0.0|2.0|0|X|B|0|WE|3090/2333570
5251|3090|2333570|129|301|4912948276|7|2024-04-04|-1|PC|Battery pack B 12-30 Li-ion|0|TF tfr plnt to plnt|0.0|-1.0|0|nan|nan|0|WA|3090/2333570
5251|3090|2333570|218|301|4912948276|8|2024-04-04|1|PC|Battery pack B 12-30 Li-ion|0|TF tfr plnt to plnt|0.0|1.0|0|nan|nan|0|WA|3090/2333570
5251|3090|2333570|176|101|5065874941|1|2024-04-01|1|PC|Battery pack B 12-30 Li-ion|4536449921|GR stock in transit|0.0|1.0|0|X|B|0|WE|3090/2333570
5251|3090|2333570|181|101|5065718414|1|2024-03-15|1|PC|Battery pack B 12-30 Li-ion|4536388569|GR stock in transit|0.0|1.0|0|X|B|0|WE|3090/2333570
