ShPt,Plnt,SLoc,Delivery,Material,Item_Description,DlvQty,BUn,Supplier_Name,OPS,WM,GM,Delivdate,key_plant,key_material
8330,8330,1,681137116,2346060,Cavilha/Pino rosc. S-BT-MF M10/15 AN 6 H,500.0,PC,HILTI,0,0,A,2024-10-29,8330/2346060,8330/2346060
8750,8750,1,681152498,2346060,Perno roscado S-BT-MF M10/15 AN 6 HL,200.0,PC,HILTI,0,0,A,2024-10-08,8750/2346060,8750/2346060
8750,8750,1,681152499,2346060,Perno roscado S-BT-MF M10/15 AN 6 HL,1800.0,PC,HILTI,0,0,A,2024-10-08,8750/2346060,8750/2346060
8330,8330,1,680996099,2346062,Cavilha/Pino rosc. S-BT-MR M8/7 SN 6 HL,100.0,PC,HILTI,0,0,A,2024-10-23,8330/2346062,8330/2346062
8650,8650,1,680995987,2346063,Perno roscado S-BT-MR M8/15 SN 6 HL,300.0,PC,HILTI,0,0,A,2024-09-23,8650/2346063,8650/2346063
8650,8650,1,680995987,2346063,Perno roscado S-BT-MR M8/15 SN 6 HL,300.0,PC,HILTI,0,0,A,2024-09-23,8650/2346063,8650/2346063
3000,3000,1,680792672,2346065,Perno roscado S-BT-MR W10/15 SN 6 HL,100.0,PC,HILTI,0,0,A,2024-09-13,3000/2346065,3000/2346065
3000,3000,1,680859325,2346065,Perno roscado S-BT-MR W10/15 SN 6 HL,300.0,PC,HILTI,0,0,A,2024-09-17,3000/2346065,3000/2346065
3000,3000,1,680920046,2346065,Perno roscado S-BT-MR W10/15 SN 6 HL,100.0,PC,HILTI,0,0,A,2024-09-24,3000/2346065,3000/2346065
3000,3000,1,681077491,2346065,Perno roscado S-BT-MR W10/15 SN 6 HL,500.0,PC,HILTI,0,0,A,2024-09-17,3000/2346065,3000/2346065
3000,3000,1,681077492,2346065,Perno roscado S-BT-MR W10/15 SN 6 HL,4500.0,PC,HILTI,0,0,A,2024-09-17,3000/2346065,3000/2346065
3000,3000,1,681150427,2346070,Conector Eléctrico S-BT-EF M8/15 AN 6 HL,100.0,PC,HILTI,0,0,A,2024-11-06,3000/2346070,3000/2346070
8750,8750,1,681048705,2346071,Conector Eléctrico S-BT-EF M10/15 AN 6 H,500.0,PC,HILTI,0,0,A,2024-10-16,8750/2346071,8750/2346071
8330,8330,1,681107367,2346071,Conector elétrico S-BT-EF M10/15 AN 6 HL,12000.0,PC,HILTI,0,0,A,2024-09-13,8330/2346071,8330/2346071
8330,8330,1,681139686,2346071,Conector elétrico S-BT-EF M10/15 AN 6 HL,3000.0,PC,HILTI,0,0,A,2024-09-20,8330/2346071,8330/2346071
8650,8650,1,681146369,2346073,Conector Eléctrico S-BT-ER M8/15 SN 6 HL,100.0,PC,HILTI,0,0,A,2024-09-17,8650/2346073,8650/2346073
3000,3000,1,681107396,2346080,Conector Eléctrico S-BT-ER W10 HC 4/0 HL,200.0,PC,HILTI,0,0,A,2024-09-19,3000/2346080,3000/2346080
3000,3000,1,681107396,2346080,Conector Eléctrico S-BT-ER W10 HC 4/0 HL,300.0,PC,HILTI,0,0,A,2024-09-19,3000/2346080,3000/2346080
3000,3000,1,681107393,2346084,Broca escalonada TS-BT 5.3-95 S,50.0,PC,HILTI,0,0,A,2024-09-19,3000/2346084,3000/2346084
8330,8330,1,681137018,2346084,Broca escalonada TS-BT 5.3-95 S,10.0,PC,HILTI,0,0,A,2024-10-29,8330/2346084,8330/2346084
8330,8330,1,680967233,2346085,"Ferramenta de torque S-BT 1/4"" - 16Nm",10.0,PC,HILTI,0,0,A,2024-09-17,8330/2346085,8330/2346085
8330,8330,1,680967234,2346085,"Ferramenta de torque S-BT 1/4"" - 16Nm",2.0,PC,HILTI,0,0,A,2024-09-17,8330/2346085,8330/2346085
8750,8750,1,681048705,2346085,"Herramienta de torque S-BT 1/4"" - 16Nm",2.0,PC,HILTI,0,0,A,2024-10-16,8750/2346085,8750/2346085
8750,8750,1,681048774,2346085,"Herramienta de torque S-BT 1/4"" - 16Nm",1.0,PC,HILTI,0,0,A,2024-10-16,8750/2346085,8750/2346085
3000,3000,1,681077491,2346085,"Herramienta de torque S-BT 1/4"" - 16Nm",6.0,PC,HILTI,0,0,A,2024-09-17,3000/2346085,3000/2346085
3000,3000,1,681034655,2348916,Sierra mural DST 20-CA 3x400V PR,1.0,PC,HILTI,0,0,A,2024-10-09,3000/2348916,3000/2348916
3000,3000,1,681025219,2349134,Espiga rejilla X-FCM-R 32/37,7200.0,PC,HILTI,0,0,A,2024-09-18,3000/2349134,3000/2349134
8330,8330,1,681076220,2349143,Disco p/gradil X-FCM-R HL 28/33,300.0,PC,HILTI,0,0,A,2024-10-15,8330/2349143,8330/2349143
8330,8330,1,681076221,2349143,Disco p/gradil X-FCM-R HL 28/33,200.0,PC,HILTI,0,0,A,2024-10-15,8330/2349143,8330/2349143
3000,3000,1,681107390,2349144,Espiga rejilla X-FCM-R HL 32/37,200.0,PC,HILTI,0,0,A,2024-09-19,3000/2349144,3000/2349144
3000,3000,1,681107391,2349144,Espiga rejilla X-FCM-R HL 32/37,1800.0,PC,HILTI,0,0,A,2024-09-19,3000/2349144,3000/2349144
8750,8750,1,680937783,2349149,Espiga rejilla X-FCM 32/37,200.0,PC,HILTI,0,0,A,2024-09-18,8750/2349149,8750/2349149
8750,8750,1,680937784,2349149,Espiga rejilla X-FCM 32/37,2400.0,PC,HILTI,0,0,A,2024-09-18,8750/2349149,8750/2349149
8750,8750,1,681037408,2349151,Espiga rejilla X-FCM 48/53,300.0,PC,HILTI,0,0,A,2024-09-13,8750/2349151,8750/2349151
8750,8750,1,680937783,2349153,Espiga rejilla X-FCM-F 28/33,200.0,PC,HILTI,0,0,A,2024-09-18,8750/2349153,8750/2349153
8750,8750,1,680937806,2349153,Espiga rejilla X-FCM-F 28/33,2400.0,PC,HILTI,0,0,A,2024-09-18,8750/2349153,8750/2349153
8750,8750,1,680937807,2349153,Espiga rejilla X-FCM-F 28/33,900.0,PC,HILTI,0,0,A,2024-09-18,8750/2349153,8750/2349153
8650,8650,1,681106391,2349153,Espiga rejilla X-FCM-F 28/33,100.0,PC,HILTI,0,0,A,2024-10-14,8650/2349153,8650/2349153
8330,8330,1,680938007,2349158,Disco p/gradil X-FCM-R 28/33,2400.0,PC,HILTI,0,0,A,2024-09-25,8330/2349158,8330/2349158
8330,8330,1,680938008,2349158,Disco p/gradil X-FCM-R 28/33,9600.0,PC,HILTI,0,0,A,2024-09-25,8330/2349158,8330/2349158
8330,8330,1,680938009,2349158,Disco p/gradil X-FCM-R 28/33,1200.0,PC,HILTI,0,0,A,2024-09-25,8330/2349158,8330/2349158
8330,8330,1,680967257,2349158,Disco p/gradil X-FCM-R 28/33,900.0,PC,HILTI,0,0,A,2024-09-17,8330/2349158,8330/2349158
8330,8330,1,680996097,2349160,Disco p/gradil X-FCM-R 38/43,900.0,PC,HILTI,0,0,A,2024-10-23,8330/2349160,8330/2349160
8330,8330,1,681026148,2349160,Disco p/gradil X-FCM-R 38/43,2400.0,PC,HILTI,0,0,A,2024-10-11,8330/2349160,8330/2349160
8330,8330,1,681026149,2349160,Disco p/gradil X-FCM-R 38/43,100.0,PC,HILTI,0,0,A,2024-10-11,8330/2349160,8330/2349160
8330,8330,1,681026150,2349160,Disco p/gradil X-FCM-R 38/43,900.0,PC,HILTI,0,0,A,2024-10-11,8330/2349160,8330/2349160
8330,8330,1,681106522,2349160,Disco p/gradil X-FCM-R 38/43,300.0,PC,HILTI,0,0,A,2024-10-22,8330/2349160,8330/2349160
8330,8330,1,681106568,2349160,Disco p/gradil X-FCM-R 38/43,7200.0,PC,HILTI,0,0,A,2024-10-22,8330/2349160,8330/2349160
8330,8330,1,681106569,2349160,Disco p/gradil X-FCM-R 38/43,1500.0,PC,HILTI,0,0,A,2024-10-22,8330/2349160,8330/2349160
8330,8330,1,681106575,2349160,Disco p/gradil X-FCM-R 38/43,300.0,PC,HILTI,0,0,A,2024-10-22,8330/2349160,8330/2349160
8330,8330,1,680967163,2349161,Disco p/gradil X-FCM-R 48/53,600.0,PC,HILTI,0,0,A,2024-09-17,8330/2349161,8330/2349161
8330,8330,1,680967164,2349161,Disco p/gradil X-FCM-R 48/53,200.0,PC,HILTI,0,0,A,2024-09-17,8330/2349161,8330/2349161
8330,8330,1,681047945,2349161,Disco p/gradil X-FCM-R 48/53,300.0,PC,HILTI,0,0,A,2024-10-08,8330/2349161,8330/2349161
8330,8330,1,681047946,2349161,Disco p/gradil X-FCM-R 48/53,100.0,PC,HILTI,0,0,A,2024-10-08,8330/2349161,8330/2349161
8330,8330,1,681137099,2349161,Disco p/gradil X-FCM-R 48/53,200.0,PC,HILTI,0,0,A,2024-10-29,8330/2349161,8330/2349161
8330,8330,1,681137113,2349161,Disco p/gradil X-FCM-R 48/53,100.0,PC,HILTI,0,0,A,2024-10-29,8330/2349161,8330/2349161
3000,3000,1,681036374,2349468,Adaptador PMA 20 adaptador,1.0,PC,HILTI,0,0,A,2024-10-09,3000/2349468,3000/2349468
8750,8750,1,681148156,2349468,Adaptador PMA 20 adaptador,17.0,PC,HILTI,0,0,A,2024-09-17,8750/2349468,8750/2349468
8750,8750,1,681148157,2349468,Adaptador PMA 20 adaptador,3.0,PC,HILTI,0,0,A,2024-09-17,8750/2349468,8750/2349468
3000,3000,1,681038177,2349971,"Llave de impacto AR SIW 4R-22 3/8"" caja",1.0,PC,HILTI,0,0,A,2024-10-09,3000/2349971,3000/2349971
3000,3000,1,681038184,2349971,"Llave de impacto AR SIW 4R-22 3/8"" caja",3.0,PC,HILTI,0,0,A,2024-10-09,3000/2349971,3000/2349971
8330,8330,1,680907515,2351368,Serra circular bateria SC 4MR-22 mala,12.0,PC,HILTI,0,0,A,2024-09-11,8330/2351368,8330/2351368
8330,8330,1,680937975,2351368,Serra circular bateria SC 4MR-22 mala,4.0,PC,HILTI,0,0,A,2024-09-25,8330/2351368,8330/2351368
3000,3000,1,680920041,2351393,Soporte para cuello EXO-S,1.0,PC,HILTI,0,0,A,2024-09-24,3000/2351393,3000/2351393
3000,3000,1,680920041,2351393,Soporte para cuello EXO-S,1.0,PC,HILTI,0,0,A,2024-09-24,3000/2351393,3000/2351393
8750,8750,1,681048701,2351393,Soporte para cuello EXO-S,2.0,PC,HILTI,0,0,A,2024-10-16,8750/2351393,8750/2351393
8750,8750,1,681048701,2351393,Soporte para cuello EXO-S,3.0,PC,HILTI,0,0,A,2024-10-16,8750/2351393,8750/2351393
3000,3000,1,681035290,2351592,Hoja sierra mural DS-BT 800x4.8/60H LCS,2.0,PC,HILTI,0,0,A,2024-10-09,3000/2351592,3000/2351592
8330,8330,1,680889323,2351661,Disco serra corte DS-BT 600x4.8/60H MCL,2.0,PC,HILTI,0,0,A,2024-09-16,8330/2351661,8330/2351661
8650,8650,1,681047811,2351666,Hoja sierra mural DS-BT 800x5.1/60H MCL,2.0,PC,HILTI,0,0,A,2024-09-30,8650/2351666,8650/2351666
3000,3000,1,680793800,2351670,Hoja sierra mural DS-BT 1600x4.3/60H MCL,1.0,PC,HILTI,0,0,A,2024-09-13,3000/2351670,3000/2351670
8750,8750,1,680685414,2352087,Concrete vibrator backpack NCV 10-22 caj,6.0,PC,HILTI,0,0,A,2024-08-01,8750/2352087,8750/2352087
3000,3000,1,680792674,2352089,Concrete vibrator backpack NCV 10-22 caj,1.0,PC,HILTI,0,0,A,2024-09-13,3000/2352089,3000/2352089
3000,3000,1,680792675,2352089,Concrete vibrator backpack NCV 10-22 caj,8.0,PC,HILTI,0,0,A,2024-09-13,3000/2352089,3000/2352089
3000,3000,1,680920063,2352089,Concrete vibrator backpack NCV 10-22 caj,1.0,PC,HILTI,0,0,A,2024-09-24,3000/2352089,3000/2352089
3000,3000,1,680920064,2352089,Concrete vibrator backpack NCV 10-22 caj,1.0,PC,HILTI,0,0,A,2024-09-24,3000/2352089,3000/2352089
3000,3000,1,680859330,2352716,Cordless blower NBL 4-22 caja,5.0,PC,HILTI,0,0,A,2024-09-17,3000/2352716,3000/2352716
8330,8330,1,680907511,2352716,Cordless blower NBL 4-22 caixa,5.0,PC,HILTI,0,0,A,2024-09-11,8330/2352716,8330/2352716
8330,8330,1,680907512,2352716,Cordless blower NBL 4-22 caixa,3.0,PC,HILTI,0,0,A,2024-09-11,8330/2352716,8330/2352716
3000,3000,1,680920048,2352716,Cordless blower NBL 4-22 caja,5.0,PC,HILTI,0,0,A,2024-09-24,3000/2352716,3000/2352716
3000,3000,1,680979476,2352716,Cordless blower NBL 4-22 caja,5.0,PC,HILTI,0,0,A,2024-10-02,3000/2352716,3000/2352716
3000,3000,1,681150395,2352716,Cordless blower NBL 4-22 caja,5.0,PC,HILTI,0,0,A,2024-11-06,3000/2352716,3000/2352716
3000,3000,1,680920028,2352770,Almohadilla para cuello EXO-S,1.0,PC,HILTI,0,0,A,2024-09-24,3000/2352770,3000/2352770
3000,3000,1,680920041,2352770,Almohadilla para cuello EXO-S,1.0,PC,HILTI,0,0,A,2024-09-24,3000/2352770,3000/2352770
8750,8750,1,681048701,2352770,Almohadilla para cuello EXO-S,2.0,PC,HILTI,0,0,A,2024-10-16,8750/2352770,8750/2352770
8750,8750,1,681048701,2352770,Almohadilla para cuello EXO-S,3.0,PC,HILTI,0,0,A,2024-10-16,8750/2352770,8750/2352770
3000,3000,1,680728631,2352774,Cordless heat gun NHG 6-22 maletín,6.0,PC,HILTI,0,0,A,2024-08-30,3000/2352774,3000/2352774
3000,3000,1,681137469,2352774,Cordless heat gun NHG 6-22 maletín,6.0,PC,HILTI,0,0,A,2024-09-19,3000/2352774,3000/2352774
8330,8330,1,680889526,2352793,Int. conc. vibrator NCV 4-22 cordl.,8.0,PC,HILTI,0,0,A,2024-09-16,8330/2352793,8330/2352793
8330,8330,1,680909932,2352793,Int. conc. vibrator NCV 4-22 cordl.,9.0,PC,HILTI,0,0,A,2024-09-12,8330/2352793,8330/2352793
3000,3000,1,680860912,2352795,Int. conc. vibrator NCV 4-22 herr. a bat,7.0,PC,HILTI,0,0,A,2024-09-17,3000/2352795,3000/2352795
3000,3000,1,681038171,2353802,Conector MT-B-GL EDB OC set,40.0,PC,HILTI,0,0,A,2024-10-09,3000/2353802,3000/2353802
3000,3000,1,680860906,2353804,Conector MT-B-GS EDB OC set,30.0,PC,HILTI,0,0,A,2024-09-17,3000/2353804,3000/2353804
3000,3000,1,680981533,2353804,Conector MT-B-GS EDB OC set,30.0,PC,HILTI,0,0,A,2024-10-07,3000/2353804,3000/2353804
3000,3000,1,680967118,2353810,Conector MT-B-EDB A OC,640.0,PC,HILTI,0,0,A,2024-09-30,3000/2353810,3000/2353810
3000,3000,1,680967119,2353810,Conector MT-B-EDB A OC,960.0,PC,HILTI,0,0,A,2024-09-30,3000/2353810,3000/2353810
8650,8650,1,681047854,2355621,Rueda DSH 700-22,1.0,PC,HILTI,0,0,A,2024-09-30,8650/2355621,8650/2355621
8650,8650,1,681047854,2355621,Rueda DSH 700-22,1.0,PC,HILTI,0,0,A,2024-09-30,8650/2355621,8650/2355621
8750,8750,1,681048749,2355621,Rueda DSH 700-22,1.0,PC,HILTI,0,0,A,2024-10-16,8750/2355621,8750/2355621
3000,3000,1,681088088,2355621,Rueda DSH 700-22,1.0,PC,HILTI,0,0,A,2024-10-23,3000/2355621,3000/2355621
8330,8330,1,681026107,2357233,"Mó diamantada 125/5"" SPX turbo A",2.0,PC,HILTI,0,0,A,2024-10-11,8330/2357233,8330/2357233
8330,8330,1,681026108,2357233,"Mó diamantada 125/5"" SPX turbo A",8.0,PC,HILTI,0,0,A,2024-10-11,8330/2357233,8330/2357233
8650,8650,1,681106391,2357233,"Vaso diamantado 125/5"" SPX turbo A",1.0,PC,HILTI,0,0,A,2024-10-14,8650/2357233,8650/2357233
8330,8330,1,209600804,2357234,"Diamanttopfscheibe 125/5"" SPX (6) Turbo",6.0,PC,Hilti Aktiengesellschaft,0,0,A,2024-03-26,8330/2357234,8330/2357234
3000,3000,1,680920041,2357234,"Vaso diamantado 125/5"" SPX (6) turbo A",6.0,PC,HILTI,0,0,A,2024-09-24,3000/2357234,3000/2357234
8650,8650,1,680995940,2358375,Set NPU 1/2 - 2,1.0,PC,HILTI,0,0,A,2024-09-23,8650/2358375,8650/2358375
8750,8750,1,681150945,2358375,Set NPU 1/2 - 2,2.0,PC,HILTI,0,0,A,2024-10-08,8750/2358375,8750/2358375
8650,8650,1,680995940,2358376,Set NPU 2-1/2 - 4,1.0,PC,HILTI,0,0,A,2024-09-23,8650/2358376,8650/2358376
8330,8330,1,681077342,2358379,Cordl. concrete grinder DGH 130-22,12.0,PC,HILTI,0,0,A,2024-10-15,8330/2358379,8330/2358379
8330,8330,1,209651423,2358494,Akku-Betonschleifgerät DGH 130-22 DLX,1.0,PC,Hilti Aktiengesellschaft,0,0,A,2024-03-26,8330/2358494,8330/2358494
3000,3000,1,680793853,2360540,Atorn. tal. a batería SF 8M-22 maletín,2.0,PC,HILTI,0,0,A,2024-09-13,3000/2360540,3000/2360540
3000,3000,1,680793853,2360540,Atorn. tal. a batería SF 8M-22 maletín,2.0,PC,HILTI,0,0,A,2024-09-13,3000/2360540,3000/2360540
3000,3000,1,680793853,2360540,Atorn. tal. a batería SF 8M-22 maletín,4.0,PC,HILTI,0,0,A,2024-09-13,3000/2360540,3000/2360540
8330,8330,1,680889313,2360540,Aparaf. perf. a bat. SF 8M-22 mala,5.0,PC,HILTI,0,0,A,2024-09-16,8330/2360540,8330/2360540
8330,8330,1,681023378,2360540,Aparaf. perf. a bat. SF 8M-22 mala,1.0,PC,HILTI,0,0,A,2024-10-11,8330/2360540,8330/2360540
3000,3000,1,680860912,2360720,Hoja sierra circ. SCBM XCut Struc 136,1.0,PC,HILTI,0,0,A,2024-09-17,3000/2360720,3000/2360720
3000,3000,1,680922137,2360720,Hoja sierra circ. SCBM XCut Struc 136,1.0,PC,HILTI,0,0,A,2024-09-24,3000/2360720,3000/2360720
8330,8330,1,681025979,2360721,Disco serra circ SCBM XCut Struc 136 (5),10.0,PC,HILTI,0,0,A,2024-10-11,8330/2360721,8330/2360721
8330,8330,1,681077345,2360721,Disco serra circ SCBM XCut Struc 136 (5),5.0,PC,HILTI,0,0,A,2024-10-15,8330/2360721,8330/2360721
8330,8330,1,681137737,2360721,Disco serra circ SCBM XCut Struc 136 (5),5.0,PC,HILTI,0,0,A,2024-10-29,8330/2360721,8330/2360721
3000,3000,1,209882681,2360726,Van gateway TU600-25,4.0,PC,HILTI,0,0,A,2024-10-02,3000/2360726,3000/2360726
3000,3000,1,680686192,2360726,Van gateway TU600-25,3.0,PC,HILTI,0,0,A,2024-10-17,3000/2360726,3000/2360726
8330,8330,1,680889317,2360726,Van gateway TU600-25,1.0,PC,HILTI,0,0,A,2024-09-16,8330/2360726,8330/2360726
8330,8330,1,680889319,2360726,Van gateway TU600-25,5.0,PC,HILTI,0,0,A,2024-09-16,8330/2360726,8330/2360726
8750,8750,1,681048787,2360929,"Hoja de sierra de cinta SP 44-7/8"" 14/18",21.0,PC,HILTI,0,0,A,2024-10-16,8750/2360929,8750/2360929
3000,3000,1,680859329,2361441,Boquilla porta perno S-SH BT M8,3.0,PC,HILTI,0,0,A,2024-09-17,3000/2361441,3000/2361441
3000,3000,1,680859329,2361441,Boquilla porta perno S-SH BT M8,3.0,PC,HILTI,0,0,A,2024-09-17,3000/2361441,3000/2361441
8330,8330,1,680907505,2361441,Stud holder S-SH BT M8,10.0,PC,HILTI,0,0,A,2024-09-11,8330/2361441,8330/2361441
8330,8330,1,680967231,2361441,Stud holder S-SH BT M8,120.0,PC,HILTI,0,0,A,2024-09-17,8330/2361441,8330/2361441
8650,8650,1,681047854,2361441,Boquilla porta perno S-SH BT M8,6.0,PC,HILTI,0,0,A,2024-09-30,8650/2361441,8650/2361441
8750,8750,1,681048751,2361441,Boquilla porta perno S-SH BT M8,10.0,PC,HILTI,0,0,A,2024-10-16,8750/2361441,8750/2361441
8330,8330,1,680907455,2361442,Stud holder S-SH BT M10/W10,1.0,PC,HILTI,0,0,A,2024-09-11,8330/2361442,8330/2361442
8330,8330,1,681026101,2361442,Stud holder S-SH BT M10/W10,22.0,PC,HILTI,0,0,A,2024-10-11,8330/2361442,8330/2361442
8330,8330,1,681026146,2361442,Stud holder S-SH BT M10/W10,1.0,PC,HILTI,0,0,A,2024-10-11,8330/2361442,8330/2361442
3000,3000,1,681036374,2361442,Boquilla porta perno S-SH BT M10/W10,3.0,PC,HILTI,0,0,A,2024-10-09,3000/2361442,3000/2361442
8330,8330,1,681047948,2361442,Stud holder S-SH BT M10/W10,2.0,PC,HILTI,0,0,A,2024-10-08,8330/2361442,8330/2361442
8750,8750,1,681048705,2361442,Boquilla porta perno S-SH BT M10/W10,10.0,PC,HILTI,0,0,A,2024-10-16,8750/2361442,8750/2361442
8330,8330,1,681106561,2361442,Stud holder S-SH BT M10/W10,25.0,PC,HILTI,0,0,A,2024-10-22,8330/2361442,8330/2361442
8330,8330,1,681106562,2361442,Stud holder S-SH BT M10/W10,9.0,PC,HILTI,0,0,A,2024-10-22,8330/2361442,8330/2361442
8330,8330,1,681137095,2361442,Stud holder S-SH BT M10/W10,1.0,PC,HILTI,0,0,A,2024-10-29,8330/2361442,8330/2361442
3000,3000,1,680793863,2361528,"Llave impacto a bat. SIW 10-22 3/4"" male",4.0,PC,HILTI,0,0,A,2024-09-13,3000/2361528,3000/2361528
3000,3000,1,680859968,2361528,"Llave impacto a bat. SIW 10-22 3/4"" male",4.0,PC,HILTI,0,0,A,2024-09-17,3000/2361528,3000/2361528
8330,8330,1,680967785,2361528,"Chave impacto a bat. SIW 10-22 3/4"" mala",2.0,PC,HILTI,0,0,A,2024-09-17,8330/2361528,8330/2361528
8650,8650,1,680995951,2361528,"Llave impacto a bat. SIW 10-22 3/4"" male",6.0,PC,HILTI,0,0,A,2024-09-23,8650/2361528,8650/2361528
8650,8650,1,680995962,2361528,"Llave impacto a bat. SIW 10-22 3/4"" male",24.0,PC,HILTI,0,0,A,2024-09-23,8650/2361528,8650/2361528
3000,3000,1,681035246,2361528,"Llave impacto a bat. SIW 10-22 3/4"" male",3.0,PC,HILTI,0,0,A,2024-10-09,3000/2361528,3000/2361528
8750,8750,1,681035817,2361528,"Llave impacto a bat. SIW 10-22 3/4"" male",10.0,PC,HILTI,0,0,A,2024-09-13,8750/2361528,8750/2361528
8750,8750,1,681047749,2361528,"Llave impacto a bat. SIW 10-22 3/4"" male",10.0,PC,HILTI,0,0,A,2024-10-16,8750/2361528,8750/2361528
8750,8750,1,681047749,2361528,"Llave impacto a bat. SIW 10-22 3/4"" male",12.0,PC,HILTI,0,0,A,2024-10-16,8750/2361528,8750/2361528
8650,8650,1,681105382,2361528,"Llave impacto a bat. SIW 10-22 3/4"" male",10.0,PC,HILTI,0,0,A,2024-10-14,8650/2361528,8650/2361528
8650,8650,1,681105382,2361528,"Llave impacto a bat. SIW 10-22 3/4"" male",10.0,PC,HILTI,0,0,A,2024-10-14,8650/2361528,8650/2361528
8750,8750,1,681048768,2361741,Hoja sierra circ. SCBW WUR SPX 165 A,2.0,PC,HILTI,0,0,A,2024-10-16,8750/2361741,8750/2361741
3000,3000,1,680920028,2361743,Hoja sierra circ. SCBW WUR SPX 165 A (5),5.0,PC,HILTI,0,0,A,2024-09-24,3000/2361743,3000/2361743
8330,8330,1,680996100,2361743,Disco serra circ SCBW WUR SPX 165 A (5),5.0,PC,HILTI,0,0,A,2024-10-23,8330/2361743,8330/2361743
3000,3000,1,680981531,2361754,Cortador de varilla roscada STR 4-22 mal,1.0,PC,HILTI,0,0,A,2024-10-07,3000/2361754,3000/2361754
8650,8650,1,680693311,2363097,Atorn. tal. a batería SBT 6-22,1.0,PC,HILTI,0,0,A,2024-06-05,8650/2363097,8650/2363097
8330,8330,1,680889297,2363097,Aparaf. perf. a bat. SBT 6-22,7.0,PC,HILTI,0,0,A,2024-09-16,8330/2363097,8330/2363097
8330,8330,1,680908204,2363097,Aparaf. perf. a bat. SBT 6-22,7.0,PC,HILTI,0,0,A,2024-09-12,8330/2363097,8330/2363097
8330,8330,1,680908212,2363097,Aparaf. perf. a bat. SBT 6-22,7.0,PC,HILTI,0,0,A,2024-09-12,8330/2363097,8330/2363097
8330,8330,1,680967791,2363097,Aparaf. perf. a bat. SBT 6-22,7.0,PC,HILTI,0,0,A,2024-09-17,8330/2363097,8330/2363097
3000,3000,1,680980542,2363097,Atorn. tal. a batería SBT 6-22,6.0,PC,HILTI,0,0,A,2024-10-07,3000/2363097,3000/2363097
8650,8650,1,680995951,2363097,Atorn. tal. a batería SBT 6-22,6.0,PC,HILTI,0,0,A,2024-09-23,8650/2363097,8650/2363097
8650,8650,1,680995951,2363097,Atorn. tal. a batería SBT 6-22,6.0,PC,HILTI,0,0,A,2024-09-23,8650/2363097,8650/2363097
3000,3000,1,681035282,2363097,Atorn. tal. a batería SBT 6-22,10.0,PC,HILTI,0,0,A,2024-10-09,3000/2363097,3000/2363097
8330,8330,1,681047901,2363097,Aparaf. perf. a bat. SBT 6-22,7.0,PC,HILTI,0,0,A,2024-10-08,8330/2363097,8330/2363097
8330,8330,1,681076757,2363097,Aparaf. perf. a bat. SBT 6-22,24.0,PC,HILTI,0,0,A,2024-10-15,8330/2363097,8330/2363097
3000,3000,1,681076997,2363097,Atorn. tal. a batería SBT 6-22,6.0,PC,HILTI,0,0,A,2024-09-17,3000/2363097,3000/2363097
8330,8330,1,681137136,2363097,Aparaf. perf. a bat. SBT 6-22,7.0,PC,HILTI,0,0,A,2024-10-29,8330/2363097,8330/2363097
3000,3000,1,680922137,2363250,Cuchilla STR 4-22 M6,1.0,PC,HILTI,0,0,A,2024-09-24,3000/2363250,3000/2363250
8750,8750,1,681152491,2363250,Cuchilla STR 4-22 M6,5.0,PC,HILTI,0,0,A,2024-10-08,8750/2363250,8750/2363250
3000,3000,1,680922137,2363251,Cuchilla STR 4-22 M8,1.0,PC,HILTI,0,0,A,2024-09-24,3000/2363251,3000/2363251
8750,8750,1,681152491,2363251,Cuchilla STR 4-22 M8,5.0,PC,HILTI,0,0,A,2024-10-08,8750/2363251,8750/2363251
3000,3000,1,680922137,2363252,Cuchilla STR 4-22 M10,1.0,PC,HILTI,0,0,A,2024-09-24,3000/2363252,3000/2363252
8750,8750,1,681152491,2363252,Cuchilla STR 4-22 M10,5.0,PC,HILTI,0,0,A,2024-10-08,8750/2363252,8750/2363252
8750,8750,1,681152491,2363253,"Cuchilla STR 4-22 3/8""",5.0,PC,HILTI,0,0,A,2024-10-08,8750/2363253,8750/2363253
3000,3000,1,680981531,2363671,Atornilladora de impacto AR SID 4R-22 ma,1.0,PC,HILTI,0,0,A,2024-10-07,3000/2363671,3000/2363671
3000,3000,1,681038176,2363671,Atornilladora de impacto AR SID 4R-22 ma,1.0,PC,HILTI,0,0,A,2024-10-09,3000/2363671,3000/2363671
3000,3000,1,681089126,2363671,Atornilladora de impacto AR SID 4R-22 ma,1.0,PC,HILTI,0,0,A,2024-10-23,3000/2363671,3000/2363671
8330,8330,1,680889531,2363676,"Cordl. RA imp wrench SIW 4R-22 3/8"" mala",1.0,PC,HILTI,0,0,A,2024-09-16,8330/2363676,8330/2363676
8750,8750,1,681050731,2363676,"Llave de impacto AR SIW 4R-22 3/8"" malet",1.0,PC,HILTI,0,0,A,2024-10-16,8750/2363676,8750/2363676
3000,3000,1,680793855,2365081,Llave impacto a bat. SIW 6AT-22 1/2'' ma,9.0,PC,HILTI,0,0,A,2024-09-13,3000/2365081,3000/2365081
3000,3000,1,680793855,2365081,Llave impacto a bat. SIW 6AT-22 1/2'' ma,9.0,PC,HILTI,0,0,A,2024-09-13,3000/2365081,3000/2365081
