POrg|Plnt|SLoc|Material|Type|Doc_Date|Supplier|Pur_Doc|Quantity|OUn|Quantity1|SKU|PGr|Net_Price|Crcy|Per|To_be_del_1|To_be_del_2|To_be_inv_1|To_be_inv_2|key_plant|key_material
8300|8330|1|2153650|NB|2024-07-29|9999       HILTI|4537117560|500.0|PC|500.0|PC|L13|56.97|USD|100.0|500.0|284.85|0.0|0.0|8330/2153650|8300/2153650
8300|8330|1|2261738|NB|2024-07-29|9999       HILTI|4537117561|3.0|PC|3.0|PC|L05|147.63|USD|1.0|3.0|442.89|0.0|0.0|8330/2261738|8300/2261738
8300|8330|1|2194555|NB|2024-07-29|9999       HILTI|4537117562|12.0|PC|12.0|PC|L05|25.77|USD|1.0|12.0|309.24|0.0|0.0|8330/2194555|8300/2194555
8300|8330|1|2039260|NB|2024-07-29|9999       HILTI|4537117563|1.0|PC|1.0|PC|L10|34.31|USD|1.0|1.0|34.31|0.0|0.0|8330/2039260|8300/2039260
8300|8330|1|2217521|NB|2024-07-29|9999       HILTI|4537117564|1.0|PC|1.0|PC|L10|118.43|USD|1.0|1.0|118.43|0.0|0.0|8330/2217521|8300/2217521
8300|8330|1|282987|NB|2024-07-29|9999       HILTI|4537117565|3.0|PC|3.0|PC|L05|35.61|USD|1.0|3.0|106.83|0.0|0.0|8330/282987|8300/282987
8300|8330|1|2076515|NB|2024-07-29|9999       HILTI|4537117566|1.0|PC|1.0|PC|L05|149.53|USD|1.0|1.0|149.53|0.0|0.0|8330/2076515|8300/2076515
8300|8330|1|2076515|NB|2024-07-29|9999       HILTI|4537117567|4.0|PC|4.0|PC|L05|149.53|USD|1.0|4.0|598.12|0.0|0.0|8330/2076515|8300/2076515
8300|8330|1|2076518|NB|2024-07-29|9999       HILTI|4537117568|1.0|PC|1.0|PC|L05|136.64|USD|1.0|1.0|136.64|0.0|0.0|8330/2076518|8300/2076518
8300|8330|1|2158344|NB|2024-07-29|9999       HILTI|4537117569|1.0|PC|1.0|PC|L05|96.75|USD|1.0|1.0|96.75|0.0|0.0|8330/2158344|8300/2158344
8300|8330|1|2158347|NB|2024-07-29|9999       HILTI|4537117570|1.0|PC|1.0|PC|L05|102.4|USD|1.0|1.0|102.4|0.0|0.0|8330/2158347|8300/2158347
8300|8330|1|24669|NB|2024-07-29|9999       HILTI|4537117571|10.0|PC|10.0|PC|L03|41.63|USD|1.0|10.0|416.3|0.0|0.0|8330/24669|8300/24669
8300|8330|1|24669|NB|2024-07-29|9999       HILTI|4537117573|5.0|PC|5.0|PC|L03|41.63|USD|1.0|5.0|208.15|0.0|0.0|8330/24669|8300/24669
8300|8330|1|409177|NB|2024-07-29|9999       HILTI|4537117574|10.0|PC|10.0|PC|L09|1.63|USD|1.0|10.0|16.3|0.0|0.0|8330/409177|8300/409177
8300|8330|1|2097381|NB|2024-07-29|9999       HILTI|4537117575|5.0|PC|5.0|PC|L09|7.08|USD|1.0|5.0|35.4|0.0|0.0|8330/2097381|8300/2097381
8300|8330|1|409176|NB|2024-07-29|9999       HILTI|4537117576|10.0|PC|10.0|PC|L09|1.39|USD|1.0|10.0|13.9|0.0|0.0|8330/409176|8300/409176
8300|8330|1|409189|NB|2024-07-29|9999       HILTI|4537117577|10.0|PC|10.0|PC|L09|1.91|USD|1.0|10.0|19.1|0.0|0.0|8330/409189|8300/409189
8300|8330|1|433790|NB|2024-07-29|9999       HILTI|4537117578|10.0|PC|10.0|PC|L09|1.37|USD|1.0|10.0|13.7|0.0|0.0|8330/433790|8300/433790
8300|8330|1|2194351|NB|2024-07-29|9999       HILTI|4537117579|600.0|PC|600.0|PC|L04|444.77|USD|100.0|600.0|2668.62|0.0|0.0|8330/2194351|8300/2194351
8300|8330|1|2261257|NB|2024-07-29|9999       HILTI|4537117580|3.0|PC|3.0|PC|L05|15.17|USD|1.0|3.0|45.51|0.0|0.0|8330/2261257|8300/2261257
8300|8330|1|2261257|NB|2024-07-29|9999       HILTI|4537117581|2.0|PC|2.0|PC|L05|15.17|USD|1.0|2.0|30.34|0.0|0.0|8330/2261257|8300/2261257
8300|8330|1|2261734|NB|2024-07-29|9999       HILTI|4537117582|1.0|PC|1.0|PC|L05|825.53|USD|10.0|1.0|82.55|0.0|0.0|8330/2261734|8300/2261734
8300|8330|1|2221453|NB|2024-07-29|9999       HILTI|4537117583|1.0|PC|1.0|PC|L10|41.38|USD|1.0|1.0|41.38|0.0|0.0|8330/2221453|8300/2221453
8300|8330|1|2326718|NB|2024-07-29|9999       HILTI|4537117584|1.0|PC|1.0|PC|L10|98.66|USD|10.0|1.0|9.87|0.0|0.0|8330/2326718|8300/2326718
8300|8330|1|2349161|NB|2024-07-29|9999       HILTI|4537117585|600.0|PC|600.0|PC|L04|690.27|USD|100.0|600.0|4141.62|0.0|0.0|8330/2349161|8300/2349161
8300|8330|1|2349161|NB|2024-07-29|9999       HILTI|4537117586|200.0|PC|200.0|PC|L04|690.27|USD|100.0|200.0|1380.54|0.0|0.0|8330/2349161|8300/2349161
8300|8330|1|2326719|NB|2024-07-29|9999       HILTI|4537117587|1.0|PC|1.0|PC|L10|120.5|USD|10.0|1.0|12.05|0.0|0.0|8330/2326719|8300/2326719
8650|8650|1|2288408|NB|2024-07-29|9999       HILTI|4537117588|480.0|PC|480.0|PC|CL1|90958.0|CLP|100.0|480.0|436598.0|0.0|0.0|8650/2288408|8650/2288408
8650|8650|1|2288409|NB|2024-07-29|9999       HILTI|4537117588|2040.0|PC|2040.0|PC|CL1|112709.0|CLP|100.0|2040.0|2299264.0|0.0|0.0|8650/2288409|8650/2288409
8650|8650|1|2288410|NB|2024-07-29|9999       HILTI|4537117588|180.0|PC|180.0|PC|CL1|82797.0|CLP|100.0|180.0|149035.0|0.0|0.0|8650/2288410|8650/2288410
8300|8330|1|333310|NB|2024-07-29|9999       HILTI|4537117589|1.0|PC|1.0|PC|L04|288.36|USD|1.0|1.0|288.36|0.0|0.0|8330/333310|8300/333310
8300|8330|1|435442|NB|2024-07-29|9999       HILTI|4537117590|1.0|PC|1.0|PC|L07|74.13|USD|1.0|1.0|74.13|0.0|0.0|8330/435442|8300/435442
8300|8330|1|305538|NB|2024-07-29|9999       HILTI|4537117591|1.0|PC|1.0|PC|L05|465.12|USD|1.0|1.0|465.12|0.0|0.0|8330/305538|8300/305538
8300|8330|1|2146846|NB|2024-07-29|9999       HILTI|4537117592|20.0|PC|20.0|PC|L08|458.18|USD|1.0|20.0|9163.6|0.0|0.0|8330/2146846|8300/2146846
8300|8330|1|2146846|NB|2024-07-29|9999       HILTI|4537117593|10.0|PC|10.0|PC|L08|458.18|USD|1.0|10.0|4581.8|0.0|0.0|8330/2146846|8300/2146846
8300|8330|1|2333179|NB|2024-07-29|9999       HILTI|4537117594|5.0|PC|5.0|PC|L15|352.42|USD|1.0|5.0|1762.1|0.0|0.0|8330/2333179|8300/2333179
8300|8330|1|2273256|NB|2024-07-29|9999       HILTI|4537117595|12800.0|PC|12800.0|PC|L14|20.5|USD|100.0|12800.0|2624.0|0.0|0.0|8330/2273256|8300/2273256
8300|8330|1|2273256|NB|2024-07-29|9999       HILTI|4537117596|800.0|PC|800.0|PC|L14|20.5|USD|100.0|800.0|164.0|0.0|0.0|8330/2273256|8300/2273256
8300|8330|1|2241994|NB|2024-07-29|9999       HILTI|4537117597|32.0|PC|32.0|PC|L09|112.27|USD|10.0|32.0|359.26|0.0|0.0|8330/2241994|8300/2241994
8300|8330|1|2341239|NB|2024-07-29|9999       HILTI|4537117599|35.0|PC|35.0|PC|L09|265.48|USD|10.0|35.0|929.18|0.0|0.0|8330/2341239|8300/2341239
8300|8330|1|2157748|NB|2024-07-29|9999       HILTI|4537117600|24.0|PC|24.0|PC|L05|21.99|USD|1.0|24.0|527.76|0.0|0.0|8330/2157748|8300/2157748
8300|8330|1|2158348|NB|2024-07-29|9999       HILTI|4537117601|8.0|PC|8.0|PC|L05|107.88|USD|1.0|8.0|863.04|0.0|0.0|8330/2158348|8300/2158348
8300|8330|1|2158348|NB|2024-07-29|9999       HILTI|4537117602|1.0|PC|1.0|PC|L05|107.88|USD|1.0|1.0|107.88|0.0|0.0|8330/2158348|8300/2158348
8300|8330|1|2042729|NB|2024-07-29|9999       HILTI|4537117603|32.0|PC|32.0|PC|L03|22.01|USD|1.0|32.0|704.32|0.0|0.0|8330/2042729|8300/2042729
8300|8330|1|2042729|NB|2024-07-29|9999       HILTI|4537117604|300.0|PC|300.0|PC|L03|22.01|USD|1.0|300.0|6603.0|0.0|0.0|8330/2042729|8300/2042729
8300|8330|1|2314550|NB|2024-07-29|9999       HILTI|4537117605|9.0|PC|9.0|PC|L04|590.1|USD|1.0|9.0|5310.9|0.0|0.0|8330/2314550|8300/2314550
8300|8330|1|2314550|NB|2024-07-29|9999       HILTI|4537117606|9.0|PC|9.0|PC|L04|590.1|USD|1.0|9.0|5310.9|0.0|0.0|8330/2314550|8300/2314550
8300|8330|1|2314550|NB|2024-07-29|9999       HILTI|4537117607|7.0|PC|7.0|PC|L04|590.1|USD|1.0|7.0|4130.7|0.0|0.0|8330/2314550|8300/2314550
8300|8330|1|2149604|NB|2024-07-29|9999       HILTI|4537117608|1.0|PC|1.0|PC|L05|1070.76|USD|1.0|1.0|1070.76|0.0|0.0|8330/2149604|8300/2149604
8300|8330|1|2149604|NB|2024-07-29|9999       HILTI|4537117609|1.0|PC|1.0|PC|L05|1070.76|USD|1.0|1.0|1070.76|0.0|0.0|8330/2149604|8300/2149604
8300|8330|1|432947|NB|2024-07-29|9999       HILTI|4537117610|12800.0|PC|12800.0|PC|L04|11.93|USD|100.0|12800.0|1527.04|0.0|0.0|8330/432947|8300/432947
8300|8330|1|432947|NB|2024-07-29|9999       HILTI|4537117611|12800.0|PC|12800.0|PC|L04|11.93|USD|100.0|12800.0|1527.04|0.0|0.0|8330/432947|8300/432947
8300|8330|1|432947|NB|2024-07-29|9999       HILTI|4537117612|12800.0|PC|12800.0|PC|L04|11.93|USD|100.0|12800.0|1527.04|0.0|0.0|8330/432947|8300/432947
8300|8330|1|432947|NB|2024-07-29|9999       HILTI|4537117613|12800.0|PC|12800.0|PC|L04|11.93|USD|100.0|12800.0|1527.04|0.0|0.0|8330/432947|8300/432947
8300|8330|1|2314529|NB|2024-07-29|9999       HILTI|4537117614|9.0|PC|9.0|PC|L04|563.97|USD|1.0|9.0|5075.73|0.0|0.0|8330/2314529|8300/2314529
8300|8330|1|2241994|NB|2024-07-29|9999       HILTI|4537117616|32.0|PC|32.0|PC|L09|112.27|USD|10.0|32.0|359.26|0.0|0.0|8330/2241994|8300/2241994
8300|8330|1|2151626|NB|2024-07-29|9999       HILTI|4537117617|5.0|PC|5.0|PC|L09|845.63|USD|100.0|5.0|42.28|0.0|0.0|8330/2151626|8300/2151626
8300|8330|1|2018963|NB|2024-07-29|9999       HILTI|4537117618|2.0|PC|2.0|PC|L09|37.93|USD|1.0|2.0|75.86|0.0|0.0|8330/2018963|8300/2018963
8300|8330|1|2296384|NB|2024-07-29|9999       HILTI|4537117619|2.0|PC|2.0|PC|L09|85.51|USD|10.0|2.0|17.1|0.0|0.0|8330/2296384|8300/2296384
8300|8330|1|2232595|NB|2024-07-29|9999       HILTI|4537117620|20.0|PC|20.0|PC|L09|672.55|USD|100.0|20.0|134.51|0.0|0.0|8330/2232595|8300/2232595
8300|8330|1|433790|NB|2024-07-29|9999       HILTI|4537117621|15.0|PC|15.0|PC|L09|1.37|USD|1.0|15.0|20.55|0.0|0.0|8330/433790|8300/433790
8300|8330|1|2150732|NB|2024-07-29|9999       HILTI|4537117622|1200.0|PC|1200.0|PC|L09|107.67|USD|100.0|1200.0|1292.04|0.0|0.0|8330/2150732|8300/2150732
8300|8330|1|409189|NB|2024-07-29|9999       HILTI|4537117623|10.0|PC|10.0|PC|L09|1.91|USD|1.0|10.0|19.1|0.0|0.0|8330/409189|8300/409189
8300|8330|1|409177|NB|2024-07-29|9999       HILTI|4537117624|15.0|PC|15.0|PC|L09|1.63|USD|1.0|15.0|24.45|0.0|0.0|8330/409177|8300/409177
8300|8330|1|2151626|NB|2024-07-29|9999       HILTI|4537117625|15.0|PC|15.0|PC|L09|845.63|USD|100.0|15.0|126.84|0.0|0.0|8330/2151626|8300/2151626
8300|8330|1|2131134|NB|2024-07-29|9999       HILTI|4537117626|15.0|PC|15.0|PC|L09|19.45|USD|1.0|15.0|291.75|0.0|0.0|8330/2131134|8300/2131134
8300|8330|1|2224291|NB|2024-07-29|9999       HILTI|4537117627|16.0|PC|16.0|PC|L09|185.75|USD|100.0|16.0|29.72|0.0|0.0|8330/2224291|8300/2224291
8300|8330|1|2006089|NB|2024-07-29|9999       HILTI|4537117628|4.0|PC|4.0|PC|L07|28.93|USD|1.0|4.0|115.72|0.0|0.0|8330/2006089|8300/2006089
8300|8330|1|2149226|NB|2024-07-29|9999       HILTI|4537117629|48000.0|PC|48000.0|PC|L04|55.27|USD|1.0|48000.0|2652.96|0.0|0.0|8330/2149226|8300/2149226
8300|8330|1|2149226|NB|2024-07-29|9999       HILTI|4537117630|48000.0|PC|48000.0|PC|L04|55.27|USD|1.0|48000.0|2652.96|0.0|0.0|8330/2149226|8300/2149226
8300|8330|1|2149226|NB|2024-07-29|9999       HILTI|4537117631|12000.0|PC|12000.0|PC|L04|55.27|USD|1.0|12000.0|663.24|0.0|0.0|8330/2149226|8300/2149226
8300|8330|1|2149226|NB|2024-07-29|9999       HILTI|4537117632|6000.0|PC|6000.0|PC|L04|55.27|USD|1.0|6000.0|331.62|0.0|0.0|8330/2149226|8300/2149226
8300|8330|1|2149226|NB|2024-07-29|9999       HILTI|4537117633|5000.0|PC|5000.0|PC|L04|55.27|USD|1.0|5000.0|276.35|0.0|0.0|8330/2149226|8300/2149226
8300|8330|1|215197|NB|2024-07-29|9999       HILTI|4537117634|22.0|PC|22.0|PC|L05|51.8|USD|1.0|22.0|1139.6|0.0|0.0|8330/215197|8300/215197
8300|8330|1|2149225|NB|2024-07-29|9999       HILTI|4537117635|17.0|PC|17.0|PC|L04|50.28|USD|1.0|17.0|854.76|0.0|0.0|8330/2149225|8300/2149225
3000|3000|1|2353810|NB|2024-07-29|9999       HILTI|4537117636|640.0|PC|640.0|PC|MX1|1752.52|MXN|10.0|640.0|112161.28|0.0|0.0|3000/2353810|3000/2353810
8300|8330|1|259768|NB|2024-07-29|9999       HILTI|4537117637|25.0|PC|25.0|PC|L03|36.39|USD|1.0|25.0|909.75|0.0|0.0|8330/259768|8300/259768
3000|3000|1|2353810|NB|2024-07-29|9999       HILTI|4537117638|960.0|PC|960.0|PC|MX1|1752.52|MXN|10.0|960.0|168241.92|0.0|0.0|3000/2353810|3000/2353810
8300|8330|1|259768|NB|2024-07-29|9999       HILTI|4537117639|25.0|PC|25.0|PC|L03|36.39|USD|1.0|25.0|909.75|0.0|0.0|8330/259768|8300/259768
8300|8330|1|259768|NB|2024-07-29|9999       HILTI|4537117640|25.0|PC|25.0|PC|L03|36.39|USD|1.0|25.0|909.75|0.0|0.0|8330/259768|8300/259768
8300|8330|1|2184549|NB|2024-07-29|9999       HILTI|4537117641|900.0|PC|900.0|PC|L06|66.61|USD|1.0|900.0|59.95|0.0|0.0|8330/2184549|8300/2184549
8300|8330|1|2149226|NB|2024-07-29|9999       HILTI|4537117642|48000.0|PC|48000.0|PC|L04|55.27|USD|1.0|48000.0|2652.96|0.0|0.0|8330/2149226|8300/2149226
8300|8330|1|2149226|NB|2024-07-29|9999       HILTI|4537117643|48000.0|PC|48000.0|PC|L04|55.27|USD|1.0|48000.0|2652.96|0.0|0.0|8330/2149226|8300/2149226
8300|8330|1|2149226|NB|2024-07-29|9999       HILTI|4537117644|48000.0|PC|48000.0|PC|L04|55.27|USD|1.0|48000.0|2652.96|0.0|0.0|8330/2149226|8300/2149226
8300|8330|1|2149226|NB|2024-07-29|9999       HILTI|4537117645|48000.0|PC|48000.0|PC|L04|55.27|USD|1.0|48000.0|2652.96|0.0|0.0|8330/2149226|8300/2149226
8300|8330|1|2149226|NB|2024-07-29|9999       HILTI|4537117646|48000.0|PC|48000.0|PC|L04|55.27|USD|1.0|48000.0|2652.96|0.0|0.0|8330/2149226|8300/2149226
8300|8330|1|2149226|NB|2024-07-29|9999       HILTI|4537117647|6000.0|PC|6000.0|PC|L04|55.27|USD|1.0|6000.0|331.62|0.0|0.0|8330/2149226|8300/2149226
8300|8330|1|2149226|NB|2024-07-29|9999       HILTI|4537117648|4000.0|PC|4000.0|PC|L04|55.27|USD|1.0|4000.0|221.08|0.0|0.0|8330/2149226|8300/2149226
8300|8330|1|2149226|NB|2024-07-29|9999       HILTI|4537117649|48000.0|PC|48000.0|PC|L04|55.27|USD|1.0|48000.0|2652.96|0.0|0.0|8330/2149226|8300/2149226
8300|8330|1|2149226|NB|2024-07-29|9999       HILTI|4537117650|48000.0|PC|48000.0|PC|L04|55.27|USD|1.0|48000.0|2652.96|0.0|0.0|8330/2149226|8300/2149226
8300|8330|1|2149226|NB|2024-07-29|9999       HILTI|4537117652|48000.0|PC|48000.0|PC|L04|55.27|USD|1.0|48000.0|2652.96|0.0|0.0|8330/2149226|8300/2149226
8300|8330|1|2149226|NB|2024-07-29|9999       HILTI|4537117653|48000.0|PC|48000.0|PC|L04|55.27|USD|1.0|48000.0|2652.96|0.0|0.0|8330/2149226|8300/2149226
8300|8330|1|2149226|NB|2024-07-29|9999       HILTI|4537117654|48000.0|PC|48000.0|PC|L04|55.27|USD|1.0|48000.0|2652.96|0.0|0.0|8330/2149226|8300/2149226
8300|8330|1|2149226|NB|2024-07-29|9999       HILTI|4537117655|6000.0|PC|6000.0|PC|L04|55.27|USD|1.0|6000.0|331.62|0.0|0.0|8330/2149226|8300/2149226
8300|8330|1|2149226|NB|2024-07-29|9999       HILTI|4537117656|4000.0|PC|4000.0|PC|L04|55.27|USD|1.0|4000.0|221.08|0.0|0.0|8330/2149226|8300/2149226
8300|8330|1|2156390|NB|2024-07-29|9999       HILTI|4537117657|108000.0|PC|108000.0|PC|L04|58.33|USD|1.0|108000.0|6299.64|0.0|0.0|8330/2156390|8300/2156390
8300|8330|1|2197931|NB|2024-07-29|9999       HILTI|4537117658|10.0|PC|10.0|PC|L04|170.34|USD|10.0|10.0|170.34|0.0|0.0|8330/2197931|8300/2197931
8300|8330|1|2361441|NB|2024-07-29|9999       HILTI|4537117659|120.0|PC|120.0|PC|L10|52877.06|USD|1.0|120.0|6345.25|0.0|0.0|8330/2361441|8300/2361441
8300|8330|1|2197930|NB|2024-07-29|9999       HILTI|4537117660|70.0|PC|70.0|PC|L04|226.77|USD|10.0|70.0|1587.39|0.0|0.0|8330/2197930|8300/2197930
8300|8330|1|2346085|NB|2024-07-29|9999       HILTI|4537117661|10.0|PC|10.0|PC|L10|280.13|USD|1.0|10.0|2801.3|0.0|0.0|8330/2346085|8300/2346085
8300|8330|1|2346085|NB|2024-07-29|9999       HILTI|4537117662|2.0|PC|2.0|PC|L10|280.13|USD|1.0|2.0|560.26|0.0|0.0|8330/2346085|8300/2346085
8300|8330|1|2197930|NB|2024-07-29|9999       HILTI|4537117663|70.0|PC|70.0|PC|L04|226.77|USD|10.0|70.0|1587.39|0.0|0.0|8330/2197930|8300/2197930
8300|8330|1|2194592|NB|2024-07-29|9999       HILTI|4537117664|1.0|PC|1.0|PC|L04|1841.71|USD|1.0|1.0|1841.71|0.0|0.0|8330/2194592|8300/2194592
8300|8330|1|2194351|NB|2024-07-29|9999       HILTI|4537117665|700.0|PC|700.0|PC|L04|444.77|USD|100.0|700.0|3113.39|0.0|0.0|8330/2194351|8300/2194351
8300|8330|1|2158331|NB|2024-07-29|9999       HILTI|4537117666|12.0|PC|12.0|PC|L05|38.66|USD|1.0|12.0|463.92|0.0|0.0|8330/2158331|8300/2158331
8300|8330|1|365595|NB|2024-07-29|9999       HILTI|4537117667|2.0|PC|2.0|PC|L05|239.59|USD|1.0|2.0|479.18|0.0|0.0|8330/365595|8300/365595
8300|8330|1|365595|NB|2024-07-29|9999       HILTI|4537117668|1.0|PC|1.0|PC|L05|239.59|USD|1.0|1.0|239.59|0.0|0.0|8330/365595|8300/365595
8300|8330|1|2241983|NB|2024-07-29|9999       HILTI|4537117669|2.0|PC|2.0|PC|L09|154.11|USD|10.0|2.0|30.82|0.0|0.0|8330/2241983|8300/2241983
8300|8330|1|409176|NB|2024-07-29|9999       HILTI|4537117670|10.0|PC|10.0|PC|L09|1.39|USD|1.0|10.0|13.9|0.0|0.0|8330/409176|8300/409176
8300|8330|1|2123166|NB|2024-07-29|9999       HILTI|4537117671|2.0|PC|2.0|PC|L09|20.78|USD|1.0|2.0|41.56|0.0|0.0|8330/2123166|8300/2123166
8300|8330|1|2222125|NB|2024-07-29|9999       HILTI|4537117672|315.0|PC|315.0|PC|L09|36.0|USD|100.0|315.0|113.4|0.0|0.0|8330/2222125|8300/2222125
8300|8330|1|2232595|NB|2024-07-29|9999       HILTI|4537117673|30.0|PC|30.0|PC|L09|672.55|USD|100.0|30.0|201.77|0.0|0.0|8330/2232595|8300/2232595
8300|8330|1|2241991|NB|2024-07-29|9999       HILTI|4537117674|2.0|PC|2.0|PC|L09|114.45|USD|10.0|2.0|22.89|0.0|0.0|8330/2241991|8300/2241991
8300|8330|1|2254750|NB|2024-07-29|9999       HILTI|4537117675|4.0|PC|4.0|PC|L09|38.15|USD|1.0|4.0|152.6|0.0|0.0|8330/2254750|8300/2254750
8300|8330|1|2248345|NB|2024-07-29|9999       HILTI|4537117676|1.0|PC|1.0|PC|L15|220.22|USD|1.0|1.0|220.22|0.0|0.0|8330/2248345|8300/2248345
8300|8330|1|2232606|NB|2024-07-29|9999       HILTI|4537117677|3.0|PC|3.0|PC|L09|728.56|USD|100.0|3.0|21.86|0.0|0.0|8330/2232606|8300/2232606
8300|8330|1|2254779|NB|2024-07-29|9999       HILTI|4537117678|16.0|PC|16.0|PC|L09|26.44|USD|1.0|16.0|423.04|0.0|0.0|8330/2254779|8300/2254779
8300|8330|1|2236894|NB|2024-07-29|9999       HILTI|4537117679|8.0|PC|8.0|PC|L07|224.23|USD|1.0|8.0|1793.84|0.0|0.0|8330/2236894|8300/2236894
8300|8330|1|2107119|NB|2024-07-29|9999       HILTI|4537117680|16.0|PC|16.0|PC|L07|102.2|USD|1.0|16.0|1635.2|0.0|0.0|8330/2107119|8300/2107119
8300|8330|1|2199640|NB|2024-07-29|9999       HILTI|4537117681|5.0|PC|5.0|PC|L05|98.38|USD|1.0|5.0|491.9|0.0|0.0|8330/2199640|8300/2199640
8300|8330|1|2199635|NB|2024-07-29|9999       HILTI|4537117682|4.0|PC|4.0|PC|L05|86.75|USD|1.0|4.0|347.0|0.0|0.0|8330/2199635|8300/2199635
8300|8330|1|2261783|NB|2024-07-29|9999       HILTI|4537117683|16.0|PC|16.0|PC|L05|864.21|USD|10.0|16.0|1382.74|0.0|0.0|8330/2261783|8300/2261783
8300|8330|1|2184478|NB|2024-07-29|9999       HILTI|4537117684|1000.0|PC|1000.0|PC|L06|44.84|USD|1.0|1000.0|44.84|0.0|0.0|8330/2184478|8300/2184478
8300|8330|1|2349158|NB|2024-07-29|9999       HILTI|4537117685|900.0|PC|900.0|PC|L04|333.08|USD|100.0|900.0|2997.72|0.0|0.0|8330/2349158|8300/2349158
8300|8330|1|2261727|NB|2024-07-29|9999       HILTI|4537117686|6.0|PC|6.0|PC|L05|474.45|USD|10.0|6.0|284.67|0.0|0.0|8330/2261727|8300/2261727
8300|8330|1|2283202|NB|2024-07-29|9999       HILTI|4537117687|16.0|PC|16.0|PC|L05|313.57|USD|1.0|16.0|5017.12|0.0|0.0|8330/2283202|8300/2283202
8300|8330|1|2283202|NB|2024-07-29|9999       HILTI|4537117688|16.0|PC|16.0|PC|L05|313.57|USD|1.0|16.0|5017.12|0.0|0.0|8330/2283202|8300/2283202
8300|8330|1|2224291|NB|2024-07-29|9999       HILTI|4537117689|8.0|PC|8.0|PC|L09|185.75|USD|100.0|8.0|14.86|0.0|0.0|8330/2224291|8300/2224291
8300|8330|1|2305659|NB|2024-07-29|9999       HILTI|4537117690|50.0|M|50.0|M|L12|68.47|USD|1.0|50.0|3423.5|0.0|0.0|8330/2305659|8300/2305659
8300|8330|1|2331189|NB|2024-07-29|9999       HILTI|4537117691|60.0|PC|60.0|PC|L05|36.02|USD|10.0|60.0|216.12|0.0|0.0|8330/2331189|8300/2331189
8300|8330|1|2151636|NB|2024-07-29|9999       HILTI|4537117692|8.0|PC|8.0|PC|L09|2044.06|USD|100.0|8.0|163.52|0.0|0.0|8330/2151636|8300/2151636
8300|8330|1|2151636|NB|2024-07-29|9999       HILTI|4537117693|9.0|PC|9.0|PC|L09|2044.06|USD|100.0|9.0|183.97|0.0|0.0|8330/2151636|8300/2151636
8300|8330|1|2151636|NB|2024-07-29|9999       HILTI|4537117694|7.0|PC|7.0|PC|L09|2044.06|USD|100.0|7.0|143.08|0.0|0.0|8330/2151636|8300/2151636
8300|8330|1|2261745|NB|2024-07-29|9999       HILTI|4537117695|42.0|PC|42.0|PC|L05|308.18|USD|10.0|42.0|1294.36|0.0|0.0|8330/2261745|8300/2261745
8300|8330|1|2124812|NB|2024-07-29|9999       HILTI|4537117696|4.0|PC|4.0|PC|L05|1237.41|USD|1.0|4.0|4949.64|0.0|0.0|8330/2124812|8300/2124812
8300|8330|1|2158330|NB|2024-07-29|9999       HILTI|4537117697|36.0|PC|36.0|PC|L05|33.26|USD|1.0|36.0|1197.36|0.0|0.0|8330/2158330|8300/2158330
8300|8330|1|2158330|NB|2024-07-29|9999       HILTI|4537117698|4.0|PC|4.0|PC|L05|33.26|USD|1.0|4.0|133.04|0.0|0.0|8330/2158330|8300/2158330
8300|8330|1|2158330|NB|2024-07-29|9999       HILTI|4537117699|24.0|PC|24.0|PC|L05|33.26|USD|1.0|24.0|798.24|0.0|0.0|8330/2158330|8300/2158330
8300|8330|1|2158330|NB|2024-07-29|9999       HILTI|4537117700|18.0|PC|18.0|PC|L05|33.26|USD|1.0|18.0|598.68|0.0|0.0|8330/2158330|8300/2158330
8300|8330|1|2160049|NB|2024-07-29|9999       HILTI|4537117701|3.0|PC|3.0|PC|L08|609.04|USD|1.0|3.0|1827.12|0.0|0.0|8330/2160049|8300/2160049
8300|8330|1|2160049|NB|2024-07-29|9999       HILTI|4537117702|3.0|PC|3.0|PC|L08|609.04|USD|1.0|3.0|1827.12|0.0|0.0|8330/2160049|8300/2160049
8300|8330|1|2251355|NB|2024-07-29|9999       HILTI|4537118371|16.0|PC|16.0|PC|L15|116.15|USD|1.0|16.0|1858.4|0.0|0.0|8330/2251355|8300/2251355
8300|8330|1|2251355|NB|2024-07-29|9999       HILTI|4537118373|16.0|PC|16.0|PC|L15|116.15|USD|1.0|16.0|1858.4|0.0|0.0|8330/2251355|8300/2251355
8300|8330|1|2251355|NB|2024-07-29|9999       HILTI|4537118374|16.0|PC|16.0|PC|L15|116.15|USD|1.0|16.0|1858.4|0.0|0.0|8330/2251355|8300/2251355
8300|8330|1|2183172|NB|2024-07-29|9999       HILTI|4537118375|3.0|PC|3.0|PC|L15|354.27|USD|1.0|3.0|1062.81|0.0|0.0|8330/2183172|8300/2183172
8300|8330|1|2300626|NB|2024-07-29|9999       HILTI|4537118377|8.0|PC|8.0|PC|L15|161.0|USD|1.0|8.0|1288.0|0.0|0.0|8330/2300626|8300/2300626
8300|8330|1|2300626|NB|2024-07-29|9999       HILTI|4537118378|16.0|PC|16.0|PC|L15|161.0|USD|1.0|16.0|2576.0|0.0|0.0|8330/2300626|8300/2300626
8300|8330|1|2372878|NB|2024-07-29|9999       HILTI|4537118379|80.0|PC|80.0|PC|L09|55.45|USD|1.0|80.0|4436.0|0.0|0.0|8330/2372878|8300/2372878
