Material|Material_Description|SLoc|SL|Plnt|BUn|Unrestricted|Transit_Transf|Blocked|In_Qual_Insp|Restricted_Use|Returns|Stk_in_Transit|Sorg|key_material
2198008|"Anchor rod HAS-E-55 7/8""x13"""|1.0|nan|3022|PC|16.0|0|0|0|0|0|0|3000|3000/2198008
2198008|"Anchor rod HAS-E-55 7/8""x13"""|1.0|nan|8330|PC|24.0|0|0|0|0|0|0|8300|8300/2198008
2198009|"Anchor rod HAS-E-55 1""x12"""|1.0|nan|3000|PC|688.0|0|0|0|0|0|0|3000|3000/2198009
2198009|"Anchor rod HAS-E-55 1""x12"""|1.0|nan|3018|PC|72.0|0|0|0|0|0|0|3000|3000/2198009
2198009|"Anchor rod HAS-E-55 1""x12"""|1.0|nan|3020|PC|52.0|0|0|0|0|0|0|3000|3000/2198009
2198009|"Anchor rod HAS-E-55 1""x12"""|1.0|nan|3022|PC|12.0|0|0|0|0|0|0|3000|3000/2198009
2198009|"Anchor rod HAS-E-55 1""x12"""|8.0|nan|8302|PC|324.0|0|0|0|0|0|0|8300|8300/2198009
2198009|"Anchor rod HAS-E-55 1""x12"""|1.0|nan|8330|PC|272.0|0|0|0|0|0|0|8300|8300/2198009
2198009|"Anchor rod HAS-E-55 1""x12"""|1.0|nan|8342|PC|0.0|0|200|0|0|0|0|8300|8300/2198009
2198009|"Anchor rod HAS-E-55 1""x12"""|1.0|nan|8658|PC|4.0|0|0|0|0|0|0|8650|8650/2198009
2198009|"Anchor rod HAS-E-55 1""x12"""|1.0|nan|8663|PC|4.0|0|0|0|0|0|0|8650|8650/2198009
2198010|"Anchor rod HAS-E-55 1""x14"""|1.0|nan|3000|PC|16.0|0|0|0|0|0|0|3000|3000/2198010
2198010|"Anchor rod HAS-E-55 1""x14"""|1.0|nan|3010|PC|4.0|0|0|0|0|0|0|3000|3000/2198010
2198010|"Anchor rod HAS-E-55 1""x14"""|1.0|nan|3014|PC|32.0|0|0|0|0|0|0|3000|3000/2198010
2198010|"Anchor rod HAS-E-55 1""x14"""|1.0|nan|3016|PC|16.0|0|0|0|0|0|0|3000|3000/2198010
2198010|"Anchor rod HAS-E-55 1""x14"""|1.0|nan|3018|PC|8.0|0|0|0|0|0|0|3000|3000/2198010
2198010|"Anchor rod HAS-E-55 1""x14"""|1.0|nan|3022|PC|12.0|0|0|0|0|0|0|3000|3000/2198010
2198011|"Anchor rod HAS-E-55 1""x16"""|1.0|nan|3000|PC|4.0|0|0|0|0|0|0|3000|3000/2198011
2198011|"Anchor rod HAS-E-55 1""x16"""|1.0|nan|3010|PC|8.0|0|0|0|0|0|0|3000|3000/2198011
2198011|"Anchor rod HAS-E-55 1""x16"""|1.0|nan|3014|PC|6.0|0|0|0|0|0|0|3000|3000/2198011
2198011|"Anchor rod HAS-E-55 1""x16"""|1.0|nan|3016|PC|10.0|0|0|0|0|0|0|3000|3000/2198011
2198011|"Anchor rod HAS-E-55 1""x16"""|1.0|nan|3018|PC|8.0|0|0|0|0|0|0|3000|3000/2198011
2198011|"Anchor rod HAS-E-55 1""x16"""|1.0|nan|3020|PC|54.0|0|0|0|0|0|0|3000|3000/2198011
2198011|"Anchor rod HAS-E-55 1""x16"""|1.0|nan|3022|PC|4.0|0|0|0|0|0|0|3000|3000/2198011
2198011|"Anchor rod HAS-E-55 1""x16"""|1.0|nan|8330|PC|26.0|0|0|0|0|0|0|8300|8300/2198011
2198012|"Anchor rod HAS-E-55 1""x20"""|1.0|nan|3000|PC|1150.0|0|0|0|0|0|0|3000|3000/2198012
2198012|"Anchor rod HAS-E-55 1""x20"""|1.0|nan|3010|PC|8.0|0|0|0|0|0|0|3000|3000/2198012
2198012|"Anchor rod HAS-E-55 1""x20"""|1.0|nan|3014|PC|6.0|0|0|0|0|0|0|3000|3000/2198012
2198012|"Anchor rod HAS-E-55 1""x20"""|1.0|nan|3016|PC|8.0|0|0|0|0|0|0|3000|3000/2198012
2198012|"Anchor rod HAS-E-55 1""x20"""|1.0|nan|3018|PC|24.0|0|0|0|0|0|0|3000|3000/2198012
2198012|"Anchor rod HAS-E-55 1""x20"""|1.0|nan|3020|PC|142.0|0|0|0|0|0|0|3000|3000/2198012
2198012|"Anchor rod HAS-E-55 1""x20"""|1.0|nan|3022|PC|4.0|0|0|0|0|0|0|3000|3000/2198012
2198013|"Anchor rod HAS-E-55 1-1/4""x16"""|1.0|nan|3000|PC|192.0|0|0|0|0|0|0|3000|3000/2198013
2198013|"Anchor rod HAS-E-55 1-1/4""x16"""|1.0|nan|3018|PC|16.0|0|0|0|0|0|0|3000|3000/2198013
2198013|"Anchor rod HAS-E-55 1-1/4""x16"""|1.0|nan|3020|PC|28.0|0|0|0|0|0|0|3000|3000/2198013
2198013|"Anchor rod HAS-E-55 1-1/4""x16"""|1.0|nan|8330|PC|16.0|0|0|0|0|0|0|8300|8300/2198013
2198013|"Anchor rod HAS-E-55 1-1/4""x16"""|1.0|nan|8650|PC|2.0|0|0|0|0|0|0|8650|8650/2198013
2198014|"Anchor rod HAS-E-55 1-1/4""x22"""|1.0|nan|3000|PC|288.0|0|0|0|0|0|0|3000|3000/2198014
2198014|"Anchor rod HAS-E-55 1-1/4""x22"""|1.0|nan|3020|PC|56.0|0|0|0|0|0|0|3000|3000/2198014
2198014|"Anchor rod HAS-E-55 1-1/4""x22"""|1.0|nan|3022|PC|4.0|0|0|0|0|0|0|3000|3000/2198014
2198014|"Anchor rod HAS-E-55 1-1/4""x22"""|243.0|nan|3090|PC|4.0|0|0|0|0|0|0|3000|3000/2198014
2198015|"Anchor rod HAS-E-55 5/8""x6"""|1.0|nan|3000|PC|680.0|0|0|0|0|0|0|3000|3000/2198015
2198016|"Anchor rod HAS-E-55 3/4""x6"""|1.0|nan|8330|PC|60.0|0|0|0|0|0|0|8300|8300/2198016
2198019|"Anchor rod HAS-V-36 3/8""x5-1/8"""|1.0|nan|8330|PC|700.0|0|0|0|0|0|0|8300|8300/2198019
2198019|"Anchor rod HAS-V-36 3/8""x5-1/8"""|1.0|nan|8650|PC|40.0|0|0|0|0|0|0|8650|8650/2198019
2198023|"Anchor rod HAS-V-36 1/2""x8"""|1.0|nan|8330|PC|650.0|0|0|0|0|0|0|8300|8300/2198023
2198023|"Anchor rod HAS-V-36 1/2""x8"""|1.0|nan|8650|PC|300.0|0|0|0|0|0|0|8650|8650/2198023
2198024|"Anchor rod HAS-V-36 5/8""x6"""|1.0|nan|8330|PC|60.0|0|0|0|0|0|0|8300|8300/2198024
2198025|"Anchor rod HAS-V-36 5/8""x8"""|1.0|nan|8330|PC|130.0|0|0|0|0|0|0|8300|8300/2198025
2198025|"Anchor rod HAS-V-36 5/8""x8"""|1.0|nan|8650|PC|120.0|0|0|0|0|0|0|8650|8650/2198025
2198027|"Anchor rod HAS-V-36 5/8""x12"""|1.0|nan|3000|PC|100.0|0|0|0|0|0|0|3000|3000/2198027
2198027|"Anchor rod HAS-V-36 5/8""x12"""|1.0|nan|8650|PC|70.0|0|0|0|0|0|0|8650|8650/2198027
2198028|"Anchor rod HAS-V-36 3/4""x6"""|1.0|nan|8330|PC|100.0|0|0|0|0|0|0|8300|8300/2198028
2198033|"Anchor rod HAS-V-36 1""x12"""|1.0|nan|8342|PC|32.0|0|0|0|0|0|0|8300|8300/2198033
2198034|"Anchor rod HAS-V-36 HDG 3/8""x4-3/8"""|1.0|nan|3000|PC|80.0|0|0|0|0|0|0|3000|3000/2198034
2198034|"Anchor rod HAS-V-36 HDG 3/8""x4-3/8"""|1.0|nan|8330|PC|1668.0|0|0|0|0|0|0|8300|8300/2198034
2198036|"Anchor rod HAS-V-36 HDG 1/2""x6-1/2"""|1.0|nan|3000|PC|730.0|0|0|0|0|0|0|3000|3000/2198036
2198036|"Anchor rod HAS-V-36 HDG 1/2""x6-1/2"""|1.0|nan|8330|PC|152.0|0|0|0|0|0|0|8300|8300/2198036
2198036|"Anchor rod HAS-V-36 HDG 1/2""x6-1/2"""|1.0|nan|8650|PC|2060.0|0|0|0|0|0|0|8650|8650/2198036
2198037|"Anchor rod HAS-V-36 HDG 5/8""x6"""|1.0|nan|3000|PC|20.0|0|0|0|0|0|0|3000|3000/2198037
2198038|"Anchor rod HAS-V-36 HDG 5/8""x8"""|1.0|nan|8330|PC|62.0|0|0|0|0|0|0|8300|8300/2198038
2198038|"Anchor rod HAS-V-36 HDG 5/8""x8"""|1.0|nan|8650|PC|200.0|0|0|0|0|0|0|8650|8650/2198038
2198039|"Anchor rod HAS-V-36 HDG 3/4""x8"""|1.0|nan|3000|PC|470.0|0|0|0|0|0|0|3000|3000/2198039
2198078|Rotary shaft seal BAU4SLX2 72NBR 7|4500.0|nan|3070|PC|2.0|0|0|0|0|0|0|3000|3000/2198078
2198078|Rotary shaft seal BAU4SLX2 72NBR 7|9000.0|nan|8335|PC|2.0|0|0|0|0|0|0|8300|8300/2198078
2198078|Rotary shaft seal BAU4SLX2 72NBR 7|4500.0|nan|8770|PC|1.0|0|0|0|0|0|0|8750|8750/2198078
2198084|Stop FCA cstg.|4500.0|nan|8678|PC|1.0|0|0|0|0|0|0|8650|8650/2198084
2198105|Nail magazine MX 9-HSN packed|1.0|nan|3000|PC|1.0|0|0|0|0|0|0|3000|3000/2198105
2198106|Nail magazine MX 9-ENP packed|1.0|nan|3000|PC|1.0|0|0|0|0|0|0|3000|3000/2198106
2198131|Screw Top cover|4500.0|nan|8335|PC|4.0|0|0|0|0|0|0|8300|8300/2198131
2198132|Screw Bearing plate|4500.0|nan|8335|PC|8.0|0|0|0|0|0|0|8300|8300/2198132
2198133|Speed regulator DGH 130 230V|4500.0|nan|3070|PC|4.0|0|0|0|0|0|0|3000|3000/2198133
2198133|Speed regulator DGH 130 230V|50.0|nan|8326|PC|2.0|0|0|0|0|0|0|8300|8300/2198133
2198133|Speed regulator DGH 130 230V|4500.0|nan|8335|PC|5.0|0|0|0|0|0|0|8300|8300/2198133
2198133|Speed regulator DGH 130 230V|4500.0|nan|8678|PC|14.0|0|0|0|0|0|0|8650|8650/2198133
2198133|Speed regulator DGH 130 230V|4500.0|nan|8770|PC|3.0|0|0|0|0|0|0|8750|8750/2198133
2198134|Housing end cap DGH 130|4500.0|nan|8335|PC|4.0|0|0|0|0|0|0|8300|8300/2198134
2198134|Housing end cap DGH 130|4500.0|nan|8678|PC|1.0|0|0|0|0|0|0|8650|8650/2198134
2198137|Pushbutton DGH 130 GL|4500.0|nan|3070|PC|1.0|0|0|0|0|0|0|3000|3000/2198137
2198137|Pushbutton DGH 130 GL|50.0|nan|8326|PC|1.0|0|0|0|0|0|0|8300|8300/2198137
2198137|Pushbutton DGH 130 GL|4500.0|nan|8678|PC|1.0|0|0|0|0|0|0|8650|8650/2198137
2198138|Dust extr. hood DGH 130|4500.0|nan|3070|PC|3.0|0|0|0|0|0|0|3000|3000/2198138
2198138|Dust extr. hood DGH 130|50.0|nan|8326|PC|4.0|0|0|0|0|0|0|8300|8300/2198138
2198138|Dust extr. hood DGH 130|4500.0|nan|8335|PC|22.0|0|0|0|0|0|0|8300|8300/2198138
2198138|Dust extr. hood DGH 130|4500.0|nan|8678|PC|68.0|0|0|0|0|0|0|8650|8650/2198138
2198138|Dust extr. hood DGH 130|4500.0|nan|8770|PC|1.0|0|0|0|0|0|0|8750|8750/2198138
2198139|Ring|4500.0|nan|8335|PC|8.0|0|0|0|0|0|0|8300|8300/2198139
2198140|Lever|4500.0|nan|8335|PC|4.0|0|0|0|0|0|0|8300|8300/2198140
2198140|Lever|4500.0|nan|8678|PC|1.0|0|0|0|0|0|0|8650|8650/2198140
2198140|Lever|4500.0|nan|8770|PC|3.0|0|0|0|0|0|0|8750|8750/2198140
2198141|Rubber lip big|4500.0|nan|3070|PC|6.0|0|0|0|0|0|0|3000|3000/2198141
2198141|Rubber lip big|50.0|nan|8326|PC|5.0|0|0|0|0|0|0|8300|8300/2198141
2198141|Rubber lip big|2.0|nan|8335|PC|6.0|0|0|0|0|0|0|8300|8300/2198141
2198141|Rubber lip big|4500.0|nan|8335|PC|50.0|0|0|0|0|0|0|8300|8300/2198141
2198141|Rubber lip big|4500.0|nan|8678|PC|27.0|0|0|0|0|0|0|8650|8650/2198141
2198141|Rubber lip big|4500.0|nan|8770|PC|10.0|0|0|0|0|0|0|8750|8750/2198141
2198142|Rubber lip small|4500.0|nan|3070|PC|5.0|0|0|0|0|0|0|3000|3000/2198142
2198142|Rubber lip small|50.0|nan|8326|PC|4.0|0|0|0|0|0|0|8300|8300/2198142
2198142|Rubber lip small|2.0|nan|8335|PC|1.0|0|0|0|0|0|0|8300|8300/2198142
2198142|Rubber lip small|4500.0|nan|8335|PC|50.0|0|0|0|0|0|0|8300|8300/2198142
2198142|Rubber lip small|4500.0|nan|8678|PC|32.0|0|0|0|0|0|0|8650|8650/2198142
2198142|Rubber lip small|1.0|nan|8750|PC|3.0|0|0|0|0|0|0|8750|8750/2198142
2198142|Rubber lip small|4500.0|nan|8770|PC|10.0|0|0|0|0|0|0|8750|8750/2198142
2198143|Steel band|4500.0|nan|3070|PC|4.0|0|0|0|0|0|0|3000|3000/2198143
2198143|Steel band|2.0|nan|8335|PC|3.0|0|0|0|0|0|0|8300|8300/2198143
2198143|Steel band|4500.0|nan|8335|PC|8.0|0|0|0|0|0|0|8300|8300/2198143
2198143|Steel band|4500.0|nan|8678|PC|8.0|0|0|0|0|0|0|8650|8650/2198143
2198143|Steel band|4500.0|nan|8770|PC|2.0|0|0|0|0|0|0|8750|8750/2198143
2198144|Dust deflector|4500.0|nan|3070|PC|3.0|0|0|0|0|0|0|3000|3000/2198144
2198144|Dust deflector|50.0|nan|8326|PC|3.0|0|0|0|0|0|0|8300|8300/2198144
2198144|Dust deflector|4500.0|nan|8335|PC|8.0|0|0|0|0|0|0|8300|8300/2198144
2198144|Dust deflector|4500.0|nan|8678|PC|1.0|0|0|0|0|0|0|8650|8650/2198144
2198144|Dust deflector|4500.0|nan|8770|PC|2.0|0|0|0|0|0|0|8750|8750/2198144
2198207|O-ring|nan|nan|3000|PC|0.0|30|0|0|0|0|30|3000|3000/2198207
2198207|O-ring|4500.0|nan|8335|PC|4.0|0|0|0|0|0|0|8300|8300/2198207
2198208|Screw|2.0|nan|8335|PC|1.0|0|0|0|0|0|0|8300|8300/2198208
2198208|Screw|4500.0|nan|8678|PC|1.0|0|0|0|0|0|0|8650|8650/2198208
2198478|Torx-soc tapt scr M5x14x8|4500.0|nan|8770|PC|1.0|0|0|0|0|0|0|8750|8750/2198478
2198524|Cover hood left|nan|nan|3000|PC|0.0|30|0|0|0|0|30|3000|3000/2198524
2198524|Cover hood left|4500.0|nan|8335|PC|1.0|0|0|0|0|0|0|8300|8300/2198524
2198524|Cover hood left|4500.0|nan|8678|PC|6.0|0|0|0|0|0|0|8650|8650/2198524
2198524|Cover hood left|4500.0|nan|8770|PC|4.0|0|0|0|0|0|0|8750|8750/2198524
2198525|Bubble level D9,5x25|4500.0|nan|3070|PC|4.0|0|0|0|0|0|0|3000|3000/2198525
2198525|Bubble level D9,5x25|50.0|nan|8326|PC|4.0|0|0|0|0|0|0|8300|8300/2198525
2198525|Bubble level D9,5x25|4500.0|nan|8335|PC|4.0|0|0|0|0|0|0|8300|8300/2198525
2198525|Bubble level D9,5x25|4500.0|nan|8678|PC|1.0|0|0|0|0|0|0|8650|8650/2198525
2198525|Bubble level D9,5x25|4500.0|nan|8770|PC|5.0|0|0|0|0|0|0|8750|8750/2198525
2198527|Sleeve|2500.0|nan|8678|PC|1.0|0|0|0|0|0|0|8650|8650/2198527
2198528|Cable red|4500.0|nan|8678|PC|3.0|0|0|0|0|0|0|8650|8650/2198528
2198633|Cable black|4500.0|nan|8678|PC|3.0|0|0|0|0|0|0|8650|8650/2198633
2198934|Cordl. reciprocating saw SR 2-A12|1.0|nan|8750|PC|1.0|0|0|0|0|0|0|8750|8750/2198934
2198934|Cordl. reciprocating saw SR 2-A12|1.0|nan|8760|PC|1.0|0|0|0|0|0|0|8750|8750/2198934
2198934|Cordl. reciprocating saw SR 2-A12|8707.0|nan|8790|PC|1.0|0|0|0|0|0|0|8750|8750/2198934
2198934|Cordl. reciprocating saw SR 2-A12|8736.0|nan|8790|PC|1.0|0|0|0|0|0|0|8750|8750/2198934
2199049|Hammer drill bit TE-Y 16/34|1.0|nan|3000|PC|2.0|0|0|0|0|0|0|3000|3000/2199049
2199262|Motor Assy SR6 packed|1000.0|nan|3070|PC|4.0|0|0|0|0|0|0|3000|3000/2199262
2199262|Motor Assy SR6 packed|1000.0|nan|8335|PC|3.0|0|0|0|0|0|0|8300|8300/2199262
2199262|Motor Assy SR6 packed|4500.0|nan|8335|PC|1.0|0|0|0|0|0|0|8300|8300/2199262
2199262|Motor Assy SR6 packed|1000.0|nan|8678|PC|1.0|0|0|0|0|0|0|8650|8650/2199262
2199262|Motor Assy SR6 packed|4500.0|nan|8770|PC|1.0|0|0|0|0|0|0|8750|8750/2199262
2199301|Hammer drill bit TE-Y 18/34|2.0|nan|3000|PC|0.0|0|40|0|0|0|0|3000|3000/2199301
2199301|Hammer drill bit TE-Y 18/34|1.0|nan|8750|PC|4.0|0|0|0|0|0|0|8750|8750/2199301
2199301|Hammer drill bit TE-Y 18/34|1.0|nan|8760|PC|2.0|0|0|0|0|0|0|8750|8750/2199301
2199303|Hammer drill bit TE-Y 20/32|2.0|nan|3000|PC|0.0|0|20|0|0|0|0|3000|3000/2199303
2199304|Hammer drill bit TE-Y 20/52|1.0|nan|8330|PC|1.0|0|0|0|0|0|0|8300|8300/2199304
2199304|Hammer drill bit TE-Y 20/52|1.0|nan|8750|PC|2.0|0|0|0|0|0|0|8750|8750/2199304
2199304|Hammer drill bit TE-Y 20/52|1.0|nan|8760|PC|1.0|0|0|0|0|0|0|8750|8750/2199304
2199306|Hammer drill bit TE-Y 22/52|2.0|nan|3000|PC|0.0|0|30|0|0|0|0|3000|3000/2199306
2199306|Hammer drill bit TE-Y 22/52|1.0|nan|8650|PC|5.0|0|0|0|0|0|0|8650|8650/2199306
2199307|Hammer drill bit TE-Y 24/32|1.0|nan|8750|PC|3.0|0|0|0|0|0|0|8750|8750/2199307
2199310|Hammer drill bit TE-Y 25/52|1.0|nan|8330|PC|1.0|0|0|0|0|0|0|8300|8300/2199310
2199312|Hammer drill bit TE-Y 28/52|1.0|nan|8650|PC|1.0|0|0|0|0|0|0|8650|8650/2199312
2199321|"Hammer drill bit TE-Y 5/8"" x 13"""|1.0|nan|3000|PC|74.0|0|0|0|0|0|0|3000|3000/2199321
2199321|"Hammer drill bit TE-Y 5/8"" x 13"""|nan|nan|3018|PC|0.0|20|0|0|0|0|20|3000|3000/2199321
2199321|"Hammer drill bit TE-Y 5/8"" x 13"""|1.0|nan|3022|PC|3.0|0|0|0|0|0|0|3000|3000/2199321
2199321|"Hammer drill bit TE-Y 5/8"" x 13"""|1.0|nan|8650|PC|33.0|0|0|0|0|0|0|8650|8650/2199321
2199322|"Hammer drill bit TE-Y 5/8"" x 21"""|1.0|nan|3000|PC|12.0|0|0|0|0|0|0|3000|3000/2199322
2199322|"Hammer drill bit TE-Y 5/8"" x 21"""|1.0|nan|8330|PC|2.0|0|0|0|0|0|0|8300|8300/2199322
2199323|"Hammer drill bit TE-Y 3/4"" x 13"""|1.0|nan|3000|PC|42.0|0|0|0|0|0|0|3000|3000/2199323
2199323|"Hammer drill bit TE-Y 3/4"" x 13"""|1.0|nan|3014|PC|4.0|0|0|0|0|0|0|3000|3000/2199323
2199323|"Hammer drill bit TE-Y 3/4"" x 13"""|1.0|nan|3016|PC|1.0|0|0|0|0|0|0|3000|3000/2199323
2199323|"Hammer drill bit TE-Y 3/4"" x 13"""|1.0|nan|3018|PC|1.0|0|0|0|0|0|0|3000|3000/2199323
2199323|"Hammer drill bit TE-Y 3/4"" x 13"""|1.0|nan|3022|PC|2.0|0|0|0|0|0|0|3000|3000/2199323
2199323|"Hammer drill bit TE-Y 3/4"" x 13"""|1.0|nan|8650|PC|10.0|0|0|0|0|0|0|8650|8650/2199323
2199323|"Hammer drill bit TE-Y 3/4"" x 13"""|1.0|nan|8655|PC|4.0|0|0|0|0|0|0|8650|8650/2199323
2199324|"Hammer drill bit TE-Y 3/4"" x 21"""|1.0|nan|3000|PC|84.0|0|0|0|0|0|0|3000|3000/2199324
2199324|"Hammer drill bit TE-Y 3/4"" x 21"""|1.0|nan|3010|PC|1.0|0|0|0|0|0|0|3000|3000/2199324
2199324|"Hammer drill bit TE-Y 3/4"" x 21"""|1.0|nan|3014|PC|1.0|0|0|0|0|0|0|3000|3000/2199324
2199324|"Hammer drill bit TE-Y 3/4"" x 21"""|1.0|nan|3018|PC|1.0|0|0|0|0|0|0|3000|3000/2199324
2199324|"Hammer drill bit TE-Y 3/4"" x 21"""|1.0|nan|3022|PC|3.0|0|0|0|0|0|0|3000|3000/2199324
2199325|"Hammer drill bit TE-Y 7/8"" x 13"""|1.0|nan|3000|PC|13.0|0|0|0|0|0|0|3000|3000/2199325
2199325|"Hammer drill bit TE-Y 7/8"" x 13"""|1.0|nan|8650|PC|5.0|0|0|0|0|0|0|8650|8650/2199325
2199326|"Hammer drill bit TE-Y 7/8"" x 21"""|1.0|nan|3000|PC|15.0|0|0|0|0|0|0|3000|3000/2199326
2199326|"Hammer drill bit TE-Y 7/8"" x 21"""|1.0|nan|8650|PC|16.0|0|0|0|0|0|0|8650|8650/2199326
2199327|"Hammer drill bit TE-Y 1"" x 13"""|1.0|nan|3000|PC|20.0|0|0|0|0|0|0|3000|3000/2199327
2199327|"Hammer drill bit TE-Y 1"" x 13"""|1.0|nan|3018|PC|2.0|0|0|0|0|0|0|3000|3000/2199327
2199327|"Hammer drill bit TE-Y 1"" x 13"""|1.0|nan|3022|PC|1.0|0|0|0|0|0|0|3000|3000/2199327
2199327|"Hammer drill bit TE-Y 1"" x 13"""|1.0|nan|8342|PC|7.0|0|0|0|0|0|0|8300|8300/2199327
2199327|"Hammer drill bit TE-Y 1"" x 13"""|1.0|nan|8650|PC|5.0|0|0|0|0|0|0|8650|8650/2199327
2199328|"Hammer drill bit TE-Y 1"" x 21"""|1.0|nan|3000|PC|57.0|0|0|0|0|0|0|3000|3000/2199328
2199328|"Hammer drill bit TE-Y 1"" x 21"""|1.0|nan|3014|PC|3.0|0|0|0|0|0|0|3000|3000/2199328
2199328|"Hammer drill bit TE-Y 1"" x 21"""|1.0|nan|8342|PC|2.0|0|0|0|0|0|0|8300|8300/2199328
2199328|"Hammer drill bit TE-Y 1"" x 21"""|1.0|nan|8650|PC|12.0|0|0|0|0|0|0|8650|8650/2199328
2199328|"Hammer drill bit TE-Y 1"" x 21"""|1.0|nan|8655|PC|1.0|0|0|0|0|0|0|8650|8650/2199328
2199329|"Hammer drill bit TE-Y 1 1/8"" x 21"""|1.0|nan|3000|PC|12.0|0|0|0|0|0|0|3000|3000/2199329
2199329|"Hammer drill bit TE-Y 1 1/8"" x 21"""|1.0|nan|8650|PC|4.0|0|0|0|0|0|0|8650|8650/2199329
2199330|"Hammer drill bit TE-Y 1 1/4"" x 21"""|1.0|nan|3000|PC|1.0|0|0|0|0|0|0|3000|3000/2199330
2199330|"Hammer drill bit TE-Y 1 1/4"" x 21"""|1.0|nan|3022|PC|1.0|0|0|0|0|0|0|3000|3000/2199330
2199331|"Hammer drill bit TE-Y 1 1/2"" x 21"""|1.0|nan|3000|PC|1.0|0|0|0|0|0|0|3000|3000/2199331
2199331|"Hammer drill bit TE-Y 1 1/2"" x 21"""|1.0|nan|8330|PC|3.0|0|0|0|0|0|0|8300|8300/2199331
2199370|Motor Assy SR30 packed|1000.0|nan|3070|PC|3.0|0|0|0|0|0|0|3000|3000/2199370
2199370|Motor Assy SR30 packed|1000.0|nan|8335|PC|1.0|0|0|0|0|0|0|8300|8300/2199370
2199370|Motor Assy SR30 packed|1000.0|nan|8678|PC|6.0|0|0|0|0|0|0|8650|8650/2199370
2199370|Motor Assy SR30 packed|4500.0|nan|8770|PC|3.0|0|0|0|0|0|0|8750|8750/2199370
2199448|O-ring 40X2.5|2500.0|nan|3070|PC|9.0|0|0|0|0|0|0|3000|3000/2199448
2199448|O-ring 40X2.5|2500.0|nan|8678|PC|1.0|0|0|0|0|0|0|8650|8650/2199448
2199448|O-ring 40X2.5|2500.0|nan|8770|PC|1.0|0|0|0|0|0|0|8750|8750/2199448
2199452|Pipe ring saddle MQA-M10-B|1.0|nan|3000|PC|100.0|0|0|0|0|0|0|3000|3000/2199452
2199452|Pipe ring saddle MQA-M10-B|1.0|nan|8650|PC|50.0|0|0|0|0|0|0|8650|8650/2199452
2199453|Pipe ring saddle MQA-M12-B|1.0|nan|3000|PC|250.0|0|0|0|0|0|0|3000|3000/2199453
2199454|Pipe ring saddle MQA-M16-B|1.0|nan|3000|PC|250.0|0|0|0|0|0|0|3000|3000/2199454
2199455|Bored plate MQZ-L11|1.0|nan|3000|PC|2780.0|0|0|0|0|0|0|3000|3000/2199455
2199455|Bored plate MQZ-L11|1.0|nan|8650|PC|1608.0|0|0|0|0|0|0|8650|8650/2199455
2199456|Bored plate MQZ-L13|1.0|nan|8650|PC|1612.0|0|0|0|0|0|0|8650|8650/2199456
2199633|Core bit BI 25/320 SP-L abras|1.0|nan|3000|PC|38.0|0|0|0|0|0|0|3000|3000/2199633
2199633|Core bit BI 25/320 SP-L abras|1.0|nan|3014|PC|2.0|0|0|0|0|0|0|3000|3000/2199633
2199633|Core bit BI 25/320 SP-L abras|1.0|nan|3016|PC|1.0|0|0|0|0|0|0|3000|3000/2199633
2199633|Core bit BI 25/320 SP-L abras|1.0|nan|3018|PC|1.0|0|0|0|0|0|0|3000|3000/2199633
2199633|Core bit BI 25/320 SP-L abras|1.0|nan|3020|PC|1.0|0|0|0|0|0|0|3000|3000/2199633
2199633|Core bit BI 25/320 SP-L abras|1.0|nan|3022|PC|3.0|0|0|0|0|0|0|3000|3000/2199633
2199633|Core bit BI 25/320 SP-L abras|1.0|nan|8330|PC|30.0|0|0|0|0|0|0|8300|8300/2199633
2199633|Core bit BI 25/320 SP-L abras|1.0|nan|8650|PC|10.0|0|500|0|0|0|0|8650|8650/2199633
2199633|Core bit BI 25/320 SP-L abras|nan|nan|8655|PC|0.0|20|0|0|0|0|20|8650|8650/2199633
2199633|Core bit BI 25/320 SP-L abras|1.0|nan|8655|PC|1.0|0|0|0|0|0|0|8650|8650/2199633
2199633|Core bit BI 25/320 SP-L abras|1.0|nan|8663|PC|2.0|0|0|0|0|0|0|8650|8650/2199633
2199633|Core bit BI 25/320 SP-L abras|1.0|nan|8750|PC|61.0|0|0|0|0|0|0|8750|8750/2199633
2199633|Core bit BI 25/320 SP-L abras|1.0|nan|8760|PC|1.0|0|0|0|0|0|0|8750|8750/2199633
2199635|Core bit BI 28/320 SP-L abras|1.0|nan|3000|PC|66.0|0|0|0|0|0|0|3000|3000/2199635
2199635|Core bit BI 28/320 SP-L abras|1.0|nan|3010|PC|1.0|0|0|0|0|0|0|3000|3000/2199635
2199635|Core bit BI 28/320 SP-L abras|1.0|nan|3014|PC|2.0|0|0|0|0|0|0|3000|3000/2199635
2199635|Core bit BI 28/320 SP-L abras|1.0|nan|3018|PC|4.0|0|0|0|0|0|0|3000|3000/2199635
2199635|Core bit BI 28/320 SP-L abras|1.0|nan|3020|PC|2.0|0|0|0|0|0|0|3000|3000/2199635
2199635|Core bit BI 28/320 SP-L abras|1.0|nan|8330|PC|59.0|0|0|0|0|0|0|8300|8300/2199635
2199635|Core bit BI 28/320 SP-L abras|1.0|nan|8650|PC|60.0|0|0|0|0|0|0|8650|8650/2199635
2199635|Core bit BI 28/320 SP-L abras|1.0|nan|8655|PC|1.0|0|0|0|0|0|0|8650|8650/2199635
