13.09.2024                                         Dynamic List Display                                                                                                  1


	SOrg.	Plnt	Name 1	SLoc	Description	Material	Material Description	Profl.	Serial Number		PP	Equipment	Pstng Date	Total	Serials	BUn
	8650	8690	Hilti TS Chile	0510	8690-0510	314400	Breaker TE 505 230V CH	Z001	126990		01	300017185512	25.07.2008		     1	PC
	8650	8690	Hilti TS Chile	0510	8690-0510	320286	Laser range meter PD 42	Z001	129080883		01	300024900011	25.07.2008		     1	PC
	8650	8690	Hilti TS Chile	0510	8690-0510	378558	Metal constr screwdr ST 1800 230V case	Z001	232412		01	300059332760	21.02.2018		     1	PC
	8650	8690	Hilti TS Chile	0510	8690-0510	2007431	Battery pack B 22/3.3 Li-Ion	Z001	7894038		01	300050042474	27.07.2015		     2	PC
	8650	8690	Hilti TS Chile	0510	8690-0510	2007431	Battery pack B 22/3.3 Li-Ion	Z001	8389802		01	300053389468	21.02.2018		     2	PC
	8650	8690	Hilti TS Chile	0510	8690-0510	2018896	Battery pack B 36/6.0 Li-Ion	Z001	56770		01	300047341976	21.02.2018		     1	PC
	8650	8690	Hilti TS Chile	0510	8690-0510	2029311	Cordl. combihammer TE 30-A36 case	Z001	41872		01	300046145766	21.02.2018		     1	PC
	8650	8690	Hilti TS Chile	0510	8690-0510	2031389	Battery charger C 4/36-90 220V box	Z001	920610022		01	300090200191	24.11.2020		     2	PC
	8650	8690	Hilti TS Chile	0510	8690-0510	2031389	Battery charger C 4/36-90 220V box	Z001	705610415		01	300072148424	09.04.2018		     2	PC
	8650	8690	Hilti TS Chile	0510	8690-0510	2034217	Battery charger C 4/36-350 220V box	Z001	130340083		01	300053850362	21.02.2018		     1	PC
	8650	8690	Hilti TS Chile	0510	8690-0510	2061409	Laser range meter PD-E	Z001	194163411		01	300061398258	21.02.2018		     1	PC
	8650	8690	Hilti TS Chile	0510	8690-0510	2077976	Battery pack B 12/2.6	Z001	904910630		01	300081717454	27.09.2021		     1	PC
	8650	8690	Hilti TS Chile	0510	8690-0510	2110409	Battery pack B 22/5.2 Li-ion	Z001	633511206		01	300065320491	21.02.2018		     1	PC
	8650	8690	Hilti TS Chile	0511	8690-0511	370844	Nail magazine MX 72 assy	Z001	140409		01	300062730070	18.04.2017		     1	PC
	8650	8690	Hilti TS Chile	0511	8690-0511	411210	Combilaser PMC 46 kit	Z001	291170035		01	300070329562	03.01.2018		     1	PC
	8650	8690	Hilti TS Chile	0511	8690-0511	438572	Breaker TE 500 220V	Z001	129519		01	300068224521	18.01.2018		     1	PC
	8650	8690	Hilti TS Chile	0511	8690-0511	2005630	Cordl. dispenser HDE 500-A22 box	Z001	93761		01	300067178224	08.11.2017		     1	PC
	8650	8690	Hilti TS Chile	0511	8690-0511	2020314	Drywall screwdriver SD 5000 230V	Z001	558442		01	300067202402	23.01.2018		     1	PC
	8650	8690	Hilti TS Chile	0511	8690-0511	2021420	Cordless rotary hammer TE 2-A22 case	Z001	176383		01	300067232783	08.02.2018		     1	PC
	8650	8690	Hilti TS Chile	0511	8690-0511	2031389	Battery charger C 4/36-90 220V box	Z001	831611344		01	300081154813	10.08.2020		     1	PC
	8650	8690	Hilti TS Chile	0511	8690-0511	2064703	Breaker TE 800-AVR 220V	Z001	58454		01	300068224543	19.01.2018		     1	PC
	8650	8690	Hilti TS Chile	0511	8690-0511	2084260	Powder-actuated tool DX 2	Z001	75186		01	300072174839	09.04.2018		     1	PC
	8650	8690	Hilti TS Chile	0511	8690-0511	2101334	Batt.-actuated tool BX 3-ME A22 case	Z001	57388		01	300068600201	23.01.2018		     1	PC
	8650	8690	Hilti TS Chile	0511	8690-0511	2110409	Battery pack B 22/5.2 Li-ion	Z001	604110838		01	300063635099	09.02.2017		     1	PC
	8650	8690	Hilti TS Chile	0511	8690-0511	2119059	Angle grinder AG 125-15DB	Z001	704000005		01	300069268691	08.11.2017		     1	PC
	8650	8690	Hilti TS Chile	0511	8690-0511	2128232	Combihammer TE 50-AVR 220 V	Z001	45520		01	300068552903	19.01.2018		     2	PC
	8650	8690	Hilti TS Chile	0511	8690-0511	2128232	Combihammer TE 50-AVR 220 V	Z001	23699		01	300064986933	16.08.2017		     2	PC
	8650	8690	Hilti TS Chile	0511	8690-0511	2142307	Powder-actuated tool DX 5 F8	Z001	23546		01	300068583849	03.01.2018		     1	PC
	8650	8690	Hilti TS Chile	0511	8690-0511	2180532	Cordl. drill driver SBT 4-A22 box	Z001	193170005		01	300090708856	21.04.2021		     1	PC
	8650	8690	Hilti TS Chile	0511	8690-0511	2251347	Battery pack B 22-55 Li-ion	Z001	128450346		01	300101558361	30.08.2023	   1	     2	PC
	8650	8690	Hilti TS Chile	0511	8690-0511	2251347	Battery pack B 22-55 Li-ion	Z001	128450365		01	300101558388	19.04.2024	   1	     2	PC
	8650	8690	Hilti TS Chile	0512	8690-0512	234108	Combihammer TE 60-ATC 230V	Z001	38390		01	300032560145	06.10.2010		     1	PC
	8650	8690	Hilti TS Chile	0512	8690-0512	242778	Drilling stand DD-ST 130	Z001	15167		01	300025303050	13.03.2009		     1	PC
	8650	8690	Hilti TS Chile	0512	8690-0512	284625	Diamond coring tool DD 200 BS 230V	Z001	33000		01	300018752277	23.06.2008		     1	PC
	8650	8690	Hilti TS Chile	0512	8690-0512	285375	Cordl. drill driver SF 150-A 3.0 230V	Z001	4153764		01	300023196612	17.03.2009		     1	PC
	8650	8690	Hilti TS Chile	0512	8690-0512	305534	Drilling stand DD-HD 30	Z001	469361		01	300026571269	16.03.2009		     2	PC
	8650	8690	Hilti TS Chile	0512	8690-0512	305534	Drilling stand DD-HD 30	Z001	46936-1		01	300026872526	23.02.2009		     2	PC
	8650	8690	Hilti TS Chile	0512	8690-0512	305736	Rotary hammer TE 16 230V	Z001	150634		01	300023943575	13.03.2009		     1	PC
	8650	8690	Hilti TS Chile	0512	8690-0512	336768	Rotary hammer TE 2-M 230V case	Z001	417510		01	300016842479	13.03.2009		     1	PC
	8650	8690	Hilti TS Chile	0512	8690-0512	339176	Circular saw WSC 265 230V CH box	Z001	29182		01	300023944550	30.06.2008		     1	PC
	8650	8690	Hilti TS Chile	0512	8690-0512	369022	Rotary hammer TE 6-S 230V case	Z001	338873		01	300011862455	13.03.2009		     1	PC
	8650	8690	Hilti TS Chile	0512	8690-0512	372746	Rotary hammer TE 2 230V HLA box	Z001	8424213		01	300023913480	13.03.2009		     2	PC
	8650	8690	Hilti TS Chile	0512	8690-0512	372746	Rotary hammer TE 2 230V HLA box	Z001	682110		01	300018395472	01.08.2008		     2	PC
	8650	8690	Hilti TS Chile	0512	8690-0512	375988	Orbital jig saw WSJ 750-ET 230V	Z001	38289		01	300023944568	30.06.2008		     1	PC
	8650	8690	Hilti TS Chile	0512	8690-0512	378558	Metal constr screwdr ST 1800 230V case	Z001	232985		01	300061369147	26.10.2016		     1	PC
	8650	8690	Hilti TS Chile	0512	8690-0512	382578	Angle grinder DCG 125-S 230V box	Z001	786000003		01	300025462683	22.09.2008		     3	PC
	8650	8690	Hilti TS Chile	0512	8690-0512	382578	Angle grinder DCG 125-S 230V box	Z001	786000022		01	300023188514	13.03.2009		     3	PC
	8650	8690	Hilti TS Chile	0512	8690-0512	382578	Angle grinder DCG 125-S 230V box	Z001	881000219		01	300024643222	30.06.2008		     3	PC
	8650	8690	Hilti TS Chile	0512	8690-0512	383887	Combihammer TE 40 230V	Z001	22943		01	300023631865	30.06.2008		     1	PC
	8650	8690	Hilti TS Chile	0512	8690-0512	384034	Powder-actuated tool DX 36	Z001	453955		01	300022773491	30.06.2008		     1	PC
	8650	8690	Hilti TS Chile	0512	8690-0512	414162	Breaker TE 3000-AVR 230V	Z001	1945		01	300036918911	29.09.2011		     1	PC
	8650	8690	Hilti TS Chile	0512	8690-0512	418009	Battery pack B 36/3.0 Li-Ion	Z001	761302359594685368		01	300036156830	29.07.2011		     1	PC
	8650	8690	Hilti TS Chile	0512	8690-0512	435666	Drilling stand DD-ST 150-U CTL	Z001	41046		01	300051650662	11.12.2015		     2	PC
	8650	8690	Hilti TS Chile	0512	8690-0512	435666	Drilling stand DD-ST 150-U CTL	Z001	46242		01	300055903764	22.05.2017		     2	PC
	8650	8690	Hilti TS Chile	0512	8690-0512	2006081	Cordl. imp. wrench SIW 22-A 1/2" case	Z001	1063821		01	300052320722	22.05.2017		     1	PC
	8650	8690	Hilti TS Chile	0512	8690-0512	2007431	Battery pack B 22/3.3 Li-Ion	Z001	1008941		01	300039676273	26.09.2018		     1	PC
	8650	8690	Hilti TS Chile	0512	8690-0512	2031389	Battery charger C 4/36-90 220V box	Z001	40530426		01	300066181765	22.05.2017		     1	PC
	8650	8690	Hilti TS Chile	0512	8690-0512	2084260	Powder-actuated tool DX 2	Z001	51260		01	300065448461	18.04.2017		     1	PC
	8650	8690	Hilti TS Chile	0512	8690-0512	2251347	Battery pack B 22-55 Li-ion	Z001	128450294		01	300101558392	07.03.2023		     1	PC
	8650	8690	Hilti TS Chile	0512	8690-0512	2251351	Battery pack B 22-85 Li-ion	Z001	204616645Y		01	300106697541	07.03.2023		     4	PC
	8650	8690	Hilti TS Chile	0512	8690-0512	2251351	Battery pack B 22-85 Li-ion	Z001	204613344R		01	300106697540	07.03.2023		     4	PC
	8650	8690	Hilti TS Chile	0512	8690-0512	2251351	Battery pack B 22-85 Li-ion	Z001	204610040H		01	300106697539	07.03.2023		     4	PC
	8650	8690	Hilti TS Chile	0512	8690-0512	2251351	Battery pack B 22-85 Li-ion	Z001	204610019N		01	300106697538	07.03.2023		     4	PC
	8650	8690	Hilti TS Chile	0512	8690-0512	2333283	Battery charger C 6-22 220V box	Z001	2234700036		01	300106867008	15.06.2023		     1	PC
	8650	8690	Hilti TS Chile	0513	8690-0513	272936	Battery charger C 4/36 Li-Ion 230V	Z001	2146608		01	300042327969	17.01.2013		     1	PC
	8650	8690	Hilti TS Chile	0513	8690-0513	377607	Powder-actuated tool DX 351 BT	Z001	189381		01	300050153724	21.08.2014		     1	PC
	8650	8690	Hilti TS Chile	0513	8690-0513	411210	Combilaser PMC 46 kit	Z001	309100012		01	300033716675	21.01.2011		     1	PC
	8650	8690	Hilti TS Chile	0513	8690-0513	2251347	Battery pack B 22-55 Li-ion	Z001	128450297		01	300101558395	06.03.2023		     2	PC
	8650	8690	Hilti TS Chile	0513	8690-0513	2251347	Battery pack B 22-55 Li-ion	Z001	128450356		01	300101558369	06.03.2023		     2	PC
	8650	8690	Hilti TS Chile	0513	8690-0513	2251351	Battery pack B 22-85 Li-ion	Z001	204616673Z		01	300106667815	07.03.2023		     1	PC
	8650	8690	Hilti TS Chile	0513	8690-0513	2251359	Battery pack B 22-170 Li-ion	Z001	208219566		01	300106577238	01.03.2023		     1	PC
	8650	8690	Hilti TS Chile	0513	8690-0513	2291198	Adaptive torque module SI-AT-22 metr.	Z001	3010463		01	300107578157	22.05.2023		     2	PC
	8650	8690	Hilti TS Chile	0513	8690-0513	2291198	Adaptive torque module SI-AT-22 metr.	Z001	3010466		01	300107578143	23.05.2023		     2	PC
	8650	8690	Hilti TS Chile	0514	8690-0514	202416	Laser range meter PD 4	Z001	121080234		01	300024984598	09.07.2009		     1	PC
	8650	8690	Hilti TS Chile	0514	8690-0514	228103	Rotary hammer TE 2-S 230V case	Z001	282469		01	300072642299	31.10.2018		     1	PC
	8650	8690	Hilti TS Chile	0514	8690-0514	274716	Breaker TE 500-AVR 230V	Z001	101738		01	300059030754	09.12.2016		     2	PC
	8650	8690	Hilti TS Chile	0514	8690-0514	274716	Breaker TE 500-AVR 230V	Z001	101750		01	300059030766	14.11.2016		     2	PC
	8650	8690	Hilti TS Chile	0514	8690-0514	369022	Rotary hammer TE 6-S 230V case	Z001	52606		01	300029668477	28.10.2010		     1	PC
	8650	8690	Hilti TS Chile	0514	8690-0514	2033099	Breaker TE 3000-AVR 230V	Z001	7613023587590		01	300067702955	17.08.2017		     1	PC
	8650	8690	Hilti TS Chile	0514	8690-0514	2047072	Multi line laser PM 4-M	Z001	7613023516156		01	300071505279	07.03.2018		     1	PC
	8650	8690	Hilti TS Chile	0514	8690-0514	2063016	Combihammer TE 70-ATC/AVR 220V	Z001	6		01	300060235714	02.06.2016		     1	PC
	8650	8690	Hilti TS Chile	0514	8690-0514	2064703	Breaker TE 800-AVR 220V	Z001	48583		01	300063850803	28.09.2018		     1	PC
	8650	8690	Hilti TS Chile	0514	8690-0514	2148548	Drilling stand DD-HD 30	Z001	905556		01	300082524698	03.11.2021		     1	PC
	8650	8690	Hilti TS Chile	0514	8690-0514	2183172	Battery pack B 36/9.0 Li-ion	Z001	833910418		01	300079710584	25.08.2020		     1	PC
	8650	8690	Hilti TS Chile	0515	8690-0515	71702	Angle grinder DCG 180-P 230V	Z001	105000561		01	300035965647	03.08.2011		     1	PC
	8650	8690	Hilti TS Chile	0515	8690-0515	212300	Univ. vacuum cleaner VC 40-U 230V	Z001	13604		01	300023812546	25.03.2020		     1	PC
	8650	8690	Hilti TS Chile	0515	8690-0515	228195	Battery pack B 36 2.4 NiCd	Z001	504441-2		01	300023456916	24.03.2008		     1	PC
	8650	8690	Hilti TS Chile	0515	8690-0515	236631	Drywall screwdriver SD 5000 230V	Z001	323465		01	300018077236	24.09.2010		     2	PC
	8650	8690	Hilti TS Chile	0515	8690-0515	236631	Drywall screwdriver SD 5000 230V	Z001	476993		01	300036449780	16.01.2013		     2	PC
	8650	8690	Hilti TS Chile	0515	8690-0515	273114	Battery pack B 144 2.6 Li-Ion	Z001	3297328		01	300036015113	19.07.2011		     2	PC
	8650	8690	Hilti TS Chile	0515	8690-0515	273114	Battery pack B 144 2.6 Li-Ion	Z001	3297331		01	300036015114	19.07.2011		     2	PC
	8650	8690	Hilti TS Chile	0515	8690-0515	320286	Laser range meter PD 42	Z001	320130009		01	300048506489	14.11.2014		     1	PC
	8650	8690	Hilti TS Chile	0515	8690-0515	331415	Rotating laser PRI 2 kit	Z001	66		01	300032236472	15.09.2010		     1	PC
	8650	8690	Hilti TS Chile	0515	8690-0515	331452	Line laser PML 32-R	Z001	2310031		01	300032095004	03.09.2010		     1	PC
	8650	8690	Hilti TS Chile	0515	8690-0515	378452	Battery charger C 7/36-ACS 230V	Z001	504441-1		01	300023456915	24.03.2008		     1	PC
	8650	8690	Hilti TS Chile	0515	8690-0515	382578	Angle grinder DCG 125-S 230V box	Z001	410000166		01	300054917380	16.05.2017		     1	PC
	8650	8690	Hilti TS Chile	0515	8690-0515	384034	Powder-actuated tool DX 36	Z001	448360		01	300020676486	11.06.2008		     1	PC
	8650	8690	Hilti TS Chile	0515	8690-0515	405032	Cordl. imp. wrench SIW 22T-A case	Z001	7662007		01	300045968331	24.09.2018		     1	PC
	8650	8690	Hilti TS Chile	0515	8690-0515	2005019	Cordl. circular saw SCM 22-A case	Z001	184310		01	300091479379	03.02.2022		     1	PC
	8650	8690	Hilti TS Chile	0515	8690-0515	2007431	Battery pack B 22/3.3 Li-Ion	Z001	7580461		01	300045495861	12.03.2014		     1	PC
	8650	8690	Hilti TS Chile	0515	8690-0515	2017710	Rotary hammer TE 7 220V	Z001	222147		01	300058462429	28.04.2017		     1	PC
	8650	8690	Hilti TS Chile	0515	8690-0515	2031389	Battery charger C 4/36-90 220V box	Z001	831611417		01	300080791522	26.06.2019		     1	PC
	8650	8690	Hilti TS Chile	0515	8690-0515	2098466	Cordless rotary hammer TE 6-A36 case	Z001	45087		01	300064452977	18.01.2018		     1	PC
	8650	8690	Hilti TS Chile	0515	8690-0515	2098470	Battery pack B 36/5.2	Z001	918500986		01	300082878630	06.12.2022		     1	PC
	8650	8690	Hilti TS Chile	0515	8690-0515	2136396	Battery pack B 22/5.2 Li-ion	Z001	218530241		01	300103822489	08.11.2022		     1	PC
	8650	8690	Hilti TS Chile	0515	8690-0515	2137034	Cordl. impact driver SID 4-A22 case	Z001	172690564		01	300071157701	16.02.2018		     1	PC
	8650	8690	Hilti TS Chile	0515	8690-0515	2180532	Cordl. drill driver SBT 4-A22 box	Z001	180230050		01	300078261314	30.06.2022		     1	PC
	8650	8690	Hilti TS Chile	0516	8690-0516	274638	Gas-actuated tool GX 120	Z001	352102		01	300045291660	22.08.2014		     1	PC
	8650	8690	Hilti TS Chile	0516	8690-0516	284761	Breaker TE 706 230V	Z001	65687		01	300034757612	29.06.2011		     1	PC
	8650	8690	Hilti TS Chile	0516	8690-0516	305179	Powder-actuated tool DX 460 F8	Z001	481313		01	300051574806	17.01.2017		     1	PC
	8650	8690	Hilti TS Chile	0516	8690-0516	331452	Line laser PML 32-R	Z001	2270727		01	300036057430	21.07.2011		     1	PC
	8650	8690	Hilti TS Chile	0516	8690-0516	383910	Combihammer TE 50 230V	Z001	77523		01	300057113899	23.11.2015		     1	PC
	8650	8690	Hilti TS Chile	0516	8690-0516	384034	Powder-actuated tool DX 36	Z001	452365		01	300023393983	20.03.2008		     1	PC
	8650	8690	Hilti TS Chile	0516	8690-0516	2004788	Laser range meter PD 5	Z001	120163414		01	300061041585	05.01.2017		     1	PC
	8650	8690	Hilti TS Chile	0516	8690-0516	2031389	Battery charger C 4/36-90 220V box	Z001	628410541		01	300067062521	09.11.2017		     1	PC
	8650	8690	Hilti TS Chile	0516	8690-0516	2056617	Diamond grinder DG 150 DLX 230V	Z001	67936		01	300046164984	16.01.2014		     1	PC
	8650	8690	Hilti TS Chile	0517	8690-0517	202416	Laser range meter PD 4	Z001	307100246		01	300035023655	09.05.2011		     3	PC
	8650	8690	Hilti TS Chile	0517	8690-0517	202416	Laser range meter PD 4	Z001	121080256		01	300024984604	23.10.2008		     3	PC
	8650	8690	Hilti TS Chile	0517	8690-0517	202416	Laser range meter PD 4	Z001	121080132		01	300025065930	09.04.2009		     3	PC
	8650	8690	Hilti TS Chile	0517	8690-0517	236631	Drywall screwdriver SD 5000 230V	Z001	476682		01	300036449469	20.11.2012		     1	PC
	8650	8690	Hilti TS Chile	0517	8690-0517	272936	Battery charger C 4/36 Li-Ion 230V	Z001	23409		01	300043895233			     1	PC
	8650	8690	Hilti TS Chile	0517	8690-0517	274702	Breaker TE 500 230V	Z001	34092		01	300028735794	23.10.2009		     1	PC
	8650	8690	Hilti TS Chile	0517	8690-0517	374052	Combihammer TE 56 230V	Z001	123312.		01	300028303036	07.08.2009		     1	PC
	8650	8690	Hilti TS Chile	0517	8690-0517	384034	Powder-actuated tool DX 36	Z001	461640		01	300025519278	01.04.2010		     1	PC
	8650	8690	Hilti TS Chile	0517	8690-0517	404251	Rotary hammer TE 30 230V	Z001	13710		01	300029043967	20.01.2010		     1	PC
	8650	8690	Hilti TS Chile	0517	8690-0517	407959	Ferrodetector PS 35	Z001	210100219		01	300038301959	24.04.2012		     1	PC
	8650	8690	Hilti TS Chile	0517	8690-0517	411210	Combilaser PMC 46 kit	Z001	93140139		01	300049271806	27.08.2014		     2	PC
	8650	8690	Hilti TS Chile	0517	8690-0517	411210	Combilaser PMC 46 kit	Z001	101140031		01	300051228854	20.07.2015		     2	PC
	8650	8690	Hilti TS Chile	0517	8690-0517	426174	Battery pack B 14/1.6 Li-Ion	Z001	848		01	300040659190	27.07.2012		     1	PC
	8650	8690	Hilti TS Chile	0517	8690-0517	2021420	Cordless rotary hammer TE 2-A22 case	Z001	211524		01	300072510775	07.08.2018		     1	PC
	8650	8690	Hilti TS Chile	0517	8690-0517	2031389	Battery charger C 4/36-90 220V box	Z001	52910168		01	300064055282	20.01.2017		     2	PC
	8650	8690	Hilti TS Chile	0517	8690-0517	2031389	Battery charger C 4/36-90 220V box	Z001	201231034		01	300048943748	23.06.2014		     2	PC
	8650	8690	Hilti TS Chile	0517	8690-0517	2062050	Laser range meter PD-E	Z001	354176694		01	300071081305	30.05.2018		     1	PC
	8650	8690	Hilti TS Chile	0517	8690-0517	2064703	Breaker TE 800-AVR 220V	Z001	71445		01	300074485270	16.10.2018		     1	PC
	8650	8690	Hilti TS Chile	0517	8690-0517	2119059	Angle grinder AG 125-15DB	Z001	711000022		01	300074211110	23.07.2018		     1	PC
	8650	8690	Hilti TS Chile	0517	8690-0517	2136396	Battery pack B 22/5.2 Li-ion	Z001	827030020		01	300079326788	09.04.2019		     2	PC
	8650	8690	Hilti TS Chile	0517	8690-0517	2136396	Battery pack B 22/5.2 Li-ion	Z001	907030475		01	300081076969	19.07.2019		     2	PC
	8650	8690	Hilti TS Chile	0517	8690-0517	2139645	Breaker TE 500-AVR 230V	Z001	106533		01	300061020352	13.02.2017		     1	PC
	8650	8690	Hilti TS Chile	0517	8690-0517	2146846	Breaker TE 500-AVR 220V	Z001	19853		01	300077051354	09.04.2019		     1	PC
	8650	8690	Hilti TS Chile	0517	8690-0517	2149511	Diamond cutter DCH 300-X 230V	Z001	66700		01	300086045573	03.06.2020		     1	PC
	8650	8690	Hilti TS Chile	0517	8690-0517	2218264	Diamond grinder DGH 130 230V DLX	Z001	27816		01	300092690680	26.08.2021		     1	PC
	8650	8690	Hilti TS Chile	0518	8690-0518	212300	Univ. vacuum cleaner VC 40-U 230V	Z001	90627		01	300083585023	30.04.2021		     1	PC
	8650	8690	Hilti TS Chile	0518	8690-0518	305534	Drilling stand DD-HD 30	Z001	49963		01	300030527017	29.01.2015		     1	PC
	8650	8690	Hilti TS Chile	0518	8690-0518	383910	Combihammer TE 50 230V	Z001	57		01	300049551104	27.06.2014		     1	PC
	8650	8690	Hilti TS Chile	0518	8690-0518	411210	Combilaser PMC 46 kit	Z001	214160141		01	300063955378	16.01.2017		     1	PC
	8650	8690	Hilti TS Chile	0518	8690-0518	2017710	Rotary hammer TE 7 220V	Z001	152513		01	300046685771	26.05.2015		     1	PC
	8650	8690	Hilti TS Chile	0518	8690-0518	2031389	Battery charger C 4/36-90 220V box	Z001	8		01	300068498491	28.09.2017		     1	PC
	8650	8690	Hilti TS Chile	0518	8690-0518	2062991	Combihammer TE 70-D/AVR 220V	Z001	7613023816720		01	300050735459	24.09.2014		     1	PC
	8650	8690	Hilti TS Chile	0518	8690-0518	2084260	Powder-actuated tool DX 2	Z001	57065		01	300067673564	16.08.2017		     2	PC
	8650	8690	Hilti TS Chile	0518	8690-0518	2084260	Powder-actuated tool DX 2	Z001	121567		01	300085889184	02.11.2020		     2	PC
	8650	8690	Hilti TS Chile	0518	8690-0518	2134761	Rotating laser PR 30-HVS A12	Z001	706110471		01	300068122342	12.09.2017		     1	PC
	8650	8690	Hilti TS Chile	0519	8690-0519	233871	Powder-actuated tool DX 450 SCT	Z001	633307.		01	300034516674	27.04.2011		     1	PC
	8650	8690	Hilti TS Chile	0519	8690-0519	274898	Gas-actuated tool GX 120-ME	Z001	113097		01	300060608787	23.06.2016		     1	PC
	8650	8690	Hilti TS Chile	0519	8690-0519	407959	Ferrodetector PS 35	Z001	28110001		01	300051942145	26.08.2015		     2	PC
	8650	8690	Hilti TS Chile	0519	8690-0519	407959	Ferrodetector PS 35	Z001	231100153		01	300039122390	31.08.2015		     2	PC
	8650	8690	Hilti TS Chile	0519	8690-0519	2007431	Battery pack B 22/3.3 Li-Ion	Z001	8512474		01	300053844856	14.05.2015		     1	PC
	8650	8690	Hilti TS Chile	0519	8690-0519	2047072	Multi line laser PM 4-M	Z001	141190003		01	300085919535	17.03.2020		     1	PC
	8650	8690	Hilti TS Chile	0519	8690-0519	2076993	Battery charger C 4/12-50 230V box	Z001	2124400980		01	300101495334			     1	PC
	8650	8690	Hilti TS Chile	0519	8690-0519	2084260	Powder-actuated tool DX 2	Z001	56631		01	300065717296	25.04.2017		     2	PC
	8650	8690	Hilti TS Chile	0519	8690-0519	2084260	Powder-actuated tool DX 2	Z001	59298		01	300066163171	31.05.2017		     2	PC
	8650	8690	Hilti TS Chile	0520	8690-0520	244277	Cordl. drill driver SF 144-A Li-Ion	Z001	812158		01	300035624163	09.12.2011		     1	PC
