13.09.2024                                                                 Dynamic List Display                                                                                                                           1


	POrg	Plnt	SLoc	Material	Type	Doc. Date	Supplier	Pur. Doc.	Quantity	OUn	Quantity	SKU	PGr	     Net Price	Crcy	    Per	  To be del.	       To be del.	  To be inv.	       To be inv.
	8650	8650	0001	2123404	NB	13.09.2024	9999       HILTI	4537363103	    480	PC	    480	PC	CL1	       20.195	CLP	     1	        480	       9.693.600	          0	               0
	8650	8650	0001	2123404	NB	13.09.2024	9999       HILTI	4537363104	    480	PC	    480	PC	CL1	       20.195	CLP	     1	        480	       9.693.600	          0	               0
	8650	8650	0001	2123404	NB	13.09.2024	9999       HILTI	4537363105	    480	PC	    480	PC	CL1	       20.195	CLP	     1	        480	       9.693.600	          0	               0
	8650	8650	0001	2123404	NB	13.09.2024	9999       HILTI	4537363106	    480	PC	    480	PC	CL1	       20.195	CLP	     1	        480	       9.693.600	          0	               0
	8650	8650	0001	2123404	NB	13.09.2024	9999       HILTI	4537363107	    480	PC	    480	PC	CL1	       20.195	CLP	     1	        480	       9.693.600	          0	               0
	8650	8650	0001	2123404	NB	13.09.2024	9999       HILTI	4537363108	    480	PC	    480	PC	CL1	       20.195	CLP	     1	        480	       9.693.600	          0	               0
	8650	8650	0001	2123404	NB	13.09.2024	9999       HILTI	4537363109	    480	PC	    480	PC	CL1	       20.195	CLP	     1	        480	       9.693.600	          0	               0
	8650	8650	0001	2123404	NB	13.09.2024	9999       HILTI	4537363110	    480	PC	    480	PC	CL1	       20.195	CLP	     1	        480	       9.693.600	          0	               0
	8650	8650	0001	2123404	NB	13.09.2024	9999       HILTI	4537363111	    480	PC	    480	PC	CL1	       20.195	CLP	     1	        480	       9.693.600	          0	               0
	8650	8650	0001	2123404	NB	13.09.2024	9999       HILTI	4537363112	    480	PC	    480	PC	CL1	       20.195	CLP	     1	        480	       9.693.600	          0	               0
	8650	8650	0001	2123404	NB	13.09.2024	9999       HILTI	4537363113	    480	PC	    480	PC	CL1	       20.195	CLP	     1	        480	       9.693.600	          0	               0
	8650	8650	0001	2123404	NB	13.09.2024	9999       HILTI	4537363114	    480	PC	    480	PC	CL1	       20.195	CLP	     1	        480	       9.693.600	          0	               0
	8650	8650	0001	2123404	NB	13.09.2024	9999       HILTI	4537363115	    480	PC	    480	PC	CL1	       20.195	CLP	     1	        480	       9.693.600	          0	               0
	8650	8650	0001	2123404	NB	13.09.2024	9999       HILTI	4537363116	    480	PC	    480	PC	CL1	       20.195	CLP	     1	        480	       9.693.600	          0	               0
	8650	8650	0001	2123404	NB	13.09.2024	9999       HILTI	4537363117	    480	PC	    480	PC	CL1	       20.195	CLP	     1	        480	       9.693.600	          0	               0
	8650	8650	0001	2123404	NB	13.09.2024	9999       HILTI	4537363118	    480	PC	    480	PC	CL1	       20.195	CLP	     1	        480	       9.693.600	          0	               0
	8650	8650	0001	2123404	NB	13.09.2024	9999       HILTI	4537363119	    480	PC	    480	PC	CL1	       20.195	CLP	     1	        480	       9.693.600	          0	               0
	8650	8650	0001	2123404	NB	13.09.2024	9999       HILTI	4537363120	    480	PC	    480	PC	CL1	       20.195	CLP	     1	        480	       9.693.600	          0	               0
	8650	8650	0001	2123404	NB	13.09.2024	9999       HILTI	4537363121	    480	PC	    480	PC	CL1	       20.195	CLP	     1	        480	       9.693.600	          0	               0
	8750	8750	0001	373319	NB	13.09.2024	9999       HILTI	4537364953	      2	PC	      2	PC	L04	        95,28	USD	     1	          2	          190,56	          0	            0,00
	8750	8750	0001	373300	NB	13.09.2024	9999       HILTI	4537364954	      2	PC	      2	PC	L04	        12,76	USD	     1	          2	           25,52	          0	            0,00
	8650	8650	0001	336432	NB	12.09.2024	9999       HILTI	4537349472	    100	PC	    100	PC	CL1	      629.420	CLP	   100	        100	         629.420	          0	               0
	8650	8650	0001	282562	NB	12.09.2024	9999       HILTI	4537349473	     15	PC	     15	PC	CL1	    3.074.068	CLP	   100	         15	         461.110	          0	               0
	3000	3000	0001	2183658	NB	12.09.2024	9999       HILTI	4537355570	      1	PC	      1	PC	MX1	     1.798,03	MXN	     1	          1	        1.798,03	          0	            0,00
	3000	3000	0001	2183657	NB	12.09.2024	9999       HILTI	4537355570	      1	PC	      1	PC	MX1	     1.798,03	MXN	     1	          1	        1.798,03	          0	            0,00
	3000	3000	0001	2183656	NB	12.09.2024	9999       HILTI	4537355570	      1	PC	      1	PC	MX1	     1.798,03	MXN	     1	          1	        1.798,03	          0	            0,00
	3000	3000	0001	2291198	NB	12.09.2024	9999       HILTI	4537355572	     30	PC	     30	PC	MX1	     5.366,39	MXN	     1	         30	      160.991,70	          0	            0,00
	3000	3000	0001	2291198	NB	12.09.2024	9999       HILTI	4537355573	     12	PC	     12	PC	MX1	     5.366,39	MXN	     1	         12	       64.396,68	          0	            0,00
	8650	8650			NB	12.09.2024	1057840    METALURGICA GAYMER  SPA	4537357054	     10	PC			CL1	       12.520	CLP	     1	         10	         125.200	         10	         125.200
	8650	8650	0001	3546682	NB	12.09.2024	1057840    METALURGICA GAYMER  SPA	4537357182	    420	PC	    420	PC	L01	        4.253	CLP	     1	        420	       1.786.260	        420	       1.786.260
	8650	8650	0001	3546693	NB	12.09.2024	1057840    METALURGICA GAYMER  SPA	4537357182	    140	PC	    140	PC	L01	        2.117	CLP	     1	        140	         296.380	        140	         296.380
	8650	8650	0001	3546672	NB	12.09.2024	1057840    METALURGICA GAYMER  SPA	4537357182	     66	PC	     66	PC	L01	        6.208	CLP	     1	         66	         409.728	         66	         409.728
	8650	8650	0001	3546684	NB	12.09.2024	1057840    METALURGICA GAYMER  SPA	4537357182	     12	PC	     12	PC	L01	        2.812	CLP	     1	         12	          33.744	         12	          33.744
	8650	8650	0001	3124415	NB	12.09.2024	1057840    METALURGICA GAYMER  SPA	4537357182	    432	PC	    432	PC	L01	          365	CLP	     1	        432	         157.680	        432	         157.680
	8650	8650	0001	3123245	NB	12.09.2024	1057840    METALURGICA GAYMER  SPA	4537357182	    140	PC	    140	PC	L01	          305	CLP	     1	        140	          42.700	        140	          42.700
	8650	8650	0001	3123011	NB	12.09.2024	1057840    METALURGICA GAYMER  SPA	4537357182	     66	PC	     66	PC	L01	          611	CLP	     1	         66	          40.326	         66	          40.326
	3000	3000	0001	2005206	NB	11.09.2024	9999       HILTI	4537343522	      7	PC	      7	PC	MX1	    22.844,69	MXN	     1	          7	      159.912,83	          0	            0,00
	3000	3000	0001	2005206	NB	11.09.2024	9999       HILTI	4537343523	      1	PC	      1	PC	MX1	    22.844,69	MXN	     1	          1	       22.844,69	          0	            0,00
	3000	3000	0001	2370436	NB	11.09.2024	9999       HILTI	4537343524	     10	PC	     10	PC	MX1	    22.382,92	MXN	     1	         10	      223.829,20	          0	            0,00
	3000	3000	0001	2005206	NB	11.09.2024	9999       HILTI	4537343525	      7	PC	      7	PC	MX1	    22.844,69	MXN	     1	          7	      159.912,83	          0	            0,00
	3000	3000	0001	2005206	NB	11.09.2024	9999       HILTI	4537343526	      1	PC	      1	PC	MX1	    22.844,69	MXN	     1	          1	       22.844,69	          0	            0,00
	3000	3000	0001	2156392	NB	11.09.2024	9999       HILTI	4537343527	 57.600	PC	 57.600	PC	MX1	     1.733,97	MXN	 1.000	     57.600	       99.876,67	          0	            0,00
	3000	3000	0001	2101547	NB	11.09.2024	9999       HILTI	4537343527	 86.400	PC	 86.400	PC	MX1	     2.630,31	MXN	 1.000	     86.400	      227.258,78	          0	            0,00
	3000	3000	0001	2156216	NB	11.09.2024	9999       HILTI	4537343528	 19.200	PC	 19.200	PC	MX1	     2.238,58	MXN	 1.000	     19.200	       42.980,74	          0	            0,00
	3000	3000	0001	2156218	NB	11.09.2024	9999       HILTI	4537343528	 14.400	PC	 14.400	PC	MX1	     2.264,63	MXN	 1.000	     14.400	       32.610,67	          0	            0,00
	3000	3000	0001	2101547	NB	11.09.2024	9999       HILTI	4537343528	  7.200	PC	  7.200	PC	MX1	     2.630,31	MXN	 1.000	      7.200	       18.938,23	          0	            0,00
	3000	3000	0001	2042971	NB	11.09.2024	9999       HILTI	4537343528	  4.000	PC	  4.000	PC	MX1	       723,32	MXN	   100	      4.000	       28.932,80	          0	            0,00
	3000	3000	0001	283508	NB	11.09.2024	9999       HILTI	4537343528	  6.000	PC	  6.000	PC	MX1	       329,94	MXN	   100	      6.000	       19.796,40	          0	            0,00
	3000	3000	0001	2042971	NB	11.09.2024	9999       HILTI	4537343529	 32.000	PC	 32.000	PC	MX1	       723,32	MXN	   100	     32.000	      231.462,40	          0	            0,00
	3000	3000	0001	2042971	NB	11.09.2024	9999       HILTI	4537343530	  1.000	PC	  1.000	PC	MX1	       723,32	MXN	   100	      1.000	        7.233,20	          0	            0,00
	3000	3000	0001	237345	NB	11.09.2024	9999       HILTI	4537343531	  2.300	PC	  2.300	PC	MX1	        87,59	MXN	   100	      2.300	        2.014,57	          0	            0,00
	3000	3000	0001	237345	NB	11.09.2024	9999       HILTI	4537343532	 18.000	PC	 18.000	PC	MX1	        87,59	MXN	   100	     18.000	       15.766,20	          0	            0,00
	3000	3000	0001	2190880	NB	11.09.2024	9999       HILTI	4537343533	      1	PC	      1	PC	MX1	   123.229,92	MXN	     1	          1	      123.229,92	          0	            0,00
	3000	3000	0001	2134761	NB	11.09.2024	9999       HILTI	4537343534	      2	PC	      2	PC	MX1	    22.720,30	MXN	     1	          2	       45.440,60	          0	            0,00
	3000	3000	0001	2194599	NB	11.09.2024	9999       HILTI	4537343535	      1	PC	      1	PC	MX1	    34.277,22	MXN	     1	          1	       34.277,22	          0	            0,00
	3000	3000	0001	273118	NB	11.09.2024	9999       HILTI	4537343536	      1	PC	      1	PC	MX1	       209,47	MXN	     1	          1	          209,47	          0	            0,00
	3000	3000	0001	273118	NB	11.09.2024	9999       HILTI	4537343536	      1	PC	      1	PC	MX1	       209,47	MXN	     1	          1	          209,47	          0	            0,00
	3000	3000	0001	2341096	NB	11.09.2024	9999       HILTI	4537343536	      1	PC	      1	PC	MX1	     1.524,82	MXN	    10	          1	          152,48	          0	            0,00
	3000	3000	0001	212131	NB	11.09.2024	9999       HILTI	4537343537	      1	PC	      1	PC	MX1	     2.723,08	MXN	     1	          1	        2.723,08	          0	            0,00
	3000	3000	0001	2253115	NB	11.09.2024	9999       HILTI	4537343538	     10	PC	     10	PC	MX1	    16.047,36	MXN	     1	         10	      160.473,60	          0	            0,00
	3000	3000	0001	2253115	NB	11.09.2024	9999       HILTI	4537343539	     10	PC	     10	PC	MX1	    16.047,36	MXN	     1	         10	      160.473,60	          0	            0,00
	3000	3000	0001	2253115	NB	11.09.2024	9999       HILTI	4537343540	      5	PC	      5	PC	MX1	    16.047,36	MXN	     1	          5	       80.236,80	          0	            0,00
	3000	3000	0001	2322754	NB	11.09.2024	9999       HILTI	4537343541	      3	PC	      3	PC	MX1	     2.875,60	MXN	     1	          3	        8.626,80	          0	            0,00
	3000	3000	0001	2313198	NB	11.09.2024	9999       HILTI	4537343542	      1	PC	      1	PC	MX1	    32.944,72	MXN	     1	          1	       32.944,72	          0	            0,00
	3000	3000	0001	2352716	NB	11.09.2024	9999       HILTI	4537343543	      5	PC	      5	PC	MX1	     2.216,77	MXN	     1	          5	       11.083,85	          0	            0,00
	3000	3000	0001	2252745	NB	11.09.2024	9999       HILTI	4537343544	      1	PC	      1	PC	MX1	     8.421,31	MXN	     1	          1	        8.421,31	          0	            0,00
	3000	3000	0001	2168890	NB	11.09.2024	9999       HILTI	4537343545	     28	PC	     28	PC	MX1	       930,68	MXN	     1	         28	       26.059,04	          0	            0,00
	3000	3000	0001	2241984	NB	11.09.2024	9999       HILTI	4537343545	     40	PC	     40	PC	MX1	    11.050,73	MXN	    10	         40	       44.202,92	          0	            0,00
	3000	3000	0001	2241983	NB	11.09.2024	9999       HILTI	4537343545	     40	PC	     40	PC	MX1	     8.880,65	MXN	    10	         40	       35.522,60	          0	            0,00
	3000	3000	0001	2199633	NB	11.09.2024	9999       HILTI	4537343545	     16	PC	     16	PC	MX1	     2.069,78	MXN	     1	         16	       33.116,48	          0	            0,00
	3000	3000	0001	2105777	NB	11.09.2024	9999       HILTI	4537343546	      8	PC	      8	PC	MX1	     5.729,00	MXN	     1	          8	       45.832,00	          0	            0,00
	3000	3000	0001	2261695	NB	11.09.2024	9999       HILTI	4537343547	      3	PC	      3	PC	MX1	    53.956,03	MXN	    10	          3	       16.186,81	          0	            0,00
	3000	3000	0001	2005843	NB	11.09.2024	9999       HILTI	4537343548	      8	PC	      8	PC	MX1	     3.587,57	MXN	     1	          8	       28.700,56	          0	            0,00
	3000	3000	0001	2341238	NB	11.09.2024	9999       HILTI	4537343549	     40	PC	     40	PC	MX1	    10.332,53	MXN	    10	         40	       41.330,12	          0	            0,00
	3000	3000	0001	2184685	NB	11.09.2024	9999       HILTI	4537343550	     40	PC	     40	PC	MX1	    14.268,41	MXN	    10	         40	       57.073,64	          0	            0,00
	3000	3000	0001	2185610	NB	11.09.2024	9999       HILTI	4537343550	      5	PC	      5	PC	MX1	       905,35	MXN	     1	          5	        4.526,75	          0	            0,00
	3000	3000	0001	2165921	NB	11.09.2024	9999       HILTI	4537343550	     10	PC	     10	PC	MX1	    53.181,40	MXN	    10	         10	       53.181,40	          0	            0,00
	3000	3000	0001	2165921	NB	11.09.2024	9999       HILTI	4537343550	     10	PC	     10	PC	MX1	    53.181,40	MXN	    10	         10	       53.181,40	          0	            0,00
	3000	3000	0001	2165921	NB	11.09.2024	9999       HILTI	4537343550	     10	PC	     10	PC	MX1	    53.181,40	MXN	    10	         10	       53.181,40	          0	            0,00
	3000	3000	0001	2261689	NB	11.09.2024	9999       HILTI	4537343550	      4	PC	      4	PC	MX1	    34.349,45	MXN	    10	          4	       13.739,78	          0	            0,00
	3000	3000	0001	2261783	NB	11.09.2024	9999       HILTI	4537343550	     24	PC	     24	PC	MX1	    18.795,39	MXN	    10	         24	       45.108,94	          0	            0,00
	3000	3000	0001	251834	NB	11.09.2024	9999       HILTI	4537343550	     11	PC	     11	PC	MX1	     1.305,26	MXN	     1	         11	       14.357,86	          0	            0,00
	3000	3000	0001	2241984	NB	11.09.2024	9999       HILTI	4537343550	     30	PC	     30	PC	MX1	    11.050,73	MXN	    10	         30	       33.152,19	          0	            0,00
	3000	3000	0001	305903	NB	11.09.2024	9999       HILTI	4537343550	      2	PC	      2	PC	MX1	    12.208,77	MXN	     1	          2	       24.417,54	          0	            0,00
	3000	3000	0001	2126034	NB	11.09.2024	9999       HILTI	4537343550	     10	PC	     10	PC	MX1	     2.294,49	MXN	     1	         10	       22.944,90	          0	            0,00
	3000	3000	0001	2168875	NB	11.09.2024	9999       HILTI	4537343550	     45	PC	     45	PC	MX1	     1.235,94	MXN	     1	         45	       55.617,30	          0	            0,00
	3000	3000	0001	2076513	NB	11.09.2024	9999       HILTI	4537343550	      8	PC	      8	PC	MX1	     3.062,91	MXN	     1	          8	       24.503,28	          0	            0,00
	3000	3000	0001	2158230	NB	11.09.2024	9999       HILTI	4537343550	      4	PC	      4	PC	MX1	     2.316,92	MXN	     1	          4	        9.267,68	          0	            0,00
	3000	3000	0001	2261682	NB	11.09.2024	9999       HILTI	4537343551	     24	PC	     24	PC	MX1	    17.018,79	MXN	    10	         24	       40.845,10	          0	            0,00
	3000	3000	0001	2010717	NB	11.09.2024	9999       HILTI	4537343552	     11	PC	     11	PC	MX1	    11.885,35	MXN	    10	         11	       13.073,89	          0	            0,00
	3000	3000	0001	2185628	NB	11.09.2024	9999       HILTI	4537343552	      2	PC	      2	PC	MX1	     3.456,96	MXN	     1	          2	        6.913,92	          0	            0,00
	3000	3000	0001	2159818	NB	11.09.2024	9999       HILTI	4537343552	      2	PC	      2	PC	MX1	     1.968,69	MXN	     1	          2	        3.937,38	          0	            0,00
	3000	3000	0001	2261683	NB	11.09.2024	9999       HILTI	4537343552	     12	PC	     12	PC	MX1	    20.263,48	MXN	    10	         12	       24.316,18	          0	            0,00
